Sample,; R (610nm); S (680nm); T (730nm); U (760nm); V (810nm); W (860nm); G (560nm); H (585nm); I (645nm); J (705nm); K (900nm); L (940nm); A (410nm); B (435nm); C (460nm); D (485nm); E (510nm); F (535nm); Cal. R (610nm); Cal. S (680nm); Cal. T (730nm); Cal. U (760nm); Cal. V (810nm); Cal. W (860nm); Cal. G (560nm); Cal. H (585nm); Cal. I (645nm); Cal. J (705nm); Cal. K (900nm); Cal. L (940nm); Cal. A (410nm); Cal. B (435nm); Cal. C (460nm); Cal. D (485nm); Cal. E (510nm); Cal. F (535nm); Int Time; Gain; Temp AS72651; Temp AS72652; Temp AS72653; Timestamp
25; 11; 39; 83; 17; 7; 13; 11; 11; 38; 46; 15; 5; 2; 4; 10; 6; 9; 11; 16.0; 38.4; 89.3; 15.9; 7.3; 15.7; 5.0; 5.1; 15.9; 18.5; 8.8; 4.6; 1.9; 3.9; 9.0; 5.6; 7.2; 7.7; 59; 1; 28; 29; 29; 20210712212922
26; 11; 37; 81; 16; 7; 14; 10; 11; 40; 47; 15; 5; 2; 4; 10; 6; 9; 11; 16.0; 41.6; 92.8; 16.9; 7.3; 16.9; 5.0; 5.1; 15.1; 18.9; 8.8; 4.6; 1.9; 3.9; 9.0; 5.6; 7.2; 7.7; 59; 1; 28; 29; 28; 20210712212922
27; 11; 39; 86; 17; 7; 14; 10; 11; 39; 47; 15; 5; 2; 4; 10; 6; 10; 11; 16.0; 39.4; 95.1; 16.9; 7.3; 16.9; 5.0; 5.1; 15.9; 18.9; 8.8; 4.6; 1.9; 3.9; 9.0; 5.6; 7.2; 7.7; 59; 1; 28; 29; 28; 20210712212923
28; 11; 39; 86; 17; 7; 14; 10; 11; 38; 48; 15; 5; 2; 4; 10; 6; 10; 12; 16.0; 41.6; 99.6; 16.9; 7.3; 16.9; 5.0; 5.1; 15.5; 19.3; 8.8; 4.6; 1.9; 3.9; 9.0; 5.6; 7.9; 8.4; 59; 1; 28; 29; 28; 20210712212923
29; 11; 39; 86; 17; 7; 14; 11; 11; 39; 48; 15; 5; 2; 4; 10; 6; 10; 12; 16.0; 41.6; 98.5; 16.9; 7.3; 16.9; 5.5; 5.1; 15.1; 19.3; 8.8; 4.6; 1.9; 3.9; 9.0; 5.6; 7.9; 8.4; 59; 1; 28; 29; 28; 20210712212923
30; 11; 39; 86; 17; 7; 14; 10; 11; 38; 48; 15; 5; 2; 4; 10; 6; 10; 12; 16.0; 41.6; 98.5; 16.9; 7.3; 16.9; 5.5; 5.1; 15.5; 19.3; 8.8; 4.6; 1.9; 3.9; 9.0; 5.6; 7.9; 8.4; 59; 1; 28; 29; 29; 20210712212924
31; 11; 38; 85; 17; 7; 14; 10; 11; 38; 48; 15; 5; 2; 4; 10; 5; 9; 12; 16.0; 41.6; 99.6; 16.9; 7.3; 16.9; 5.0; 5.1; 15.1; 19.3; 8.8; 4.6; 1.9; 3.9; 9.0; 4.7; 7.9; 8.4; 59; 1; 28; 29; 28; 20210712212924
32; 11; 38; 83; 17; 7; 14; 10; 11; 38; 46; 15; 5; 2; 4; 10; 5; 9; 11; 16.0; 40.5; 95.1; 16.9; 7.3; 16.9; 5.0; 5.1; 15.1; 18.5; 8.8; 4.6; 1.9; 3.9; 9.0; 4.7; 7.2; 7.7; 59; 1; 28; 30; 29; 20210712212925
33; 11; 38; 82; 17; 7; 13; 11; 11; 39; 46; 15; 5; 2; 4; 10; 5; 9; 11; 16.0; 40.5; 93.9; 16.9; 7.3; 15.7; 5.5; 5.1; 15.5; 18.5; 8.8; 4.6; 1.9; 3.9; 9.0; 4.7; 7.2; 7.7; 59; 1; 28; 29; 28; 20210712212925
34; 10; 38; 83; 17; 7; 13; 10; 11; 37; 44; 15; 5; 2; 4; 9; 6; 9; 10; 14.6; 40.5; 95.1; 16.9; 7.3; 15.7; 5.0; 5.1; 14.7; 17.7; 8.8; 4.6; 1.9; 3.9; 8.1; 5.6; 7.2; 7.0; 59; 1; 28; 29; 28; 20210712212925
35; 11; 37; 78; 16; 7; 14; 10; 11; 40; 46; 15; 5; 2; 4; 10; 6; 9; 11; 16.0; 39.4; 89.3; 15.9; 7.3; 16.9; 5.0; 5.1; 15.9; 18.5; 8.8; 4.6; 1.9; 3.9; 9.0; 5.6; 7.2; 7.7; 59; 1; 28; 29; 28; 20210712212926
36; 11; 39; 82; 17; 7; 14; 10; 11; 38; 48; 15; 5; 2; 4; 9; 6; 9; 11; 16.0; 41.6; 93.9; 16.9; 7.3; 16.9; 5.0; 5.1; 15.1; 19.3; 8.8; 4.6; 1.9; 3.9; 8.1; 5.6; 7.2; 7.7; 59; 1; 28; 29; 28; 20210712212926
37; 11; 37; 82; 17; 7; 13; 10; 11; 39; 46; 15; 5; 2; 4; 10; 5; 9; 11; 16.0; 39.4; 91.6; 15.9; 7.3; 16.9; 5.0; 5.1; 15.5; 18.9; 8.8; 4.6; 1.9; 3.9; 9.0; 5.6; 7.2; 7.7; 59; 1; 28; 29; 28; 20210712212927
38; 10; 38; 79; 16; 7; 13; 10; 11; 38; 46; 15; 5; 2; 4; 10; 6; 9; 11; 16.0; 40.5; 93.9; 16.9; 7.3; 15.7; 5.0; 5.1; 15.1; 18.5; 8.8; 4.6; 1.9; 3.9; 9.0; 4.7; 7.2; 7.7; 59; 1; 28; 29; 28; 20210712212927
39; 11; 37; 82; 17; 7; 14; 10; 11; 40; 47; 15; 5; 2; 4; 9; 5; 9; 11; 14.6; 39.4; 89.3; 15.9; 7.3; 15.7; 5.0; 5.1; 15.9; 18.5; 8.8; 4.6; 1.9; 3.9; 8.1; 5.6; 7.2; 7.7; 59; 1; 28; 29; 28; 20210712212927
40; 11; 38; 78; 16; 7; 13; 10; 11; 39; 45; 15; 5; 2; 4; 9; 6; 9; 11; 16.0; 40.5; 91.6; 15.9; 7.3; 16.9; 5.0; 5.1; 15.5; 18.9; 8.8; 4.6; 1.9; 3.9; 8.1; 4.7; 7.2; 7.7; 59; 1; 28; 29; 28; 20210712212928
41; 10; 38; 79; 16; 7; 13; 11; 11; 39; 47; 15; 5; 2; 4; 9; 6; 9; 11; 16.0; 40.5; 90.5; 15.9; 7.3; 15.7; 5.5; 5.1; 15.5; 18.1; 8.8; 4.6; 1.9; 3.9; 8.1; 5.6; 7.2; 7.7; 59; 1; 28; 30; 28; 20210712212928
42; 10; 38; 76; 16; 7; 13; 10; 11; 40; 47; 15; 5; 2; 4; 9; 6; 9; 10; 14.6; 40.5; 87.0; 15.9; 7.3; 15.7; 5.0; 5.1; 15.9; 18.9; 8.8; 4.6; 1.9; 3.9; 8.1; 5.6; 7.2; 7.0; 59; 1; 28; 29; 28; 20210712212929
43; 10; 38; 80; 16; 7; 14; 10; 11; 40; 48; 15; 5; 2; 4; 9; 5; 9; 11; 14.6; 40.5; 91.6; 15.9; 7.3; 16.9; 5.0; 5.1; 15.9; 19.3; 8.8; 4.6; 1.9; 3.9; 8.1; 4.7; 7.2; 7.7; 59; 1; 28; 30; 29; 20210712212929
44; 10; 37; 78; 16; 7; 13; 11; 11; 41; 44; 15; 5; 2; 4; 9; 6; 9; 10; 14.6; 41.6; 87.0; 15.9; 7.3; 15.7; 5.0; 5.1; 15.9; 17.7; 8.8; 4.6; 1.9; 3.9; 9.0; 5.6; 7.2; 7.0; 59; 1; 28; 29; 28; 20210712212929
45; 10; 39; 80; 17; 7; 14; 11; 11; 41; 48; 15; 5; 2; 4; 9; 6; 9; 11; 14.6; 39.4; 93.9; 16.9; 7.3; 16.9; 5.5; 5.1; 16.3; 19.3; 8.8; 4.6; 1.9; 3.9; 8.1; 5.6; 7.2; 7.7; 59; 1; 28; 30; 28; 20210712212930
46; 11; 37; 77; 16; 7; 14; 11; 12; 42; 47; 15; 5; 2; 4; 10; 6; 10; 11; 16.0; 41.6; 91.6; 15.9; 7.3; 16.9; 5.5; 5.1; 16.3; 18.9; 8.8; 4.6; 1.9; 3.9; 8.1; 5.6; 7.2; 7.7; 59; 1; 28; 29; 28; 20210712212930
47; 11; 40; 85; 17; 7; 14; 10; 11; 39; 47; 15; 5; 2; 4; 10; 6; 10; 11; 16.0; 39.4; 92.8; 16.9; 7.3; 16.9; 5.0; 5.1; 16.7; 18.9; 8.8; 4.6; 1.9; 3.9; 9.0; 5.6; 7.9; 7.7; 59; 1; 28; 29; 28; 20210712212931
48; 11; 35; 76; 16; 7; 14; 10; 11; 41; 48; 14; 5; 2; 4; 9; 6; 9; 11; 16.0; 42.6; 96.2; 16.9; 7.3; 16.9; 5.0; 5.1; 15.5; 19.3; 8.8; 4.6; 1.9; 3.9; 9.0; 5.6; 7.9; 7.7; 59; 1; 28; 29; 28; 20210712212931
49; 10; 39; 82; 17; 7; 13; 10; 11; 41; 46; 15; 5; 2; 4; 9; 6; 9; 11; 14.6; 37.3; 92.8; 15.9; 7.3; 15.7; 5.0; 5.1; 16.3; 18.5; 8.2; 4.6; 1.9; 3.9; 8.1; 5.6; 7.2; 7.7; 59; 1; 28; 29; 28; 20210712212931
50; 10; 38; 78; 16; 7; 13; 11; 12; 41; 47; 15; 5; 2; 4; 9; 6; 9; 11; 14.6; 41.6; 91.6; 15.9; 7.3; 15.7; 5.5; 5.1; 16.3; 18.9; 8.8; 4.6; 1.9; 3.9; 8.1; 5.6; 7.2; 7.7; 59; 1; 28; 30; 28; 20210712212932
