Sample,; R (610nm); S (680nm); T (730nm); U (760nm); V (810nm); W (860nm); G (560nm); H (585nm); I (645nm); J (705nm); K (900nm); L (940nm); A (410nm); B (435nm); C (460nm); D (485nm); E (510nm); F (535nm); Cal. R (610nm); Cal. S (680nm); Cal. T (730nm); Cal. U (760nm); Cal. V (810nm); Cal. W (860nm); Cal. G (560nm); Cal. H (585nm); Cal. I (645nm); Cal. J (705nm); Cal. K (900nm); Cal. L (940nm); Cal. A (410nm); Cal. B (435nm); Cal. C (460nm); Cal. D (485nm); Cal. E (510nm); Cal. F (535nm); Int Time; Gain; Temp AS72651; Temp AS72652; Temp AS72653; Timestamp
11; 9; 35; 71; 15; 6; 12; 9; 9; 32; 41; 13; 5; 2; 3; 9; 5; 8; 9; 13.1; 37.3; 82.5; 14.9; 6.2; 14.5; 4.5; 4.2; 12.7; 16.9; 7.6; 4.6; 1.9; 2.9; 8.1; 4.7; 6.4; 6.3; 59; 1; 28; 30; 28; 20210712213903
12; 9; 34; 71; 15; 6; 12; 9; 9; 32; 41; 13; 5; 2; 3; 9; 5; 8; 9; 13.1; 36.2; 81.3; 14.9; 6.2; 14.5; 4.5; 4.2; 12.7; 16.5; 7.6; 4.6; 1.9; 2.9; 8.1; 4.7; 6.4; 6.3; 59; 1; 28; 29; 28; 20210712213904
13; 9; 35; 72; 15; 6; 12; 9; 9; 31; 43; 13; 4; 2; 3; 9; 5; 8; 9; 13.1; 37.3; 81.3; 14.9; 6.2; 14.5; 4.5; 4.2; 12.3; 16.5; 7.6; 4.6; 1.9; 2.9; 8.1; 4.7; 6.4; 6.3; 59; 1; 28; 29; 28; 20210712213904
14; 9; 35; 72; 15; 6; 12; 9; 9; 32; 43; 13; 4; 2; 3; 9; 5; 8; 9; 13.1; 37.3; 81.3; 14.9; 6.2; 14.5; 4.5; 4.2; 12.7; 17.3; 7.6; 3.7; 1.9; 2.9; 8.1; 4.7; 6.4; 6.3; 59; 1; 28; 29; 28; 20210712213905
15; 9; 35; 71; 15; 6; 12; 9; 9; 32; 42; 13; 5; 2; 3; 9; 5; 8; 9; 13.1; 37.3; 82.5; 14.9; 6.2; 14.5; 4.5; 4.2; 12.7; 17.3; 7.6; 3.7; 1.9; 2.9; 8.1; 4.7; 6.4; 6.3; 59; 1; 28; 29; 28; 20210712213905
16; 9; 34; 71; 15; 6; 12; 9; 9; 33; 41; 13; 4; 2; 3; 9; 5; 8; 9; 13.1; 36.2; 81.3; 14.9; 6.2; 14.5; 4.5; 4.2; 13.1; 16.9; 7.6; 4.6; 1.9; 2.9; 8.1; 4.7; 6.4; 6.3; 59; 1; 28; 30; 29; 20210712213905
17; 9; 34; 71; 15; 6; 12; 9; 9; 32; 41; 13; 5; 2; 3; 9; 5; 8; 9; 13.1; 36.2; 81.3; 14.9; 6.2; 14.5; 4.5; 4.2; 12.7; 16.5; 7.6; 3.7; 1.9; 2.9; 8.1; 4.7; 6.4; 6.3; 59; 1; 28; 29; 28; 20210712213906
18; 9; 34; 70; 14; 6; 12; 9; 9; 32; 40; 13; 5; 2; 3; 8; 5; 8; 9; 13.1; 36.2; 79.0; 13.9; 6.2; 14.5; 4.5; 4.2; 12.7; 16.5; 7.6; 4.6; 1.9; 2.9; 7.2; 4.7; 6.4; 6.3; 59; 1; 28; 29; 29; 20210712213906
19; 9; 34; 69; 14; 6; 12; 9; 9; 32; 41; 13; 5; 2; 3; 9; 5; 8; 10; 13.1; 36.2; 81.3; 14.9; 6.2; 14.5; 4.5; 4.2; 12.7; 16.1; 7.6; 4.6; 1.9; 2.9; 8.1; 4.7; 6.4; 6.3; 59; 1; 28; 29; 28; 20210712213906
20; 9; 34; 70; 15; 6; 12; 9; 9; 32; 41; 13; 5; 2; 3; 8; 5; 8; 9; 13.1; 36.2; 77.9; 13.9; 6.2; 14.5; 4.5; 4.2; 12.7; 16.5; 7.6; 4.6; 1.9; 2.9; 7.2; 4.7; 6.4; 7.0; 59; 1; 28; 29; 29; 20210712213907
21; 9; 34; 71; 15; 6; 12; 9; 9; 31; 41; 13; 4; 2; 3; 8; 5; 8; 9; 13.1; 36.2; 77.9; 13.9; 6.2; 14.5; 4.5; 4.2; 12.3; 16.5; 7.6; 4.6; 1.9; 2.9; 7.2; 4.7; 6.4; 6.3; 59; 1; 28; 29; 28; 20210712213907
22; 9; 34; 68; 14; 6; 12; 9; 9; 30; 39; 13; 5; 2; 3; 8; 5; 8; 9; 13.1; 36.2; 81.3; 14.9; 6.2; 14.5; 4.5; 4.2; 11.9; 16.5; 7.6; 3.7; 1.9; 2.9; 7.2; 4.7; 6.4; 6.3; 59; 1; 28; 29; 29; 20210712213908
23; 8; 33; 65; 14; 6; 12; 9; 10; 32; 38; 13; 4; 2; 3; 8; 5; 8; 9; 13.1; 35.2; 76.7; 13.9; 6.2; 14.5; 4.5; 4.2; 12.7; 15.7; 7.6; 4.6; 1.9; 2.9; 7.2; 4.7; 6.4; 6.3; 59; 1; 28; 29; 28; 20210712213908
24; 9; 33; 70; 14; 6; 12; 9; 9; 32; 40; 13; 4; 2; 3; 8; 5; 8; 9; 11.7; 35.2; 77.9; 13.9; 6.2; 14.5; 4.5; 4.2; 12.7; 15.3; 7.6; 3.7; 1.9; 2.9; 7.2; 4.7; 6.4; 6.3; 59; 1; 28; 29; 28; 20210712213908
25; 9; 33; 70; 14; 6; 12; 9; 9; 32; 40; 13; 5; 2; 3; 8; 5; 8; 9; 13.1; 35.2; 80.2; 13.9; 6.2; 14.5; 4.5; 4.7; 12.7; 16.1; 7.6; 3.7; 1.9; 2.9; 7.2; 4.7; 6.4; 6.3; 59; 1; 28; 29; 29; 20210712213909
26; 9; 33; 68; 14; 6; 12; 9; 9; 32; 40; 13; 5; 2; 3; 8; 5; 8; 9; 13.1; 35.2; 80.2; 13.9; 6.2; 14.5; 4.5; 4.2; 12.7; 16.1; 7.6; 4.6; 1.9; 2.9; 7.2; 4.7; 6.4; 6.3; 59; 1; 28; 29; 29; 20210712213909
27; 9; 33; 68; 14; 6; 12; 9; 10; 33; 40; 13; 5; 2; 3; 8; 5; 8; 9; 13.1; 35.2; 79.0; 13.9; 6.2; 14.5; 4.5; 4.7; 13.1; 16.1; 7.6; 4.6; 1.9; 2.9; 7.2; 4.7; 6.4; 6.3; 59; 1; 28; 29; 29; 20210712213910
28; 9; 33; 70; 15; 6; 12; 9; 9; 32; 40; 13; 5; 2; 3; 8; 5; 8; 9; 13.1; 35.2; 79.0; 14.9; 6.2; 14.5; 4.5; 4.2; 12.7; 16.1; 7.6; 4.6; 1.9; 2.9; 7.2; 4.7; 6.4; 6.3; 59; 1; 28; 29; 28; 20210712213910
29; 9; 33; 69; 15; 6; 12; 10; 10; 33; 41; 13; 5; 2; 3; 8; 5; 8; 9; 13.1; 35.2; 79.0; 14.9; 6.2; 14.5; 4.5; 4.7; 13.1; 16.1; 7.6; 4.6; 1.9; 2.9; 7.2; 4.7; 6.4; 6.3; 59; 1; 28; 29; 28; 20210712213910
30; 9; 33; 68; 14; 6; 12; 9; 10; 33; 39; 13; 5; 2; 3; 8; 5; 8; 9; 13.1; 35.2; 79.0; 14.9; 6.2; 14.5; 5.0; 4.7; 13.1; 16.5; 7.6; 4.6; 1.9; 2.9; 7.2; 4.7; 6.4; 6.3; 59; 1; 28; 29; 28; 20210712213911
31; 9; 32; 68; 14; 6; 12; 9; 9; 33; 40; 13; 5; 2; 3; 8; 5; 8; 9; 13.1; 34.1; 77.9; 13.9; 6.2; 14.5; 4.5; 4.2; 13.1; 15.7; 7.6; 4.6; 1.9; 2.9; 7.2; 4.7; 6.4; 6.3; 59; 1; 28; 29; 29; 20210712213911
32; 9; 32; 68; 14; 6; 12; 9; 9; 34; 40; 13; 5; 2; 3; 8; 5; 8; 9; 13.1; 34.1; 77.9; 13.9; 6.2; 14.5; 4.5; 4.7; 13.5; 16.1; 7.6; 4.6; 1.9; 2.9; 7.2; 4.7; 6.4; 6.3; 59; 1; 28; 29; 28; 20210712213912
33; 9; 32; 68; 14; 6; 12; 9; 9; 32; 39; 13; 5; 2; 3; 8; 5; 8; 9; 13.1; 34.1; 79.0; 14.9; 6.2; 14.5; 4.5; 4.2; 12.7; 16.1; 7.6; 4.6; 1.9; 2.9; 7.2; 4.7; 6.4; 6.3; 59; 1; 28; 29; 29; 20210712213912
34; 9; 32; 68; 14; 6; 12; 9; 9; 33; 40; 13; 5; 2; 3; 8; 5; 8; 9; 13.1; 34.1; 77.9; 13.9; 6.2; 14.5; 4.5; 4.2; 13.1; 15.7; 7.6; 4.6; 1.9; 2.9; 7.2; 4.7; 6.4; 6.3; 59; 1; 28; 29; 29; 20210712213912
35; 9; 33; 68; 14; 6; 12; 9; 9; 32; 40; 13; 5; 2; 3; 8; 5; 8; 9; 13.1; 35.2; 77.9; 13.9; 6.2; 14.5; 4.5; 4.2; 12.7; 16.1; 7.6; 4.6; 1.9; 2.9; 7.2; 4.7; 6.4; 6.3; 59; 1; 28; 29; 28; 20210712213913
36; 8; 32; 65; 14; 6; 12; 9; 9; 32; 39; 13; 4; 2; 3; 8; 5; 8; 9; 11.7; 34.1; 74.4; 13.9; 6.2; 14.5; 4.5; 4.2; 12.7; 15.7; 7.6; 3.7; 1.9; 2.9; 7.2; 4.7; 6.4; 6.3; 59; 1; 28; 29; 28; 20210712213913
37; 9; 33; 66; 14; 6; 12; 9; 9; 30; 39; 13; 4; 2; 3; 8; 5; 8; 9; 13.1; 35.2; 75.6; 13.9; 6.2; 14.5; 4.5; 4.2; 11.9; 15.7; 7.6; 3.7; 1.9; 2.9; 7.2; 4.7; 6.4; 6.3; 59; 1; 28; 29; 28; 20210712213914
38; 9; 33; 68; 15; 6; 12; 9; 10; 33; 39; 13; 4; 2; 3; 8; 5; 8; 9; 13.1; 34.1; 77.9; 13.9; 6.2; 14.5; 4.5; 4.2; 13.1; 15.7; 7.6; 3.7; 1.9; 2.9; 7.2; 4.7; 6.4; 6.3; 59; 1; 28; 29; 29; 20210712213914
39; 8; 32; 66; 14; 6; 12; 9; 9; 33; 39; 13; 4; 2; 3; 8; 5; 8; 9; 11.7; 35.2; 73.3; 13.9; 6.2; 14.5; 4.5; 4.2; 13.1; 15.7; 7.6; 3.7; 1.9; 2.9; 7.2; 4.7; 6.4; 6.3; 59; 1; 28; 29; 28; 20210712213914
40; 8; 32; 65; 14; 6; 12; 9; 9; 33; 42; 13; 4; 2; 3; 8; 5; 8; 9; 11.7; 34.1; 74.4; 13.9; 6.2; 14.5; 4.5; 4.2; 13.1; 16.9; 7.6; 3.7; 1.9; 2.9; 7.2; 4.7; 6.4; 6.3; 59; 1; 28; 29; 28; 20210712213915
41; 9; 32; 65; 14; 6; 12; 9; 9; 33; 42; 13; 4; 2; 3; 8; 5; 8; 9; 13.1; 34.1; 74.4; 13.9; 6.2; 14.5; 4.5; 4.2; 13.1; 16.9; 7.6; 3.7; 1.9; 2.9; 7.2; 4.7; 6.4; 6.3; 59; 1; 28; 29; 29; 20210712213915
42; 9; 33; 70; 15; 6; 12; 9; 9; 33; 40; 13; 5; 2; 3; 8; 5; 8; 9; 13.1; 35.2; 80.2; 14.9; 6.2; 14.5; 4.5; 4.2; 13.1; 16.1; 7.6; 3.7; 1.9; 2.9; 7.2; 4.7; 6.4; 6.3; 59; 1; 28; 30; 28; 20210712213916
43; 9; 34; 68; 14; 6; 12; 9; 9; 32; 38; 13; 5; 2; 3; 8; 5; 8; 9; 13.1; 36.2; 81.3; 14.9; 6.2; 14.5; 4.5; 4.2; 12.7; 16.1; 7.6; 4.6; 1.9; 2.9; 7.2; 4.7; 6.4; 6.3; 59; 1; 28; 29; 28; 20210712213916
44; 9; 34; 71; 15; 6; 12; 9; 9; 31; 41; 13; 4; 2; 3; 9; 5; 8; 10; 13.1; 36.2; 81.3; 14.9; 6.2; 14.5; 4.5; 4.2; 12.3; 15.3; 7.6; 4.6; 1.9; 2.9; 8.1; 4.7; 6.4; 6.3; 59; 1; 28; 30; 28; 20210712213917
45; 9; 34; 71; 15; 6; 12; 9; 9; 33; 41; 13; 5; 2; 3; 8; 5; 8; 9; 13.1; 36.2; 81.3; 14.9; 6.2; 14.5; 4.5; 4.7; 13.1; 16.5; 7.6; 3.7; 1.9; 2.9; 7.2; 4.7; 6.4; 7.0; 59; 1; 28; 30; 28; 20210712213917
46; 9; 35; 72; 15; 6; 12; 9; 9; 32; 41; 13; 5; 2; 3; 8; 5; 8; 10; 13.1; 37.3; 82.5; 14.9; 6.2; 14.5; 4.5; 4.2; 12.7; 16.5; 7.6; 4.6; 1.9; 2.9; 7.2; 4.7; 6.4; 6.3; 59; 1; 28; 29; 28; 20210712213917
47; 9; 34; 72; 15; 6; 12; 9; 9; 32; 41; 13; 4; 2; 3; 8; 5; 8; 9; 13.1; 36.2; 81.3; 14.9; 6.2; 14.5; 4.5; 4.2; 12.7; 16.5; 7.6; 4.6; 1.9; 2.9; 7.2; 4.7; 6.4; 7.0; 59; 1; 28; 29; 28; 20210712213918
48; 9; 34; 73; 15; 6; 12; 9; 9; 32; 41; 13; 4; 2; 3; 8; 5; 8; 10; 13.1; 36.2; 83.6; 14.9; 6.2; 14.5; 4.5; 4.2; 12.7; 16.5; 7.6; 3.7; 1.9; 2.9; 7.2; 4.7; 6.4; 7.0; 59; 1; 28; 29; 29; 20210712213918
49; 9; 34; 72; 15; 6; 12; 9; 9; 32; 40; 13; 5; 2; 3; 8; 5; 8; 10; 13.1; 36.2; 82.5; 14.9; 6.2; 14.5; 4.5; 4.2; 12.7; 16.1; 7.6; 4.6; 1.9; 2.9; 7.2; 4.7; 6.4; 7.0; 59; 1; 28; 29; 28; 20210712213918
50; 9; 34; 74; 16; 6; 12; 9; 9; 32; 41; 13; 4; 2; 3; 9; 5; 8; 10; 13.1; 36.2; 84.7; 15.9; 6.2; 14.5; 4.5; 4.2; 12.7; 16.5; 7.6; 3.7; 1.9; 2.9; 8.1; 4.7; 6.4; 7.0; 59; 1; 28; 29; 28; 20210712213919
