Sample,; R (610nm); S (680nm); T (730nm); U (760nm); V (810nm); W (860nm); G (560nm); H (585nm); I (645nm); J (705nm); K (900nm); L (940nm); A (410nm); B (435nm); C (460nm); D (485nm); E (510nm); F (535nm); Cal. R (610nm); Cal. S (680nm); Cal. T (730nm); Cal. U (760nm); Cal. V (810nm); Cal. W (860nm); Cal. G (560nm); Cal. H (585nm); Cal. I (645nm); Cal. J (705nm); Cal. K (900nm); Cal. L (940nm); Cal. A (410nm); Cal. B (435nm); Cal. C (460nm); Cal. D (485nm); Cal. E (510nm); Cal. F (535nm); Int Time; Gain; Temp AS72651; Temp AS72652; Temp AS72653; Timestamp
15; 8; 32; 73; 15; 6; 12; 9; 9; 34; 42; 14; 5; 2; 3; 8; 5; 7; 9; 11.7; 34.1; 81.3; 14.9; 6.2; 14.5; 4.5; 4.2; 13.5; 16.1; 8.2; 4.6; 1.9; 2.9; 7.2; 4.7; 5.6; 6.3; 59; 1; 28; 29; 28; 20210712213514
16; 9; 33; 68; 14; 6; 12; 9; 9; 34; 40; 14; 5; 2; 3; 8; 5; 8; 9; 11.7; 35.2; 83.6; 14.9; 6.2; 14.5; 4.5; 4.2; 13.5; 16.9; 8.2; 4.6; 1.9; 2.9; 7.2; 4.7; 6.4; 6.3; 59; 1; 28; 29; 28; 20210712213514
17; 9; 33; 69; 15; 6; 12; 9; 9; 32; 40; 14; 5; 2; 3; 8; 5; 7; 9; 13.1; 35.2; 80.2; 14.9; 6.2; 14.5; 4.5; 4.2; 12.7; 16.1; 8.2; 4.6; 1.9; 2.9; 7.2; 4.7; 5.6; 6.3; 59; 1; 28; 29; 28; 20210712213515
18; 9; 33; 70; 15; 6; 12; 9; 9; 33; 40; 14; 5; 2; 3; 8; 5; 7; 9; 13.1; 35.2; 79.0; 14.9; 6.2; 14.5; 4.5; 4.2; 13.1; 16.1; 8.2; 4.6; 1.9; 2.9; 7.2; 4.7; 5.6; 6.3; 59; 1; 28; 29; 28; 20210712213515
19; 9; 34; 74; 15; 6; 13; 9; 10; 33; 41; 14; 5; 2; 3; 8; 5; 7; 9; 13.1; 36.2; 83.6; 14.9; 6.2; 14.5; 4.5; 4.2; 13.1; 16.1; 8.2; 4.6; 1.9; 2.9; 7.2; 4.7; 5.6; 6.3; 59; 1; 28; 29; 28; 20210712213515
20; 9; 32; 69; 15; 6; 12; 9; 10; 35; 40; 14; 5; 2; 3; 8; 5; 8; 9; 13.1; 34.1; 79.0; 14.9; 6.2; 14.5; 4.5; 4.7; 13.9; 16.1; 8.2; 4.6; 1.9; 2.9; 7.2; 4.7; 6.4; 6.3; 59; 1; 28; 29; 28; 20210712213525
21; 9; 33; 71; 15; 6; 13; 9; 10; 35; 41; 14; 5; 2; 3; 8; 5; 8; 9; 13.1; 35.2; 81.3; 14.9; 6.2; 15.7; 4.5; 4.7; 13.9; 16.5; 8.2; 4.6; 1.9; 2.9; 7.2; 4.7; 6.4; 6.3; 59; 1; 28; 29; 28; 20210712213525
22; 9; 33; 69; 15; 6; 13; 9; 10; 35; 40; 14; 5; 2; 3; 8; 5; 8; 9; 13.1; 35.2; 81.3; 14.9; 6.2; 15.7; 4.5; 4.7; 13.9; 16.5; 8.2; 4.6; 1.9; 2.9; 7.2; 4.7; 6.4; 6.3; 59; 1; 28; 29; 29; 20210712213526
23; 8; 34; 71; 15; 6; 12; 9; 9; 32; 42; 14; 4; 2; 3; 8; 5; 7; 9; 13.1; 36.2; 82.5; 14.9; 6.2; 15.7; 4.5; 4.2; 12.7; 16.1; 8.2; 4.6; 1.9; 2.9; 7.2; 4.7; 5.6; 6.3; 59; 1; 28; 29; 28; 20210712213526
24; 9; 34; 68; 14; 6; 12; 9; 9; 32; 38; 14; 5; 2; 3; 8; 5; 7; 9; 11.7; 36.2; 82.5; 14.9; 6.2; 14.5; 4.5; 4.2; 12.7; 16.9; 8.2; 3.7; 1.9; 2.9; 7.2; 4.7; 5.6; 6.3; 59; 1; 28; 29; 28; 20210712213527
25; 9; 32; 68; 14; 6; 12; 8; 9; 33; 38; 13; 5; 2; 3; 8; 5; 7; 9; 13.1; 34.1; 79.0; 14.9; 6.2; 14.5; 4.5; 4.2; 13.1; 15.3; 7.6; 4.6; 1.9; 2.9; 7.2; 4.7; 5.6; 6.3; 59; 1; 28; 29; 28; 20210712213527
26; 9; 33; 71; 15; 6; 12; 9; 9; 31; 40; 13; 5; 2; 3; 8; 5; 7; 9; 13.1; 35.2; 81.3; 14.9; 6.2; 14.5; 4.5; 4.2; 12.3; 15.3; 7.6; 4.6; 1.9; 2.9; 7.2; 4.7; 5.6; 6.3; 59; 1; 28; 29; 28; 20210712213527
27; 9; 34; 68; 14; 6; 12; 9; 9; 31; 39; 13; 5; 2; 3; 8; 5; 7; 9; 13.1; 36.2; 81.3; 14.9; 6.2; 14.5; 4.5; 4.2; 12.3; 16.1; 7.6; 4.6; 1.9; 2.9; 7.2; 4.7; 5.6; 6.3; 59; 1; 28; 29; 28; 20210712213528
28; 9; 32; 70; 15; 6; 12; 9; 9; 33; 40; 13; 5; 2; 3; 8; 5; 8; 9; 13.1; 34.1; 79.0; 13.9; 6.2; 14.5; 4.5; 4.2; 13.1; 15.7; 7.6; 4.6; 1.9; 2.9; 7.2; 4.7; 6.4; 6.3; 59; 1; 28; 29; 28; 20210712213528
29; 9; 33; 72; 15; 6; 12; 9; 9; 32; 42; 13; 4; 2; 3; 8; 5; 8; 9; 13.1; 35.2; 76.7; 13.9; 6.2; 14.5; 4.5; 4.2; 12.7; 16.1; 7.6; 4.6; 1.9; 2.9; 7.2; 4.7; 6.4; 6.3; 59; 1; 28; 29; 28; 20210712213528
30; 9; 34; 71; 15; 6; 12; 9; 9; 31; 40; 14; 5; 2; 3; 8; 5; 7; 9; 13.1; 36.2; 83.6; 14.9; 6.2; 14.5; 4.5; 4.2; 12.3; 16.9; 8.2; 3.7; 1.9; 2.9; 7.2; 4.7; 5.6; 6.3; 59; 1; 28; 29; 29; 20210712213529
31; 9; 31; 70; 15; 6; 12; 9; 9; 33; 38; 13; 5; 2; 3; 8; 5; 7; 9; 13.1; 33.0; 77.9; 13.9; 6.2; 14.5; 4.5; 4.2; 13.1; 16.1; 7.6; 4.6; 1.9; 2.9; 7.2; 4.7; 5.6; 6.3; 59; 1; 28; 29; 28; 20210712213529
32; 8; 31; 69; 15; 6; 12; 9; 9; 33; 41; 13; 5; 2; 3; 8; 5; 8; 9; 13.1; 33.0; 79.0; 13.9; 6.2; 14.5; 4.0; 4.2; 13.1; 15.3; 7.6; 4.6; 1.9; 2.9; 7.2; 4.7; 6.4; 6.3; 59; 1; 28; 29; 28; 20210712213530
33; 8; 34; 70; 15; 6; 12; 9; 9; 32; 42; 13; 5; 2; 3; 8; 5; 7; 9; 11.7; 36.2; 80.2; 14.9; 6.2; 14.5; 4.5; 4.2; 12.7; 16.9; 7.6; 4.6; 1.9; 2.9; 7.2; 4.7; 5.6; 6.3; 59; 1; 28; 29; 28; 20210712213530
34; 8; 34; 70; 15; 6; 12; 9; 9; 32; 41; 13; 5; 2; 3; 8; 5; 7; 9; 11.7; 36.2; 80.2; 14.9; 6.2; 14.5; 4.5; 4.2; 12.7; 16.5; 7.6; 4.6; 1.9; 2.9; 7.2; 4.7; 5.6; 6.3; 59; 1; 28; 29; 28; 20210712213530
35; 8; 31; 67; 14; 6; 12; 9; 9; 33; 40; 13; 5; 2; 3; 8; 5; 7; 8; 11.7; 33.0; 76.7; 13.9; 6.2; 14.5; 4.5; 4.2; 13.1; 16.1; 7.6; 4.6; 1.9; 2.9; 7.2; 4.7; 5.6; 5.6; 59; 1; 28; 29; 29; 20210712213531
36; 8; 33; 69; 15; 6; 12; 9; 9; 32; 42; 13; 4; 2; 3; 8; 5; 7; 9; 11.7; 36.2; 80.2; 14.9; 6.2; 14.5; 4.5; 4.2; 12.7; 16.9; 8.2; 3.7; 1.9; 2.9; 7.2; 4.7; 5.6; 6.3; 59; 1; 28; 30; 28; 20210712213531
37; 9; 32; 69; 14; 6; 12; 9; 9; 32; 39; 13; 5; 2; 3; 8; 5; 7; 9; 13.1; 35.2; 79.0; 13.9; 6.2; 14.5; 4.5; 4.2; 12.7; 15.7; 7.6; 4.6; 1.9; 2.9; 7.2; 4.7; 5.6; 6.3; 59; 1; 28; 29; 28; 20210712213532
38; 8; 33; 69; 15; 6; 12; 9; 9; 31; 38; 13; 5; 2; 3; 8; 5; 7; 9; 11.7; 34.1; 76.7; 13.9; 6.2; 14.5; 4.0; 4.2; 12.7; 15.3; 7.6; 4.6; 1.9; 2.9; 7.2; 4.7; 5.6; 6.3; 59; 1; 28; 29; 28; 20210712213532
39; 8; 32; 67; 14; 6; 12; 9; 9; 32; 39; 13; 5; 2; 3; 8; 5; 8; 9; 11.7; 35.2; 79.0; 14.9; 6.2; 14.5; 4.5; 4.2; 12.3; 15.7; 7.6; 4.6; 1.9; 2.9; 7.2; 4.7; 5.6; 6.3; 59; 1; 28; 30; 28; 20210712213532
40; 8; 34; 72; 15; 6; 13; 9; 9; 32; 43; 13; 4; 2; 3; 8; 5; 7; 9; 11.7; 34.1; 83.6; 14.9; 6.2; 15.7; 4.5; 4.2; 12.7; 17.3; 7.6; 3.7; 1.9; 2.9; 7.2; 4.7; 6.4; 6.3; 59; 1; 28; 29; 28; 20210712213533
41; 9; 33; 70; 15; 6; 13; 9; 9; 32; 41; 14; 5; 2; 3; 8; 5; 8; 9; 13.1; 36.2; 82.5; 14.9; 6.2; 15.7; 4.5; 4.2; 12.7; 16.5; 7.6; 4.6; 1.9; 2.9; 7.2; 4.7; 5.6; 6.3; 59; 1; 28; 29; 28; 20210712213533
42; 9; 34; 74; 16; 6; 13; 9; 9; 30; 42; 14; 5; 2; 3; 8; 5; 7; 9; 13.1; 35.2; 83.6; 14.9; 6.2; 15.7; 4.5; 4.2; 12.7; 16.9; 8.2; 4.6; 1.9; 2.9; 7.2; 4.7; 6.4; 6.3; 59; 1; 28; 29; 28; 20210712213534
43; 9; 32; 69; 14; 6; 12; 9; 9; 32; 39; 13; 5; 2; 3; 8; 5; 8; 9; 13.1; 36.2; 80.2; 14.9; 6.2; 14.5; 4.5; 4.2; 11.9; 15.7; 8.2; 4.6; 1.9; 2.9; 7.2; 4.7; 5.6; 6.3; 59; 1; 28; 29; 28; 20210712213534
44; 9; 34; 72; 15; 6; 12; 9; 9; 32; 41; 14; 5; 2; 3; 8; 5; 8; 9; 13.1; 34.1; 81.3; 14.9; 6.2; 14.5; 4.5; 4.2; 12.7; 16.5; 7.6; 4.6; 1.9; 2.9; 7.2; 4.7; 6.4; 6.3; 59; 1; 28; 29; 29; 20210712213534
45; 9; 35; 73; 16; 6; 13; 9; 9; 31; 44; 14; 5; 2; 3; 8; 5; 7; 9; 13.1; 36.2; 84.7; 15.9; 6.2; 15.7; 4.5; 4.2; 12.7; 17.7; 8.2; 4.6; 1.9; 2.9; 7.2; 4.7; 6.4; 6.3; 59; 1; 28; 29; 28; 20210712213535
46; 9; 33; 72; 15; 6; 13; 9; 9; 31; 43; 14; 5; 2; 3; 8; 5; 7; 9; 13.1; 35.2; 82.5; 14.9; 6.2; 15.7; 4.5; 4.2; 12.3; 17.3; 8.2; 4.6; 1.9; 2.9; 7.2; 4.7; 5.6; 6.3; 59; 1; 28; 29; 29; 20210712213535
47; 9; 31; 68; 14; 6; 12; 9; 9; 31; 38; 13; 5; 2; 3; 8; 5; 7; 9; 13.1; 33.0; 77.9; 13.9; 6.2; 14.5; 4.5; 4.2; 12.3; 15.3; 7.6; 4.6; 1.9; 2.9; 7.2; 4.7; 5.6; 6.3; 59; 1; 28; 29; 28; 20210712213536
48; 9; 34; 74; 15; 6; 12; 9; 9; 31; 42; 14; 5; 2; 3; 8; 5; 8; 9; 13.1; 36.2; 82.5; 14.9; 6.2; 14.5; 4.5; 4.2; 12.3; 16.5; 8.2; 4.6; 1.9; 2.9; 7.2; 4.7; 6.4; 6.3; 59; 1; 28; 29; 28; 20210712213536
49; 9; 33; 70; 15; 6; 13; 9; 9; 32; 42; 14; 5; 2; 3; 8; 5; 8; 9; 13.1; 35.2; 82.5; 14.9; 6.2; 14.5; 4.5; 4.2; 12.7; 16.9; 8.2; 4.6; 1.9; 2.9; 7.2; 4.7; 6.4; 6.3; 59; 1; 28; 29; 28; 20210712213536
50; 9; 33; 72; 15; 6; 13; 9; 10; 33; 42; 14; 5; 2; 3; 8; 5; 8; 9; 13.1; 35.2; 81.3; 14.9; 6.2; 15.7; 4.5; 4.2; 13.1; 16.9; 8.2; 4.6; 1.9; 2.9; 7.2; 4.7; 6.4; 6.3; 59; 1; 28; 29; 29; 20210712213537
