Sample,; R (610nm); S (680nm); T (730nm); U (760nm); V (810nm); W (860nm); G (560nm); H (585nm); I (645nm); J (705nm); K (900nm); L (940nm); A (410nm); B (435nm); C (460nm); D (485nm); E (510nm); F (535nm); Cal. R (610nm); Cal. S (680nm); Cal. T (730nm); Cal. U (760nm); Cal. V (810nm); Cal. W (860nm); Cal. G (560nm); Cal. H (585nm); Cal. I (645nm); Cal. J (705nm); Cal. K (900nm); Cal. L (940nm); Cal. A (410nm); Cal. B (435nm); Cal. C (460nm); Cal. D (485nm); Cal. E (510nm); Cal. F (535nm); Int Time; Gain; Temp AS72651; Temp AS72652; Temp AS72653; Timestamp
11; 9; 32; 72; 15; 6; 12; 9; 9; 33; 39; 13; 4; 2; 3; 8; 5; 8; 9; 13.1; 34.1; 82.5; 14.9; 6.2; 14.5; 4.5; 4.2; 13.1; 15.7; 7.6; 3.7; 1.9; 2.9; 7.2; 4.7; 6.4; 6.3; 59; 1; 28; 29; 28; 20210712214546
12; 9; 31; 72; 15; 6; 12; 9; 9; 32; 39; 13; 4; 2; 3; 8; 5; 8; 9; 13.1; 33.0; 82.5; 14.9; 6.2; 14.5; 4.5; 4.2; 12.7; 15.7; 7.6; 3.7; 1.9; 2.9; 7.2; 4.7; 6.4; 6.3; 59; 1; 28; 29; 29; 20210712214547
13; 9; 31; 71; 14; 6; 12; 9; 9; 33; 39; 13; 5; 2; 3; 8; 5; 8; 10; 13.1; 34.1; 83.6; 14.9; 6.2; 14.5; 4.5; 4.2; 13.1; 15.7; 7.6; 4.6; 1.9; 2.9; 7.2; 4.7; 6.4; 7.0; 59; 1; 28; 29; 28; 20210712214547
14; 9; 32; 74; 15; 6; 12; 9; 9; 32; 38; 13; 5; 2; 3; 8; 5; 8; 9; 13.1; 33.0; 83.6; 14.9; 6.2; 14.5; 4.5; 4.2; 13.1; 15.3; 7.6; 4.6; 1.9; 2.9; 7.2; 4.7; 6.4; 6.3; 59; 1; 28; 29; 28; 20210712214547
15; 9; 32; 73; 15; 6; 12; 9; 9; 33; 39; 13; 5; 2; 3; 8; 5; 8; 9; 13.1; 34.1; 84.7; 14.9; 6.2; 14.5; 4.5; 4.2; 12.7; 15.7; 7.6; 4.6; 1.9; 2.9; 7.2; 4.7; 6.4; 6.3; 59; 1; 28; 29; 28; 20210712214548
16; 9; 32; 74; 15; 6; 12; 9; 9; 32; 38; 13; 5; 2; 3; 8; 5; 8; 9; 13.1; 34.1; 83.6; 14.9; 6.2; 14.5; 4.5; 4.2; 13.1; 15.3; 7.6; 4.6; 1.9; 2.9; 7.2; 4.7; 6.4; 6.3; 59; 1; 28; 30; 29; 20210712214548
17; 9; 32; 72; 15; 6; 12; 9; 9; 32; 38; 13; 4; 2; 3; 8; 5; 8; 9; 13.1; 34.1; 83.6; 14.9; 6.2; 14.5; 4.5; 4.2; 12.7; 15.3; 7.6; 3.7; 1.9; 2.9; 7.2; 4.7; 6.4; 6.3; 59; 1; 28; 30; 28; 20210712214549
18; 9; 32; 72; 15; 6; 12; 9; 9; 32; 38; 13; 5; 2; 3; 8; 5; 8; 9; 13.1; 34.1; 82.5; 14.9; 6.2; 14.5; 4.5; 4.2; 12.7; 15.3; 7.6; 4.6; 1.9; 2.9; 7.2; 4.7; 6.4; 6.3; 59; 1; 28; 29; 28; 20210712214549
19; 9; 32; 73; 15; 6; 12; 9; 9; 32; 38; 13; 5; 2; 3; 8; 5; 8; 9; 13.1; 34.1; 83.6; 14.9; 6.2; 14.5; 4.5; 4.2; 12.7; 15.3; 7.6; 4.6; 1.9; 2.9; 7.2; 4.7; 6.4; 6.3; 59; 1; 28; 29; 28; 20210712214549
20; 9; 32; 72; 15; 6; 12; 9; 9; 32; 37; 13; 5; 2; 3; 8; 5; 8; 9; 13.1; 34.1; 81.3; 14.9; 6.2; 14.5; 4.5; 4.2; 12.7; 14.9; 7.6; 4.6; 1.9; 2.9; 7.2; 4.7; 6.4; 6.3; 59; 1; 28; 29; 28; 20210712214550
21; 9; 33; 73; 15; 6; 12; 9; 9; 32; 39; 13; 5; 2; 3; 8; 5; 8; 9; 13.1; 34.1; 83.6; 14.9; 6.2; 14.5; 4.5; 4.2; 12.7; 15.7; 7.6; 4.6; 1.9; 2.9; 7.2; 4.7; 6.4; 6.3; 59; 1; 28; 29; 28; 20210712214550
22; 9; 33; 73; 15; 6; 12; 9; 9; 32; 39; 13; 5; 2; 3; 8; 5; 8; 9; 13.1; 35.2; 83.6; 14.9; 6.2; 14.5; 4.5; 4.2; 12.7; 15.7; 7.6; 4.6; 1.9; 2.9; 7.2; 4.7; 6.4; 6.3; 59; 1; 28; 29; 28; 20210712214551
23; 9; 33; 73; 15; 6; 12; 9; 9; 32; 39; 13; 5; 2; 3; 8; 5; 8; 9; 13.1; 35.2; 82.5; 14.9; 6.2; 14.5; 4.5; 4.2; 12.7; 15.7; 7.6; 4.6; 1.9; 2.9; 7.2; 4.7; 6.4; 6.3; 59; 1; 28; 29; 29; 20210712214551
24; 9; 32; 72; 15; 6; 12; 9; 9; 32; 39; 13; 5; 2; 3; 8; 5; 8; 9; 13.1; 35.2; 82.5; 14.9; 6.2; 14.5; 4.5; 4.2; 12.7; 15.7; 7.6; 4.6; 1.9; 2.9; 7.2; 4.7; 6.4; 6.3; 59; 1; 28; 29; 28; 20210712214551
25; 9; 32; 71; 15; 6; 12; 9; 9; 32; 38; 13; 5; 2; 3; 8; 5; 8; 9; 13.1; 34.1; 82.5; 14.9; 6.2; 14.5; 4.5; 4.2; 12.7; 15.3; 7.6; 4.6; 1.9; 2.9; 7.2; 4.7; 6.4; 6.3; 59; 1; 28; 30; 29; 20210712214552
26; 9; 33; 72; 15; 6; 12; 9; 9; 31; 38; 13; 5; 2; 3; 8; 5; 8; 9; 13.1; 34.1; 82.5; 14.9; 6.2; 14.5; 4.5; 4.2; 12.7; 15.3; 7.6; 4.6; 1.9; 2.9; 7.2; 4.7; 6.4; 6.3; 59; 1; 28; 30; 28; 20210712214552
27; 9; 32; 70; 15; 6; 12; 9; 9; 32; 38; 13; 4; 2; 3; 8; 5; 8; 9; 13.1; 35.2; 82.5; 14.9; 6.2; 14.5; 4.5; 4.2; 12.3; 15.3; 7.6; 3.7; 1.9; 2.9; 7.2; 4.7; 6.4; 6.3; 59; 1; 28; 29; 28; 20210712214553
28; 9; 32; 71; 15; 6; 12; 9; 9; 32; 38; 13; 4; 2; 3; 8; 5; 8; 9; 13.1; 34.1; 81.3; 14.9; 6.2; 14.5; 4.5; 4.2; 12.7; 15.3; 7.6; 3.7; 1.9; 2.9; 7.2; 4.7; 6.4; 6.3; 59; 1; 28; 30; 28; 20210712214553
29; 9; 33; 72; 15; 6; 12; 9; 9; 32; 38; 13; 4; 2; 3; 8; 5; 8; 9; 13.1; 34.1; 81.3; 14.9; 6.2; 14.5; 4.5; 4.2; 12.7; 15.3; 7.6; 3.7; 1.9; 2.9; 7.2; 4.7; 6.4; 6.3; 59; 1; 28; 29; 29; 20210712214553
30; 9; 32; 70; 14; 6; 12; 9; 9; 32; 38; 13; 4; 2; 3; 8; 5; 8; 9; 13.1; 35.2; 81.3; 14.9; 6.2; 14.5; 4.5; 4.2; 12.7; 15.3; 7.6; 3.7; 1.9; 2.9; 7.2; 4.7; 6.4; 6.3; 59; 1; 28; 30; 29; 20210712214554
31; 9; 33; 72; 15; 6; 12; 9; 9; 32; 38; 13; 4; 2; 3; 8; 5; 8; 9; 13.1; 35.2; 82.5; 14.9; 6.2; 14.5; 4.5; 4.2; 12.7; 15.3; 7.6; 3.7; 1.9; 2.9; 7.2; 4.7; 6.4; 6.3; 59; 1; 28; 29; 28; 20210712214554
32; 9; 32; 71; 15; 6; 12; 9; 9; 31; 38; 13; 4; 2; 3; 8; 5; 8; 9; 13.1; 34.1; 81.3; 14.9; 6.2; 14.5; 4.5; 4.2; 12.3; 15.3; 7.6; 3.7; 1.9; 2.9; 7.2; 4.7; 6.4; 6.3; 59; 1; 28; 30; 29; 20210712214555
33; 9; 32; 71; 15; 6; 12; 9; 9; 31; 38; 13; 4; 2; 3; 8; 5; 8; 9; 13.1; 34.1; 81.3; 14.9; 6.2; 14.5; 4.5; 4.2; 12.3; 15.3; 7.6; 3.7; 1.9; 2.9; 7.2; 4.7; 6.4; 6.3; 59; 1; 28; 30; 28; 20210712214555
34; 9; 32; 70; 14; 6; 12; 9; 9; 31; 38; 13; 4; 2; 3; 8; 5; 7; 9; 13.1; 34.1; 81.3; 14.9; 6.2; 14.5; 4.5; 4.2; 12.3; 15.3; 7.6; 3.7; 1.9; 2.9; 7.2; 4.7; 5.6; 6.3; 59; 1; 28; 29; 29; 20210712214555
35; 9; 32; 69; 14; 6; 12; 9; 9; 31; 37; 13; 4; 2; 3; 8; 5; 7; 9; 13.1; 34.1; 80.2; 14.9; 6.2; 14.5; 4.5; 4.2; 12.3; 15.3; 7.6; 3.7; 1.9; 2.9; 7.2; 4.7; 5.6; 6.3; 59; 1; 28; 29; 29; 20210712214556
36; 9; 32; 71; 15; 6; 12; 9; 9; 31; 38; 13; 4; 2; 3; 8; 5; 8; 9; 13.1; 34.1; 81.3; 14.9; 6.2; 14.5; 4.5; 4.2; 12.3; 15.3; 7.6; 3.7; 1.9; 2.9; 7.2; 4.7; 6.4; 6.3; 59; 1; 28; 29; 28; 20210712214556
37; 9; 32; 71; 15; 6; 12; 9; 9; 31; 37; 13; 4; 2; 3; 8; 5; 7; 9; 13.1; 34.1; 81.3; 14.9; 6.2; 14.5; 4.5; 4.2; 12.3; 14.9; 7.6; 3.7; 1.9; 2.9; 7.2; 4.7; 5.6; 6.3; 59; 1; 28; 29; 29; 20210712214557
38; 9; 32; 72; 15; 6; 12; 9; 9; 31; 37; 13; 4; 2; 3; 8; 5; 7; 9; 13.1; 34.1; 81.3; 14.9; 6.2; 14.5; 4.5; 4.2; 11.9; 14.9; 7.6; 3.7; 1.9; 2.9; 7.2; 4.7; 5.6; 6.3; 59; 1; 28; 30; 29; 20210712214557
39; 9; 32; 71; 15; 6; 12; 9; 9; 31; 37; 13; 4; 2; 3; 8; 5; 7; 9; 13.1; 34.1; 81.3; 14.9; 6.2; 14.5; 4.5; 4.2; 12.3; 14.9; 7.6; 3.7; 1.9; 2.9; 7.2; 4.7; 5.6; 6.3; 59; 1; 28; 29; 28; 20210712214557
40; 9; 31; 69; 14; 6; 11; 9; 9; 31; 37; 13; 4; 2; 3; 8; 5; 7; 9; 13.1; 34.1; 80.2; 14.9; 6.2; 13.3; 4.5; 4.2; 12.3; 14.9; 7.6; 3.7; 1.9; 2.9; 7.2; 4.7; 5.6; 6.3; 59; 1; 28; 30; 29; 20210712214558
41; 9; 31; 69; 14; 6; 11; 9; 9; 31; 36; 13; 4; 2; 3; 8; 5; 7; 9; 13.1; 33.0; 79.0; 13.9; 6.2; 13.3; 4.5; 4.2; 12.3; 14.5; 7.6; 3.7; 1.9; 2.9; 7.2; 4.7; 5.6; 6.3; 59; 1; 28; 29; 29; 20210712214558
42; 9; 31; 69; 14; 6; 11; 9; 9; 31; 36; 13; 4; 2; 3; 8; 5; 7; 9; 13.1; 33.0; 77.9; 13.9; 6.2; 13.3; 4.5; 4.2; 12.3; 14.5; 7.6; 3.7; 1.9; 2.9; 7.2; 4.7; 5.6; 6.3; 59; 1; 28; 30; 29; 20210712214559
43; 9; 31; 69; 14; 6; 11; 9; 9; 31; 37; 13; 4; 2; 3; 8; 5; 7; 9; 13.1; 33.0; 80.2; 13.9; 6.2; 13.3; 4.5; 4.2; 12.3; 14.9; 7.6; 3.7; 1.9; 2.9; 7.2; 4.7; 5.6; 6.3; 59; 1; 28; 29; 29; 20210712214559
44; 9; 31; 70; 14; 6; 12; 9; 9; 32; 37; 13; 4; 2; 3; 8; 5; 8; 9; 13.1; 33.0; 81.3; 13.9; 6.2; 14.5; 4.5; 4.2; 12.3; 14.9; 7.6; 3.7; 1.9; 2.9; 7.2; 4.7; 5.6; 6.3; 59; 1; 28; 29; 28; 20210712214559
45; 9; 32; 70; 15; 6; 12; 9; 9; 31; 37; 13; 4; 2; 3; 8; 5; 8; 9; 13.1; 33.0; 80.2; 13.9; 6.2; 14.5; 4.5; 4.2; 12.7; 14.9; 7.6; 3.7; 1.9; 2.9; 7.2; 4.7; 6.4; 6.3; 59; 1; 28; 29; 28; 20210712214600
46; 9; 31; 69; 14; 6; 11; 9; 9; 31; 37; 13; 4; 2; 3; 8; 5; 8; 9; 13.1; 34.1; 80.2; 13.9; 6.2; 13.3; 4.5; 4.2; 12.3; 14.9; 7.6; 3.7; 1.9; 2.9; 7.2; 4.7; 6.4; 6.3; 59; 1; 28; 29; 29; 20210712214600
47; 9; 31; 70; 14; 6; 11; 9; 9; 30; 37; 13; 4; 2; 3; 8; 5; 8; 9; 13.1; 33.0; 76.7; 13.9; 6.2; 13.3; 4.5; 4.2; 12.3; 14.9; 7.6; 3.7; 1.9; 2.9; 7.2; 4.7; 6.4; 6.3; 59; 1; 28; 29; 29; 20210712214601
48; 9; 31; 69; 14; 6; 12; 9; 9; 31; 39; 13; 4; 2; 3; 8; 5; 7; 9; 13.1; 33.0; 80.2; 13.9; 6.2; 14.5; 4.5; 4.2; 11.9; 15.7; 7.6; 3.7; 1.9; 2.9; 7.2; 4.7; 6.4; 6.3; 59; 1; 28; 29; 29; 20210712214601
49; 9; 32; 68; 14; 6; 11; 9; 9; 31; 37; 13; 4; 2; 3; 9; 5; 8; 9; 13.1; 33.0; 75.6; 13.9; 6.2; 13.3; 4.5; 4.2; 12.3; 14.9; 7.6; 3.7; 1.9; 2.9; 7.2; 4.7; 5.6; 6.3; 59; 1; 28; 29; 29; 20210712214601
50; 9; 34; 71; 15; 6; 12; 9; 9; 30; 39; 13; 4; 2; 3; 8; 5; 8; 9; 13.1; 34.1; 79.0; 13.9; 6.2; 14.5; 4.5; 4.2; 12.3; 15.7; 7.6; 3.7; 1.9; 2.9; 8.1; 4.7; 6.4; 6.3; 59; 1; 28; 29; 28; 20210712214602
