Sample,; R (610nm); S (680nm); T (730nm); U (760nm); V (810nm); W (860nm); G (560nm); H (585nm); I (645nm); J (705nm); K (900nm); L (940nm); A (410nm); B (435nm); C (460nm); D (485nm); E (510nm); F (535nm); Cal. R (610nm); Cal. S (680nm); Cal. T (730nm); Cal. U (760nm); Cal. V (810nm); Cal. W (860nm); Cal. G (560nm); Cal. H (585nm); Cal. I (645nm); Cal. J (705nm); Cal. K (900nm); Cal. L (940nm); Cal. A (410nm); Cal. B (435nm); Cal. C (460nm); Cal. D (485nm); Cal. E (510nm); Cal. F (535nm); Int Time; Gain; Temp AS72651; Temp AS72652; Temp AS72653; Timestamp
11; 9; 34; 72; 15; 6; 12; 9; 9; 34; 42; 14; 5; 2; 3; 8; 5; 8; 10; 13.1; 36.2; 81.3; 14.9; 6.2; 15.7; 4.5; 4.7; 13.5; 17.7; 8.2; 4.6; 1.9; 2.9; 7.2; 4.7; 6.4; 6.3; 59; 1; 28; 29; 29; 20210712214810
12; 9; 35; 74; 15; 6; 12; 9; 9; 34; 43; 14; 5; 2; 3; 8; 5; 8; 10; 13.1; 37.3; 81.3; 14.9; 6.2; 14.5; 4.5; 4.7; 13.5; 16.9; 8.2; 4.6; 1.9; 2.9; 7.2; 4.7; 6.4; 7.0; 59; 1; 28; 29; 28; 20210712214811
13; 9; 35; 74; 16; 6; 13; 10; 10; 34; 43; 14; 5; 2; 3; 9; 5; 8; 9; 13.1; 37.3; 80.2; 14.9; 6.2; 14.5; 5.0; 4.7; 13.5; 17.3; 8.2; 4.6; 1.9; 2.9; 8.1; 4.7; 6.4; 7.0; 59; 1; 28; 29; 28; 20210712214811
14; 9; 35; 72; 15; 6; 12; 9; 9; 35; 41; 14; 5; 2; 3; 9; 5; 8; 10; 13.1; 37.3; 83.6; 14.9; 6.2; 15.7; 4.5; 4.7; 13.9; 17.3; 8.2; 4.6; 1.9; 2.9; 8.1; 4.7; 6.4; 6.3; 59; 1; 28; 29; 28; 20210712214812
15; 9; 35; 73; 15; 6; 13; 9; 10; 34; 42; 14; 5; 2; 3; 9; 5; 8; 10; 13.1; 37.3; 84.7; 14.9; 6.2; 14.5; 4.5; 4.7; 13.5; 16.5; 8.2; 4.6; 1.9; 2.9; 8.1; 4.7; 6.4; 7.0; 59; 1; 28; 29; 28; 20210712214812
16; 9; 35; 75; 16; 6; 12; 9; 9; 35; 42; 14; 5; 2; 3; 9; 5; 8; 10; 13.1; 37.3; 83.6; 14.9; 6.2; 15.7; 5.0; 4.7; 13.9; 16.9; 8.2; 4.6; 1.9; 2.9; 8.1; 4.7; 6.4; 7.0; 59; 1; 28; 29; 29; 20210712214812
17; 9; 36; 74; 15; 6; 13; 10; 10; 34; 43; 14; 5; 2; 3; 8; 5; 8; 10; 13.1; 38.4; 84.7; 14.9; 6.2; 15.7; 5.0; 4.7; 13.5; 17.3; 8.2; 4.6; 1.9; 2.9; 7.2; 4.7; 6.4; 7.0; 59; 1; 28; 30; 28; 20210712214813
18; 9; 35; 75; 15; 6; 13; 9; 10; 34; 43; 14; 5; 2; 3; 8; 5; 8; 10; 13.1; 37.3; 85.9; 14.9; 6.2; 15.7; 4.5; 4.7; 13.5; 17.3; 8.2; 4.6; 1.9; 2.9; 7.2; 4.7; 6.4; 7.0; 59; 1; 28; 29; 28; 20210712214813
19; 9; 36; 74; 15; 6; 13; 10; 10; 35; 43; 14; 5; 2; 3; 8; 5; 8; 10; 13.1; 38.4; 84.7; 14.9; 6.2; 15.7; 5.0; 4.7; 13.9; 17.3; 8.2; 4.6; 1.9; 2.9; 7.2; 4.7; 6.4; 7.0; 59; 1; 28; 29; 28; 20210712214814
20; 9; 36; 75; 15; 6; 13; 10; 10; 34; 43; 14; 5; 2; 3; 8; 5; 8; 10; 13.1; 38.4; 85.9; 14.9; 6.2; 15.7; 5.0; 4.7; 13.5; 17.3; 8.2; 4.6; 1.9; 2.9; 7.2; 4.7; 6.4; 7.0; 59; 1; 28; 29; 28; 20210712214814
21; 9; 34; 74; 15; 6; 12; 9; 9; 33; 42; 14; 5; 2; 3; 8; 5; 8; 9; 13.1; 37.3; 81.3; 14.9; 6.2; 14.5; 4.5; 4.7; 13.5; 16.9; 8.2; 4.6; 1.9; 2.9; 7.2; 4.7; 6.4; 6.3; 59; 1; 28; 29; 28; 20210712214814
22; 9; 35; 73; 15; 6; 12; 9; 9; 33; 42; 13; 5; 2; 3; 8; 5; 8; 9; 13.1; 36.2; 84.7; 14.9; 6.2; 14.5; 4.5; 4.2; 13.1; 16.9; 8.2; 4.6; 1.9; 2.9; 7.2; 4.7; 6.4; 6.3; 59; 1; 28; 29; 28; 20210712214815
23; 9; 34; 73; 15; 6; 12; 9; 10; 34; 42; 14; 5; 2; 3; 8; 5; 8; 9; 13.1; 37.3; 85.9; 15.9; 6.2; 14.5; 4.5; 4.2; 13.1; 16.9; 7.6; 4.6; 1.9; 2.9; 7.2; 4.7; 6.4; 6.3; 59; 1; 28; 29; 28; 20210712214815
24; 9; 35; 74; 15; 6; 13; 9; 10; 33; 42; 13; 5; 2; 3; 8; 5; 8; 9; 13.1; 36.2; 84.7; 14.9; 6.2; 15.7; 5.0; 4.7; 13.5; 16.9; 8.2; 4.6; 1.9; 2.9; 7.2; 4.7; 6.4; 6.3; 59; 1; 28; 29; 28; 20210712214816
25; 9; 35; 77; 16; 6; 12; 9; 10; 34; 42; 13; 5; 2; 3; 8; 5; 8; 9; 13.1; 37.3; 87.0; 14.9; 6.2; 14.5; 4.5; 4.7; 13.1; 16.9; 7.6; 4.6; 1.9; 2.9; 7.2; 4.7; 6.4; 6.3; 59; 1; 28; 30; 29; 20210712214816
26; 9; 35; 76; 16; 6; 12; 10; 10; 34; 42; 14; 5; 2; 3; 9; 5; 8; 10; 13.1; 37.3; 87.0; 15.9; 6.2; 14.5; 5.0; 4.7; 13.5; 16.9; 7.6; 4.6; 1.9; 2.9; 7.2; 4.7; 6.4; 7.0; 59; 1; 28; 30; 28; 20210712214816
27; 9; 35; 76; 15; 6; 12; 10; 10; 34; 41; 14; 5; 2; 3; 9; 5; 8; 9; 13.1; 37.3; 85.9; 14.9; 6.2; 14.5; 4.5; 4.7; 13.5; 16.5; 8.2; 4.6; 1.9; 2.9; 8.1; 4.7; 6.4; 6.3; 59; 1; 28; 29; 28; 20210712214817
28; 9; 35; 78; 16; 6; 12; 9; 10; 34; 42; 14; 5; 2; 3; 9; 5; 8; 10; 13.1; 37.3; 87.0; 15.9; 6.2; 14.5; 4.5; 4.7; 13.5; 16.9; 8.2; 4.6; 1.9; 2.9; 8.1; 4.7; 6.4; 7.0; 59; 1; 28; 30; 28; 20210712214817
29; 9; 35; 77; 16; 6; 13; 9; 10; 34; 43; 14; 5; 2; 3; 9; 5; 8; 10; 13.1; 37.3; 89.3; 15.9; 6.2; 15.7; 5.0; 4.7; 13.5; 17.3; 8.2; 4.6; 1.9; 2.9; 8.1; 4.7; 6.4; 7.0; 59; 1; 28; 29; 29; 20210712214817
30; 9; 35; 77; 16; 6; 13; 9; 10; 34; 43; 14; 5; 2; 3; 9; 5; 8; 10; 13.1; 37.3; 87.0; 15.9; 6.2; 15.7; 4.5; 4.7; 13.5; 17.3; 8.2; 4.6; 1.9; 2.9; 8.1; 4.7; 6.4; 7.0; 59; 1; 28; 29; 28; 20210712214818
31; 9; 36; 78; 16; 6; 13; 9; 10; 34; 43; 14; 5; 2; 3; 9; 5; 8; 10; 13.1; 37.3; 88.2; 15.9; 6.2; 15.7; 4.5; 4.7; 13.5; 17.3; 8.2; 4.6; 1.9; 2.9; 8.1; 4.7; 6.4; 7.0; 59; 1; 28; 29; 28; 20210712214818
32; 9; 35; 76; 16; 6; 13; 9; 10; 34; 43; 14; 5; 2; 3; 9; 5; 8; 10; 13.1; 38.4; 89.3; 15.9; 6.2; 15.7; 4.5; 4.7; 13.5; 17.3; 8.2; 4.6; 1.9; 2.9; 8.1; 4.7; 6.4; 7.0; 59; 1; 28; 29; 28; 20210712214819
33; 9; 35; 77; 16; 6; 12; 9; 10; 33; 42; 14; 5; 2; 3; 9; 5; 8; 10; 13.1; 37.3; 85.9; 14.9; 6.2; 14.5; 4.5; 4.7; 13.5; 16.9; 8.2; 4.6; 1.9; 2.9; 8.1; 4.7; 6.4; 7.0; 59; 1; 28; 29; 28; 20210712214819
34; 9; 35; 76; 16; 6; 12; 9; 9; 33; 42; 14; 5; 2; 3; 9; 5; 8; 10; 13.1; 37.3; 88.2; 15.9; 6.2; 14.5; 4.5; 4.2; 13.1; 16.9; 8.2; 4.6; 1.9; 2.9; 8.1; 4.7; 6.4; 7.0; 59; 1; 28; 29; 28; 20210712214819
35; 9; 35; 76; 16; 6; 12; 9; 10; 33; 42; 14; 5; 2; 3; 9; 5; 8; 10; 13.1; 37.3; 87.0; 14.9; 6.2; 14.5; 4.5; 4.2; 13.1; 16.9; 8.2; 4.6; 1.9; 2.9; 8.1; 4.7; 6.4; 7.0; 59; 1; 28; 29; 29; 20210712214820
36; 9; 36; 77; 16; 6; 13; 10; 10; 34; 43; 14; 5; 2; 3; 9; 5; 8; 10; 13.1; 37.3; 88.2; 15.9; 6.2; 15.7; 5.0; 4.7; 13.1; 17.3; 8.2; 4.6; 1.9; 2.9; 8.1; 4.7; 6.4; 7.0; 59; 1; 28; 29; 28; 20210712214820
37; 9; 36; 74; 16; 6; 12; 10; 10; 34; 41; 14; 5; 2; 3; 8; 5; 8; 9; 13.1; 38.4; 82.5; 14.9; 6.2; 14.5; 4.5; 4.7; 13.5; 16.5; 8.2; 4.6; 1.9; 2.9; 8.1; 4.7; 6.4; 6.3; 59; 1; 28; 29; 28; 20210712214821
38; 9; 35; 73; 15; 6; 13; 10; 10; 35; 44; 14; 5; 2; 3; 8; 5; 8; 9; 13.1; 38.4; 83.6; 15.9; 6.2; 15.7; 5.0; 4.7; 13.5; 17.7; 8.2; 4.6; 1.9; 2.9; 7.2; 4.7; 6.4; 6.3; 59; 1; 28; 30; 28; 20210712214821
39; 9; 37; 77; 16; 6; 12; 10; 10; 33; 43; 14; 5; 2; 3; 9; 5; 8; 10; 13.1; 39.4; 88.2; 15.9; 6.2; 14.5; 5.0; 4.7; 13.1; 17.3; 8.2; 4.6; 1.9; 2.9; 8.1; 4.7; 6.4; 7.0; 59; 1; 28; 29; 28; 20210712214821
40; 9; 34; 72; 15; 6; 12; 9; 10; 35; 41; 14; 5; 2; 3; 9; 5; 8; 9; 13.1; 36.2; 82.5; 14.9; 6.2; 14.5; 4.5; 4.7; 13.9; 16.5; 8.2; 4.6; 1.9; 2.9; 8.1; 4.7; 6.4; 6.3; 59; 1; 28; 29; 28; 20210712214822
41; 9; 36; 73; 15; 6; 13; 10; 10; 35; 43; 14; 5; 2; 3; 8; 5; 8; 10; 13.1; 38.4; 84.7; 15.9; 6.2; 15.7; 5.0; 4.7; 13.9; 17.7; 8.2; 4.6; 1.9; 2.9; 7.2; 4.7; 6.4; 7.0; 59; 1; 28; 29; 28; 20210712214822
42; 9; 35; 74; 16; 6; 13; 10; 10; 34; 45; 14; 5; 2; 3; 8; 5; 8; 10; 13.1; 37.3; 82.5; 14.9; 6.2; 15.7; 5.0; 4.7; 13.5; 17.3; 8.2; 4.6; 1.9; 2.9; 7.2; 4.7; 6.4; 7.0; 59; 1; 28; 29; 29; 20210712214823
43; 9; 37; 76; 16; 6; 13; 10; 10; 34; 45; 14; 5; 2; 3; 9; 5; 8; 10; 13.1; 39.4; 85.9; 15.9; 6.2; 15.7; 5.0; 4.7; 13.5; 18.1; 8.2; 4.6; 1.9; 2.9; 8.1; 4.7; 6.4; 7.0; 59; 1; 28; 29; 29; 20210712214823
44; 9; 36; 71; 15; 6; 13; 10; 10; 35; 43; 14; 5; 2; 3; 9; 5; 8; 10; 13.1; 38.4; 81.3; 14.9; 6.2; 15.7; 5.0; 4.7; 13.9; 17.3; 8.2; 4.6; 1.9; 2.9; 8.1; 4.7; 6.4; 7.0; 59; 1; 28; 29; 28; 20210712214823
45; 9; 36; 74; 16; 6; 13; 10; 10; 33; 44; 13; 5; 2; 3; 8; 5; 8; 9; 13.1; 38.4; 84.7; 15.9; 6.2; 15.7; 5.0; 4.7; 13.1; 17.7; 7.6; 4.6; 1.9; 2.9; 7.2; 4.7; 6.4; 6.3; 59; 1; 28; 29; 28; 20210712214824
46; 9; 34; 70; 15; 6; 12; 10; 10; 35; 42; 14; 5; 2; 3; 8; 5; 8; 9; 13.1; 36.2; 80.2; 14.9; 6.2; 14.5; 5.0; 4.7; 13.9; 16.9; 8.2; 4.6; 1.9; 2.9; 7.2; 4.7; 6.4; 6.3; 59; 1; 28; 30; 28; 20210712214824
47; 9; 34; 69; 15; 6; 13; 10; 10; 34; 45; 14; 5; 2; 3; 8; 5; 8; 10; 13.1; 37.3; 83.6; 14.9; 6.2; 15.7; 5.0; 4.7; 13.5; 18.1; 8.2; 4.6; 1.9; 2.9; 7.2; 4.7; 6.4; 7.0; 59; 1; 28; 29; 29; 20210712214825
48; 9; 36; 74; 15; 6; 13; 10; 10; 34; 43; 14; 5; 2; 3; 8; 5; 8; 9; 13.1; 36.2; 81.3; 14.9; 6.2; 15.7; 5.0; 4.7; 13.5; 17.3; 8.2; 4.6; 1.9; 2.9; 7.2; 4.7; 6.4; 6.3; 59; 1; 28; 29; 28; 20210712214825
49; 9; 34; 71; 15; 6; 13; 10; 10; 35; 44; 14; 5; 2; 3; 8; 5; 8; 9; 13.1; 38.4; 84.7; 14.9; 6.2; 15.7; 5.0; 4.7; 13.5; 17.7; 8.2; 4.6; 1.9; 2.9; 7.2; 4.7; 6.4; 6.3; 59; 1; 28; 29; 28; 20210712214825
50; 9; 34; 74; 15; 6; 12; 9; 10; 35; 42; 13; 5; 2; 3; 8; 5; 8; 9; 13.1; 36.2; 82.5; 14.9; 6.2; 14.5; 4.5; 4.7; 13.9; 16.9; 8.2; 4.6; 1.9; 2.9; 7.2; 4.7; 6.4; 6.3; 59; 1; 28; 29; 28; 20210712214826
