Sample,; R (610nm); S (680nm); T (730nm); U (760nm); V (810nm); W (860nm); G (560nm); H (585nm); I (645nm); J (705nm); K (900nm); L (940nm); A (410nm); B (435nm); C (460nm); D (485nm); E (510nm); F (535nm); Cal. R (610nm); Cal. S (680nm); Cal. T (730nm); Cal. U (760nm); Cal. V (810nm); Cal. W (860nm); Cal. G (560nm); Cal. H (585nm); Cal. I (645nm); Cal. J (705nm); Cal. K (900nm); Cal. L (940nm); Cal. A (410nm); Cal. B (435nm); Cal. C (460nm); Cal. D (485nm); Cal. E (510nm); Cal. F (535nm); Int Time; Gain; Temp AS72651; Temp AS72652; Temp AS72653; Timestamp
11; 9; 34; 74; 15; 6; 12; 10; 10; 34; 42; 13; 5; 2; 3; 8; 5; 8; 10; 13.1; 36.2; 85.9; 14.9; 6.2; 14.5; 5.0; 4.7; 13.5; 16.9; 7.6; 4.6; 1.9; 2.9; 7.2; 4.7; 6.4; 7.0; 59; 1; 28; 29; 28; 20210712212605
12; 9; 35; 74; 15; 6; 12; 10; 10; 34; 42; 13; 5; 2; 3; 8; 5; 8; 10; 13.1; 36.2; 84.7; 14.9; 6.2; 14.5; 5.0; 4.7; 13.5; 16.9; 7.6; 4.6; 1.9; 2.9; 7.2; 4.7; 6.4; 7.0; 59; 1; 28; 30; 28; 20210712212606
13; 9; 35; 75; 15; 6; 12; 11; 11; 35; 43; 14; 5; 2; 3; 8; 5; 8; 10; 13.1; 37.3; 85.9; 14.9; 6.2; 14.5; 5.0; 5.1; 13.5; 17.3; 7.6; 4.6; 1.9; 2.9; 7.2; 4.7; 6.4; 7.0; 59; 1; 28; 29; 28; 20210712212606
14; 9; 35; 76; 16; 6; 12; 11; 11; 35; 43; 14; 5; 2; 3; 9; 5; 9; 10; 13.1; 37.3; 85.9; 14.9; 6.2; 14.5; 5.5; 5.1; 13.9; 17.3; 8.2; 4.6; 1.9; 2.9; 7.2; 4.7; 6.4; 7.0; 59; 1; 28; 29; 28; 20210712212607
15; 9; 35; 76; 16; 6; 12; 11; 11; 35; 43; 14; 5; 2; 3; 9; 5; 9; 10; 13.1; 37.3; 87.0; 15.9; 6.2; 14.5; 5.5; 5.1; 13.9; 17.3; 8.2; 4.6; 1.9; 2.9; 8.1; 4.7; 7.2; 7.0; 59; 1; 28; 29; 28; 20210712212607
16; 9; 35; 75; 15; 6; 12; 11; 11; 36; 43; 14; 5; 2; 3; 9; 5; 9; 10; 13.1; 37.3; 85.9; 14.9; 6.2; 14.5; 5.5; 5.1; 14.3; 17.3; 8.2; 4.6; 1.9; 2.9; 8.1; 4.7; 7.2; 7.0; 59; 1; 28; 29; 28; 20210712212607
17; 9; 35; 76; 16; 6; 12; 11; 11; 35; 43; 14; 5; 2; 3; 9; 5; 9; 10; 13.1; 37.3; 87.0; 15.9; 6.2; 14.5; 5.5; 5.1; 13.9; 17.3; 8.2; 4.6; 1.9; 2.9; 8.1; 4.7; 7.2; 7.0; 59; 1; 28; 29; 28; 20210712212608
18; 9; 35; 76; 16; 6; 12; 11; 11; 35; 43; 14; 5; 2; 3; 9; 5; 9; 10; 13.1; 37.3; 87.0; 15.9; 6.2; 14.5; 5.5; 5.1; 13.9; 17.3; 8.2; 4.6; 1.9; 2.9; 8.1; 4.7; 7.2; 7.0; 59; 1; 28; 29; 28; 20210712212608
19; 9; 35; 76; 16; 6; 12; 11; 11; 35; 43; 14; 5; 2; 3; 9; 5; 9; 10; 13.1; 37.3; 87.0; 15.9; 6.2; 14.5; 5.5; 5.1; 13.9; 17.3; 8.2; 4.6; 1.9; 2.9; 8.1; 4.7; 7.2; 7.0; 59; 1; 28; 29; 29; 20210712212609
20; 9; 35; 76; 16; 6; 12; 10; 11; 35; 43; 14; 5; 2; 3; 9; 5; 9; 10; 13.1; 37.3; 87.0; 15.9; 6.2; 14.5; 5.5; 5.1; 13.9; 17.3; 8.2; 4.6; 1.9; 2.9; 8.1; 4.7; 7.2; 7.0; 59; 1; 28; 30; 29; 20210712212609
21; 9; 35; 74; 15; 6; 12; 10; 11; 35; 43; 14; 5; 2; 3; 9; 5; 9; 10; 13.1; 37.3; 85.9; 15.9; 6.2; 14.5; 5.0; 5.1; 13.9; 17.3; 8.2; 4.6; 1.9; 2.9; 8.1; 4.7; 7.2; 7.0; 59; 1; 28; 29; 28; 20210712212609
22; 9; 35; 69; 15; 6; 12; 10; 10; 34; 42; 13; 5; 2; 3; 8; 5; 8; 9; 13.1; 37.3; 79.0; 14.9; 6.2; 14.5; 5.0; 4.7; 13.5; 17.3; 7.6; 4.6; 1.9; 2.9; 7.2; 4.7; 6.4; 7.0; 59; 1; 28; 29; 28; 20210712212610
23; 9; 36; 70; 15; 6; 12; 10; 11; 36; 43; 14; 5; 2; 3; 8; 6; 8; 10; 13.1; 38.4; 80.2; 14.9; 6.2; 14.5; 5.0; 5.1; 14.3; 16.9; 8.2; 4.6; 1.9; 2.9; 7.2; 4.7; 6.4; 6.3; 59; 1; 28; 29; 29; 20210712212610
24; 9; 36; 71; 16; 6; 12; 10; 11; 35; 44; 13; 5; 2; 3; 8; 5; 8; 10; 13.1; 38.4; 79.0; 14.9; 6.2; 14.5; 5.0; 5.1; 13.9; 17.3; 7.6; 4.6; 1.9; 2.9; 7.2; 5.6; 6.4; 7.0; 59; 1; 28; 29; 28; 20210712212611
25; 9; 35; 71; 15; 6; 12; 10; 11; 36; 43; 14; 5; 2; 3; 8; 6; 8; 9; 13.1; 37.3; 81.3; 15.9; 6.2; 14.5; 5.0; 5.1; 14.3; 17.7; 8.2; 4.6; 1.9; 2.9; 7.2; 4.7; 6.4; 7.0; 59; 1; 28; 29; 28; 20210712212611
26; 9; 36; 71; 15; 6; 12; 10; 11; 36; 43; 14; 5; 2; 3; 8; 6; 8; 9; 13.1; 38.4; 81.3; 14.9; 6.2; 14.5; 5.0; 5.1; 14.3; 17.3; 8.2; 4.6; 1.9; 2.9; 7.2; 5.6; 6.4; 6.3; 59; 1; 28; 30; 28; 20210712212611
27; 9; 36; 72; 16; 6; 12; 10; 11; 36; 43; 14; 5; 2; 3; 8; 6; 8; 10; 13.1; 38.4; 81.3; 14.9; 6.2; 14.5; 5.0; 5.1; 14.3; 17.3; 8.2; 4.6; 1.9; 2.9; 7.2; 5.6; 6.4; 6.3; 59; 1; 28; 29; 28; 20210712212612
28; 9; 35; 72; 16; 6; 13; 10; 11; 36; 44; 14; 5; 2; 3; 8; 6; 8; 10; 13.1; 37.3; 82.5; 15.9; 6.2; 14.5; 5.0; 5.1; 14.3; 17.3; 8.2; 4.6; 1.9; 2.9; 7.2; 5.6; 6.4; 7.0; 59; 1; 28; 29; 28; 20210712212612
29; 9; 36; 73; 16; 6; 12; 10; 11; 36; 43; 14; 5; 2; 3; 8; 6; 9; 10; 13.1; 38.4; 83.6; 15.9; 6.2; 15.7; 5.0; 5.1; 14.3; 17.7; 8.2; 4.6; 1.9; 2.9; 7.2; 5.6; 7.2; 7.0; 59; 1; 28; 30; 28; 20210712212613
30; 9; 35; 73; 16; 6; 12; 10; 11; 36; 43; 14; 5; 2; 3; 8; 6; 9; 10; 13.1; 37.3; 81.3; 14.9; 6.2; 14.5; 5.0; 5.1; 14.3; 17.3; 8.2; 4.6; 1.9; 2.9; 7.2; 5.6; 7.2; 7.0; 59; 1; 28; 29; 28; 20210712212613
31; 9; 36; 74; 16; 6; 12; 10; 11; 37; 43; 14; 5; 2; 3; 9; 6; 9; 10; 13.1; 38.4; 84.7; 15.9; 6.2; 14.5; 5.0; 5.1; 14.7; 17.3; 8.2; 4.6; 1.9; 2.9; 8.1; 5.6; 7.2; 7.0; 59; 1; 28; 29; 28; 20210712212613
32; 9; 36; 73; 16; 6; 12; 10; 11; 36; 43; 14; 5; 2; 3; 8; 6; 9; 10; 13.1; 38.4; 85.9; 15.9; 6.2; 14.5; 5.0; 5.1; 14.3; 17.3; 8.2; 4.6; 1.9; 2.9; 7.2; 5.6; 7.2; 7.0; 59; 1; 28; 30; 28; 20210712212614
33; 9; 36; 75; 16; 6; 13; 10; 11; 36; 44; 14; 5; 2; 3; 8; 6; 8; 10; 13.1; 38.4; 83.6; 15.9; 6.2; 14.5; 5.0; 5.1; 14.3; 17.3; 8.2; 4.6; 1.9; 2.9; 7.2; 5.6; 6.4; 7.0; 59; 1; 28; 29; 29; 20210712212614
34; 9; 36; 75; 16; 6; 13; 10; 11; 36; 44; 14; 5; 2; 3; 9; 6; 9; 10; 13.1; 38.4; 85.9; 15.9; 6.2; 15.7; 5.0; 5.1; 14.3; 17.7; 8.2; 4.6; 1.9; 2.9; 8.1; 5.6; 7.2; 7.0; 59; 1; 28; 29; 29; 20210712212615
35; 9; 33; 67; 15; 6; 12; 10; 11; 36; 43; 13; 5; 2; 3; 8; 6; 8; 9; 13.1; 35.2; 76.7; 14.9; 6.2; 14.5; 5.0; 5.1; 14.3; 17.3; 7.6; 4.6; 1.9; 2.9; 7.2; 5.6; 6.4; 6.3; 59; 1; 28; 29; 28; 20210712212615
36; 9; 37; 72; 16; 6; 13; 11; 11; 36; 44; 14; 5; 2; 3; 8; 6; 9; 10; 13.1; 38.4; 82.5; 14.9; 6.2; 15.7; 5.0; 5.1; 14.3; 17.7; 8.2; 4.6; 1.9; 2.9; 7.2; 5.6; 7.2; 7.0; 59; 1; 28; 29; 29; 20210712212615
37; 9; 37; 69; 15; 6; 13; 11; 11; 34; 44; 14; 5; 2; 3; 8; 6; 8; 10; 13.1; 39.4; 81.3; 14.9; 6.2; 15.7; 5.5; 5.1; 14.3; 17.7; 8.2; 4.6; 1.9; 2.9; 7.2; 5.6; 7.2; 7.0; 59; 1; 28; 29; 28; 20210712212616
38; 9; 32; 65; 14; 6; 12; 10; 10; 35; 42; 13; 4; 2; 3; 9; 5; 9; 9; 13.1; 39.4; 79.0; 14.9; 6.2; 14.5; 5.0; 4.7; 13.5; 16.9; 8.2; 3.7; 1.9; 2.9; 7.2; 4.7; 6.4; 6.3; 59; 1; 28; 29; 28; 20210712212616
39; 9; 36; 66; 15; 6; 12; 10; 10; 33; 40; 13; 5; 2; 3; 8; 6; 8; 9; 13.1; 34.1; 72.2; 13.9; 6.2; 14.5; 5.0; 4.7; 13.9; 16.1; 7.6; 4.6; 1.9; 2.9; 8.1; 5.6; 7.2; 6.3; 59; 1; 28; 29; 29; 20210712212617
40; 9; 33; 66; 14; 6; 13; 10; 10; 34; 44; 13; 5; 2; 4; 9; 5; 9; 10; 13.1; 35.2; 75.6; 13.9; 6.2; 15.7; 5.0; 4.7; 13.5; 17.7; 7.6; 4.6; 1.9; 3.9; 8.1; 4.7; 7.2; 7.0; 59; 1; 28; 29; 29; 20210712212617
41; 9; 37; 73; 15; 6; 12; 10; 10; 32; 42; 14; 5; 2; 3; 9; 5; 9; 10; 13.1; 39.4; 83.6; 14.9; 6.2; 14.5; 5.0; 4.7; 12.7; 16.9; 8.2; 4.6; 1.9; 2.9; 8.1; 4.7; 7.2; 7.0; 59; 1; 28; 29; 28; 20210712212617
42; 10; 35; 71; 15; 6; 12; 10; 10; 31; 43; 14; 5; 2; 4; 9; 5; 9; 10; 14.6; 37.3; 81.3; 14.9; 6.2; 14.5; 5.0; 4.7; 12.3; 17.3; 8.2; 4.6; 1.9; 3.9; 8.1; 4.7; 7.2; 7.0; 59; 1; 28; 29; 28; 20210712212618
43; 10; 36; 72; 15; 6; 13; 10; 10; 32; 44; 14; 5; 2; 4; 9; 5; 9; 11; 14.6; 38.4; 82.5; 14.9; 6.2; 15.7; 5.0; 4.7; 12.7; 17.7; 8.2; 4.6; 1.9; 3.9; 8.1; 4.7; 7.2; 7.7; 59; 1; 28; 29; 29; 20210712212618
44; 10; 35; 71; 15; 6; 12; 10; 9; 32; 43; 13; 4; 2; 3; 9; 5; 9; 10; 14.6; 37.3; 81.3; 14.9; 6.2; 14.5; 5.0; 4.7; 12.7; 17.3; 7.6; 4.6; 1.9; 3.9; 8.1; 4.7; 7.2; 7.7; 59; 1; 28; 29; 28; 20210712212619
45; 10; 35; 70; 15; 6; 12; 10; 10; 34; 42; 14; 5; 2; 4; 9; 6; 9; 10; 14.6; 37.3; 81.3; 14.9; 6.2; 14.5; 5.0; 4.7; 13.5; 17.3; 8.2; 3.7; 1.9; 3.9; 8.1; 4.7; 7.2; 7.0; 59; 1; 28; 29; 28; 20210712212619
46; 9; 35; 72; 15; 6; 12; 10; 10; 33; 43; 13; 5; 2; 3; 9; 5; 9; 10; 14.6; 37.3; 80.2; 14.9; 6.2; 14.5; 5.0; 4.7; 13.1; 16.9; 7.6; 4.6; 1.9; 2.9; 8.1; 5.6; 7.2; 7.0; 59; 1; 28; 29; 28; 20210712212619
47; 10; 35; 73; 15; 6; 12; 10; 10; 33; 42; 13; 5; 2; 4; 9; 5; 8; 10; 13.1; 37.3; 82.5; 14.9; 6.2; 14.5; 5.0; 4.7; 13.1; 17.3; 7.6; 4.6; 1.9; 2.9; 8.1; 4.7; 6.4; 7.0; 59; 1; 28; 29; 28; 20210712212620
48; 9; 34; 67; 14; 6; 12; 10; 10; 34; 42; 13; 5; 2; 3; 9; 5; 9; 10; 13.1; 36.2; 76.7; 13.9; 6.2; 14.5; 5.0; 4.7; 13.5; 16.9; 7.6; 4.6; 1.9; 2.9; 8.1; 4.7; 7.2; 7.0; 59; 1; 28; 29; 28; 20210712212620
49; 9; 34; 72; 15; 6; 12; 10; 10; 32; 43; 13; 5; 2; 3; 9; 5; 9; 10; 13.1; 36.2; 82.5; 14.9; 6.2; 14.5; 5.0; 4.7; 12.7; 17.3; 7.6; 4.6; 1.9; 2.9; 8.1; 4.7; 7.2; 7.0; 59; 1; 28; 30; 28; 20210712212621
50; 9; 35; 71; 15; 6; 12; 10; 10; 32; 42; 14; 5; 2; 3; 9; 5; 9; 10; 13.1; 35.2; 77.9; 14.9; 6.2; 14.5; 5.0; 4.7; 14.3; 16.9; 8.2; 4.6; 1.9; 2.9; 8.1; 4.7; 7.2; 7.0; 59; 1; 28; 29; 28; 20210712212621
