Sample,; R (610nm); S (680nm); T (730nm); U (760nm); V (810nm); W (860nm); G (560nm); H (585nm); I (645nm); J (705nm); K (900nm); L (940nm); A (410nm); B (435nm); C (460nm); D (485nm); E (510nm); F (535nm); Cal. R (610nm); Cal. S (680nm); Cal. T (730nm); Cal. U (760nm); Cal. V (810nm); Cal. W (860nm); Cal. G (560nm); Cal. H (585nm); Cal. I (645nm); Cal. J (705nm); Cal. K (900nm); Cal. L (940nm); Cal. A (410nm); Cal. B (435nm); Cal. C (460nm); Cal. D (485nm); Cal. E (510nm); Cal. F (535nm); Int Time; Gain; Temp AS72651; Temp AS72652; Temp AS72653; Timestamp
12; 9; 36; 76; 15; 6; 13; 9; 10; 32; 42; 14; 5; 2; 3; 8; 5; 8; 10; 13.1; 38.4; 89.3; 15.9; 6.2; 15.7; 5.0; 4.7; 12.7; 17.7; 8.2; 4.6; 1.9; 2.9; 7.2; 4.7; 6.4; 7.0; 59; 1; 28; 29; 28; 20210712211606
13; 9; 35; 77; 15; 6; 13; 9; 10; 34; 42; 14; 5; 2; 3; 9; 5; 8; 10; 13.1; 37.3; 85.9; 14.9; 6.2; 15.7; 5.0; 4.7; 13.5; 16.9; 8.2; 4.6; 1.9; 2.9; 8.1; 4.7; 6.4; 7.0; 59; 1; 28; 29; 28; 20210712211606
14; 9; 37; 79; 16; 6; 13; 10; 10; 33; 42; 14; 5; 2; 3; 8; 5; 8; 10; 13.1; 39.4; 93.9; 15.9; 6.2; 15.7; 5.0; 4.7; 13.1; 16.9; 8.2; 4.6; 1.9; 2.9; 7.2; 4.7; 6.4; 7.0; 59; 1; 28; 29; 28; 20210712211607
15; 9; 35; 80; 16; 6; 13; 9; 10; 33; 42; 14; 5; 2; 3; 9; 5; 8; 10; 13.1; 37.3; 92.8; 15.9; 6.2; 15.7; 5.0; 4.7; 13.1; 16.9; 8.2; 4.6; 1.9; 2.9; 8.1; 4.7; 6.4; 7.0; 59; 1; 28; 29; 29; 20210712211607
16; 9; 34; 80; 16; 6; 13; 9; 10; 32; 43; 14; 5; 2; 3; 9; 5; 8; 10; 13.1; 36.2; 91.6; 15.9; 6.2; 15.7; 4.5; 4.2; 12.7; 16.9; 8.2; 4.6; 1.9; 2.9; 8.1; 4.7; 6.4; 7.0; 59; 1; 28; 29; 28; 20210712211608
17; 9; 34; 80; 16; 6; 13; 9; 10; 34; 41; 14; 5; 2; 3; 9; 5; 8; 10; 13.1; 36.2; 90.5; 15.9; 6.2; 15.7; 4.5; 4.7; 13.5; 17.3; 8.2; 4.6; 1.9; 2.9; 8.1; 4.7; 6.4; 7.0; 59; 1; 28; 29; 28; 20210712211608
18; 9; 35; 79; 16; 6; 13; 9; 10; 35; 41; 14; 5; 2; 3; 9; 5; 8; 10; 13.1; 37.3; 91.6; 15.9; 6.2; 15.7; 4.5; 4.7; 13.9; 16.5; 8.2; 4.6; 1.9; 2.9; 8.1; 4.7; 6.4; 7.0; 59; 1; 28; 29; 28; 20210712211608
19; 9; 35; 82; 16; 6; 13; 9; 10; 33; 43; 14; 5; 2; 3; 9; 5; 8; 10; 13.1; 37.3; 92.8; 15.9; 6.2; 15.7; 4.5; 4.7; 13.1; 16.5; 8.2; 4.6; 1.9; 2.9; 8.1; 4.7; 6.4; 7.0; 59; 1; 28; 29; 28; 20210712211609
20; 9; 36; 81; 16; 6; 13; 9; 10; 33; 43; 14; 5; 2; 3; 9; 5; 8; 10; 13.1; 38.4; 92.8; 15.9; 6.2; 15.7; 4.5; 4.7; 13.1; 17.3; 8.2; 4.6; 1.9; 2.9; 8.1; 4.7; 6.4; 7.0; 59; 1; 28; 29; 28; 20210712211609
21; 9; 35; 80; 16; 6; 13; 9; 10; 34; 42; 14; 5; 2; 3; 9; 5; 8; 10; 13.1; 37.3; 91.6; 15.9; 6.2; 15.7; 4.5; 4.7; 13.5; 16.9; 8.2; 4.6; 1.9; 2.9; 8.1; 4.7; 6.4; 7.0; 59; 1; 28; 29; 28; 20210712211610
22; 9; 35; 80; 16; 6; 13; 9; 9; 32; 42; 14; 5; 2; 3; 9; 5; 8; 10; 13.1; 37.3; 91.6; 15.9; 6.2; 15.7; 4.5; 4.2; 12.7; 16.9; 8.2; 4.6; 1.9; 2.9; 8.1; 4.7; 6.4; 7.0; 59; 1; 28; 29; 28; 20210712211610
23; 10; 36; 81; 16; 6; 13; 10; 10; 33; 44; 14; 5; 2; 3; 9; 5; 8; 10; 14.6; 38.4; 92.8; 15.9; 6.2; 15.7; 4.5; 4.7; 13.1; 17.7; 8.2; 4.6; 1.9; 2.9; 8.1; 4.7; 6.4; 7.0; 59; 1; 28; 29; 28; 20210712211610
24; 10; 36; 81; 16; 6; 13; 9; 10; 34; 44; 14; 5; 2; 3; 9; 5; 8; 10; 14.6; 38.4; 92.8; 15.9; 6.2; 15.7; 5.0; 4.7; 13.1; 17.7; 8.2; 4.6; 1.9; 2.9; 8.1; 4.7; 6.4; 7.0; 59; 1; 28; 29; 28; 20210712211611
25; 9; 36; 78; 16; 6; 13; 10; 10; 33; 44; 14; 5; 2; 3; 9; 5; 8; 10; 13.1; 38.4; 91.6; 15.9; 6.2; 15.7; 5.0; 4.7; 13.5; 17.7; 8.2; 4.6; 1.9; 2.9; 8.1; 4.7; 6.4; 7.0; 59; 1; 28; 29; 28; 20210712211611
26; 9; 36; 80; 16; 6; 13; 9; 10; 32; 43; 14; 5; 2; 3; 8; 5; 8; 9; 13.1; 38.4; 90.5; 15.9; 6.2; 15.7; 4.5; 4.7; 13.1; 17.3; 8.2; 4.6; 1.9; 2.9; 8.1; 4.7; 6.4; 6.3; 59; 1; 28; 29; 28; 20210712211612
27; 9; 34; 74; 15; 6; 13; 9; 9; 33; 42; 14; 5; 2; 3; 8; 5; 8; 10; 13.1; 36.2; 84.7; 14.9; 6.2; 15.7; 4.5; 4.2; 13.1; 16.9; 8.2; 4.6; 1.9; 2.9; 7.2; 4.7; 6.4; 7.0; 59; 1; 28; 29; 28; 20210712211612
28; 9; 35; 77; 16; 6; 13; 9; 10; 32; 42; 14; 5; 2; 3; 8; 5; 8; 9; 13.1; 37.3; 88.2; 15.9; 6.2; 15.7; 4.5; 4.7; 12.7; 16.9; 8.2; 4.6; 1.9; 2.9; 7.2; 4.7; 6.4; 6.3; 59; 1; 28; 29; 29; 20210712211613
29; 9; 33; 72; 15; 6; 12; 9; 10; 35; 43; 14; 5; 2; 3; 8; 5; 8; 9; 13.1; 35.2; 82.5; 14.9; 6.2; 15.7; 4.5; 4.7; 13.9; 16.9; 8.2; 4.6; 1.9; 2.9; 7.2; 4.7; 6.4; 6.3; 59; 1; 28; 29; 28; 20210712211613
30; 9; 36; 76; 16; 6; 13; 9; 10; 33; 43; 14; 5; 2; 3; 8; 5; 8; 9; 13.1; 38.4; 85.9; 15.9; 6.2; 14.5; 5.0; 4.7; 13.1; 17.3; 8.2; 4.6; 1.9; 2.9; 7.2; 4.7; 6.4; 6.3; 59; 1; 28; 29; 28; 20210712211613
31; 9; 35; 76; 16; 6; 13; 9; 10; 34; 42; 14; 5; 2; 3; 8; 5; 8; 10; 13.1; 37.3; 87.0; 15.9; 6.2; 15.7; 4.5; 4.7; 13.5; 17.3; 8.2; 4.6; 1.9; 2.9; 7.2; 4.7; 6.4; 6.3; 59; 1; 28; 29; 28; 20210712211614
32; 9; 34; 76; 16; 6; 13; 9; 10; 35; 42; 14; 5; 2; 3; 8; 5; 8; 10; 13.1; 36.2; 87.0; 15.9; 6.2; 15.7; 4.5; 4.7; 13.9; 16.9; 8.2; 4.6; 1.9; 2.9; 7.2; 4.7; 6.4; 7.0; 59; 1; 28; 29; 29; 20210712211614
33; 9; 35; 76; 16; 6; 13; 9; 10; 34; 43; 14; 5; 2; 3; 8; 5; 8; 10; 13.1; 37.3; 88.2; 15.9; 6.2; 15.7; 4.5; 4.7; 13.5; 16.9; 8.2; 4.6; 1.9; 2.9; 7.2; 4.7; 6.4; 7.0; 59; 1; 28; 29; 28; 20210712211615
34; 9; 34; 79; 16; 6; 13; 9; 10; 33; 44; 14; 5; 2; 3; 8; 5; 8; 10; 13.1; 36.2; 85.9; 14.9; 6.2; 15.7; 4.5; 4.7; 13.1; 17.3; 8.2; 4.6; 1.9; 2.9; 7.2; 4.7; 6.4; 7.0; 59; 1; 28; 29; 28; 20210712211615
35; 9; 35; 76; 16; 6; 13; 9; 10; 34; 43; 14; 5; 2; 3; 9; 5; 8; 9; 13.1; 37.3; 87.0; 15.9; 6.2; 15.7; 4.5; 4.7; 13.5; 17.7; 8.2; 4.6; 1.9; 2.9; 8.1; 4.7; 6.4; 7.0; 59; 1; 28; 29; 28; 20210712211615
36; 10; 38; 75; 16; 6; 13; 10; 11; 33; 44; 14; 5; 2; 3; 9; 5; 8; 10; 13.1; 40.5; 91.6; 16.9; 6.2; 15.7; 4.5; 4.7; 13.1; 17.3; 8.2; 4.6; 1.9; 2.9; 8.1; 4.7; 6.4; 6.3; 59; 1; 28; 29; 28; 20210712211616
37; 9; 35; 79; 16; 7; 13; 10; 10; 36; 46; 14; 5; 2; 3; 9; 5; 9; 10; 13.1; 37.3; 90.5; 15.9; 7.3; 15.7; 5.0; 4.7; 14.3; 18.5; 8.2; 4.6; 1.9; 2.9; 8.1; 4.7; 7.2; 7.0; 59; 1; 28; 29; 28; 20210712211616
38; 9; 33; 74; 15; 6; 13; 10; 10; 34; 43; 14; 5; 2; 3; 8; 5; 8; 9; 13.1; 35.2; 84.7; 14.9; 6.2; 15.7; 5.0; 4.7; 13.5; 17.3; 8.2; 4.6; 1.9; 2.9; 7.2; 4.7; 6.4; 6.3; 59; 1; 28; 29; 28; 20210712211617
39; 9; 35; 75; 15; 6; 13; 9; 10; 33; 43; 14; 5; 2; 3; 8; 5; 8; 9; 13.1; 37.3; 84.7; 14.9; 6.2; 15.7; 4.5; 4.7; 13.9; 17.3; 8.2; 4.6; 1.9; 2.9; 7.2; 4.7; 6.4; 6.3; 59; 1; 28; 29; 28; 20210712211617
40; 9; 34; 74; 15; 6; 12; 9; 9; 32; 42; 13; 5; 2; 3; 8; 5; 8; 9; 13.1; 37.3; 85.9; 14.9; 6.2; 14.5; 4.5; 4.2; 13.1; 16.9; 8.2; 4.6; 1.9; 2.9; 7.2; 4.7; 6.4; 6.3; 59; 1; 28; 29; 28; 20210712211617
41; 9; 34; 74; 15; 6; 12; 10; 10; 33; 42; 14; 5; 2; 3; 8; 5; 8; 9; 13.1; 36.2; 84.7; 14.9; 6.2; 14.5; 5.0; 4.7; 12.7; 16.9; 7.6; 4.6; 1.9; 2.9; 7.2; 4.7; 6.4; 6.3; 59; 1; 28; 29; 28; 20210712211618
42; 9; 35; 74; 15; 6; 12; 10; 10; 33; 42; 14; 5; 2; 3; 8; 5; 8; 9; 13.1; 36.2; 83.6; 14.9; 6.2; 14.5; 4.5; 4.7; 13.1; 16.9; 8.2; 4.6; 1.9; 2.9; 7.2; 4.7; 6.4; 6.3; 59; 1; 28; 29; 28; 20210712211618
43; 9; 35; 75; 15; 6; 12; 10; 10; 34; 43; 14; 5; 2; 3; 8; 5; 8; 9; 13.1; 37.3; 84.7; 14.9; 6.2; 14.5; 5.0; 4.7; 13.1; 17.3; 8.2; 4.6; 1.9; 2.9; 7.2; 4.7; 6.4; 6.3; 59; 1; 28; 29; 28; 20210712211619
44; 9; 35; 74; 15; 6; 13; 10; 10; 34; 44; 14; 5; 2; 3; 8; 5; 8; 9; 13.1; 37.3; 84.7; 14.9; 6.2; 15.7; 5.0; 4.7; 13.5; 17.7; 8.2; 4.6; 1.9; 2.9; 7.2; 4.7; 6.4; 6.3; 59; 1; 28; 29; 28; 20210712211619
45; 9; 34; 72; 15; 6; 13; 9; 10; 34; 44; 14; 5; 2; 3; 8; 5; 8; 9; 13.1; 36.2; 82.5; 14.9; 6.2; 15.7; 4.5; 4.7; 13.5; 17.7; 8.2; 4.6; 1.9; 2.9; 7.2; 4.7; 6.4; 6.3; 59; 1; 28; 29; 28; 20210712211619
46; 9; 34; 75; 16; 6; 13; 10; 10; 35; 45; 14; 5; 2; 3; 8; 5; 8; 9; 13.1; 36.2; 82.5; 14.9; 6.2; 15.7; 4.5; 4.7; 13.9; 16.9; 8.2; 4.6; 1.9; 2.9; 7.2; 4.7; 6.4; 6.3; 59; 1; 28; 29; 28; 20210712211620
47; 9; 34; 73; 15; 6; 13; 9; 10; 34; 43; 14; 5; 2; 3; 8; 5; 8; 9; 13.1; 36.2; 83.6; 14.9; 6.2; 15.7; 5.0; 4.7; 13.5; 18.1; 8.2; 4.6; 1.9; 2.9; 7.2; 4.7; 6.4; 6.3; 59; 1; 28; 29; 29; 20210712211620
48; 9; 33; 71; 15; 6; 12; 9; 10; 34; 42; 14; 5; 2; 3; 8; 5; 8; 9; 13.1; 35.2; 81.3; 14.9; 6.2; 14.5; 4.5; 4.7; 13.5; 16.9; 8.2; 4.6; 1.9; 2.9; 7.2; 4.7; 6.4; 6.3; 59; 1; 28; 29; 28; 20210712211621
49; 9; 33; 72; 15; 6; 12; 9; 10; 34; 42; 14; 5; 2; 3; 8; 5; 8; 9; 13.1; 35.2; 82.5; 14.9; 6.2; 14.5; 4.5; 4.7; 13.5; 16.9; 8.2; 4.6; 1.9; 2.9; 7.2; 4.7; 6.4; 6.3; 59; 1; 28; 29; 28; 20210712211621
50; 9; 33; 71; 15; 6; 12; 9; 10; 35; 42; 14; 5; 2; 3; 8; 5; 8; 9; 13.1; 35.2; 81.3; 14.9; 6.2; 14.5; 4.5; 4.7; 13.9; 16.9; 8.2; 4.6; 1.9; 2.9; 7.2; 4.7; 6.4; 6.3; 59; 1; 28; 29; 28; 20210712211622
