Sample,; R (610nm); S (680nm); T (730nm); U (760nm); V (810nm); W (860nm); G (560nm); H (585nm); I (645nm); J (705nm); K (900nm); L (940nm); A (410nm); B (435nm); C (460nm); D (485nm); E (510nm); F (535nm); Cal. R (610nm); Cal. S (680nm); Cal. T (730nm); Cal. U (760nm); Cal. V (810nm); Cal. W (860nm); Cal. G (560nm); Cal. H (585nm); Cal. I (645nm); Cal. J (705nm); Cal. K (900nm); Cal. L (940nm); Cal. A (410nm); Cal. B (435nm); Cal. C (460nm); Cal. D (485nm); Cal. E (510nm); Cal. F (535nm); Int Time; Gain; Temp AS72651; Temp AS72652; Temp AS72653; Timestamp
11; 9; 35; 71; 16; 6; 13; 9; 10; 33; 43; 14; 5; 2; 3; 8; 5; 7; 9; 13.1; 37.3; 81.3; 15.9; 6.2; 15.7; 4.5; 4.7; 13.1; 17.3; 8.2; 4.6; 1.9; 2.9; 7.2; 4.7; 5.6; 6.3; 59; 1; 28; 30; 29; 20210529185251
12; 9; 35; 70; 16; 6; 13; 9; 10; 33; 42; 14; 5; 2; 3; 8; 5; 8; 9; 13.1; 37.3; 81.3; 15.9; 6.2; 15.7; 5.0; 4.7; 13.1; 17.3; 8.2; 4.6; 1.9; 2.9; 7.2; 4.7; 6.4; 6.3; 59; 1; 29; 29; 29; 20210529185251
13; 9; 34; 68; 15; 6; 13; 10; 10; 31; 43; 14; 5; 2; 3; 8; 5; 7; 9; 13.1; 36.2; 77.9; 14.9; 6.2; 15.7; 5.0; 4.7; 12.3; 17.3; 8.2; 4.6; 1.9; 2.9; 7.2; 4.7; 5.6; 6.3; 59; 1; 28; 29; 29; 20210529185252
14; 9; 35; 71; 16; 6; 13; 10; 10; 36; 43; 14; 5; 2; 3; 8; 5; 8; 9; 13.1; 38.4; 82.5; 15.9; 6.2; 15.7; 5.0; 4.7; 13.5; 17.3; 8.2; 4.6; 1.9; 2.9; 7.2; 4.7; 6.4; 6.3; 59; 1; 28; 29; 29; 20210529185253
15; 9; 35; 72; 16; 6; 13; 10; 10; 36; 44; 14; 5; 2; 3; 8; 5; 8; 9; 13.1; 37.3; 81.3; 15.9; 6.2; 15.7; 5.0; 4.7; 14.3; 17.3; 8.2; 4.6; 1.9; 2.9; 7.2; 4.7; 6.4; 6.3; 59; 1; 28; 29; 29; 20210529185253
16; 9; 36; 72; 16; 6; 13; 10; 10; 36; 44; 14; 5; 2; 3; 8; 5; 8; 9; 13.1; 37.3; 82.5; 15.9; 6.2; 15.7; 5.0; 4.7; 14.3; 17.7; 8.2; 4.6; 1.9; 2.9; 7.2; 4.7; 6.4; 6.3; 59; 1; 29; 30; 29; 20210529185254
17; 9; 36; 72; 16; 6; 13; 10; 10; 36; 44; 14; 5; 2; 3; 8; 5; 8; 9; 13.1; 38.4; 82.5; 15.9; 6.2; 15.7; 5.0; 4.7; 14.3; 17.7; 8.2; 4.6; 1.9; 2.9; 7.2; 4.7; 6.4; 6.3; 59; 1; 28; 30; 29; 20210529185254
18; 9; 36; 72; 16; 6; 13; 10; 10; 36; 44; 14; 5; 2; 3; 8; 5; 8; 9; 13.1; 38.4; 82.5; 15.9; 6.2; 15.7; 5.0; 4.7; 14.3; 17.7; 8.2; 4.6; 1.9; 2.9; 7.2; 4.7; 6.4; 6.3; 59; 1; 28; 29; 29; 20210529185254
19; 9; 36; 68; 15; 6; 13; 10; 10; 35; 43; 14; 5; 2; 3; 8; 5; 8; 9; 13.1; 38.4; 82.5; 15.9; 6.2; 15.7; 5.0; 4.7; 13.9; 17.7; 8.2; 4.6; 1.9; 2.9; 7.2; 4.7; 6.4; 6.3; 59; 1; 28; 29; 29; 20210529185255
20; 9; 36; 72; 16; 6; 13; 9; 9; 33; 42; 14; 5; 2; 3; 8; 5; 8; 9; 13.1; 38.4; 82.5; 15.9; 6.2; 15.7; 4.5; 4.2; 13.1; 16.9; 8.2; 4.6; 1.9; 2.9; 7.2; 4.7; 6.4; 6.3; 59; 1; 28; 29; 29; 20210529185255
21; 8; 34; 74; 16; 6; 12; 9; 9; 33; 41; 14; 5; 2; 3; 8; 5; 8; 9; 11.7; 36.2; 77.9; 14.9; 6.2; 14.5; 4.5; 4.2; 13.1; 16.5; 8.2; 4.6; 1.9; 2.9; 7.2; 4.7; 5.6; 6.3; 59; 1; 28; 29; 29; 20210529185256
22; 9; 34; 74; 16; 6; 12; 9; 9; 33; 41; 14; 5; 2; 3; 8; 5; 8; 9; 13.1; 36.2; 84.7; 15.9; 6.2; 14.5; 4.5; 4.2; 13.1; 16.5; 8.2; 4.6; 1.9; 2.9; 7.2; 4.7; 6.4; 6.3; 59; 1; 28; 30; 29; 20210529185256
23; 9; 34; 74; 16; 6; 12; 9; 9; 33; 41; 14; 5; 2; 3; 8; 5; 8; 9; 13.1; 36.2; 84.7; 15.9; 6.2; 14.5; 4.5; 4.2; 13.1; 16.5; 8.2; 4.6; 1.9; 2.9; 7.2; 4.7; 6.4; 6.3; 59; 1; 28; 30; 30; 20210529185257
24; 9; 34; 74; 16; 6; 12; 9; 9; 33; 41; 14; 5; 2; 3; 8; 5; 8; 9; 13.1; 36.2; 84.7; 15.9; 6.2; 14.5; 4.5; 4.2; 13.1; 16.5; 8.2; 4.6; 1.9; 2.9; 7.2; 4.7; 6.4; 6.3; 59; 1; 28; 29; 29; 20210529185257
25; 9; 34; 74; 16; 6; 12; 9; 9; 33; 41; 14; 5; 2; 3; 8; 5; 8; 9; 13.1; 36.2; 84.7; 15.9; 6.2; 14.5; 4.5; 4.2; 13.1; 16.5; 8.2; 4.6; 1.9; 2.9; 7.2; 4.7; 6.4; 6.3; 59; 1; 29; 29; 29; 20210529185258
26; 9; 34; 74; 16; 6; 12; 9; 9; 33; 41; 14; 5; 2; 3; 8; 5; 8; 9; 13.1; 36.2; 84.7; 15.9; 6.2; 14.5; 4.5; 4.2; 13.1; 16.5; 8.2; 4.6; 1.9; 2.9; 7.2; 4.7; 6.4; 6.3; 59; 1; 29; 29; 29; 20210529185258
27; 9; 34; 71; 15; 6; 12; 9; 9; 32; 41; 14; 5; 2; 3; 8; 5; 7; 9; 13.1; 36.2; 81.3; 14.9; 6.2; 14.5; 4.5; 4.2; 12.7; 16.5; 8.2; 4.6; 1.9; 2.9; 7.2; 4.7; 5.6; 6.3; 59; 1; 29; 29; 29; 20210529185259
28; 9; 35; 71; 15; 6; 13; 9; 9; 34; 41; 14; 5; 2; 3; 8; 5; 8; 9; 13.1; 36.2; 84.7; 15.9; 6.2; 15.7; 4.5; 4.2; 12.7; 16.5; 7.6; 4.6; 1.9; 2.9; 8.1; 4.7; 6.4; 6.3; 59; 1; 28; 29; 29; 20210529185259
29; 9; 35; 73; 15; 6; 13; 9; 9; 32; 42; 14; 5; 2; 3; 9; 5; 8; 9; 13.1; 37.3; 83.6; 14.9; 6.2; 15.7; 4.5; 4.2; 12.7; 16.9; 8.2; 4.6; 1.9; 2.9; 8.1; 4.7; 6.4; 6.3; 59; 1; 28; 30; 29; 20210529185300
30; 9; 35; 78; 16; 6; 13; 10; 10; 35; 44; 14; 5; 2; 3; 8; 5; 8; 9; 13.1; 37.3; 84.7; 15.9; 6.2; 15.7; 4.5; 4.7; 13.9; 16.5; 8.2; 4.6; 1.9; 2.9; 7.2; 4.7; 6.4; 6.3; 59; 1; 28; 29; 29; 20210529185300
31; 9; 35; 78; 16; 6; 13; 10; 10; 35; 44; 14; 5; 2; 3; 8; 5; 8; 9; 13.1; 37.3; 89.3; 15.9; 6.2; 15.7; 5.0; 4.7; 13.9; 17.7; 8.2; 4.6; 1.9; 2.9; 7.2; 4.7; 6.4; 6.3; 59; 1; 28; 29; 29; 20210529185301
32; 9; 35; 78; 16; 6; 13; 10; 10; 35; 44; 14; 5; 2; 3; 8; 5; 8; 9; 13.1; 37.3; 89.3; 15.9; 6.2; 15.7; 5.0; 4.7; 13.9; 17.7; 8.2; 4.6; 1.9; 2.9; 7.2; 4.7; 6.4; 6.3; 59; 1; 28; 29; 29; 20210529185301
33; 9; 35; 78; 16; 6; 13; 10; 10; 35; 44; 14; 5; 2; 3; 8; 5; 8; 9; 13.1; 37.3; 89.3; 15.9; 6.2; 15.7; 5.0; 4.7; 13.9; 17.7; 8.2; 4.6; 1.9; 2.9; 7.2; 4.7; 6.4; 6.3; 59; 1; 29; 29; 29; 20210529185302
34; 9; 35; 78; 16; 6; 13; 10; 10; 35; 44; 14; 5; 2; 3; 8; 5; 8; 9; 13.1; 37.3; 89.3; 15.9; 6.2; 15.7; 5.0; 4.7; 13.9; 17.7; 8.2; 4.6; 1.9; 2.9; 7.2; 4.7; 6.4; 6.3; 59; 1; 28; 29; 30; 20210529185302
35; 9; 35; 75; 16; 6; 13; 9; 10; 34; 44; 14; 5; 2; 3; 9; 5; 8; 9; 13.1; 37.3; 89.3; 15.9; 6.2; 15.7; 5.0; 4.7; 13.9; 17.7; 8.2; 4.6; 1.9; 2.9; 7.2; 4.7; 6.4; 6.3; 59; 1; 28; 29; 30; 20210529185303
36; 9; 35; 71; 16; 6; 12; 9; 10; 35; 41; 14; 5; 2; 3; 8; 5; 8; 9; 13.1; 37.3; 81.3; 15.9; 6.2; 14.5; 4.5; 4.7; 13.9; 16.5; 8.2; 4.6; 1.9; 2.9; 7.2; 4.7; 6.4; 6.3; 59; 1; 28; 29; 29; 20210529185303
37; 9; 36; 77; 16; 6; 13; 9; 9; 34; 42; 14; 5; 2; 3; 8; 5; 8; 10; 13.1; 38.4; 87.0; 15.9; 6.2; 15.7; 4.5; 4.7; 13.5; 16.5; 8.2; 4.6; 1.9; 2.9; 7.2; 4.7; 6.4; 6.3; 59; 1; 28; 29; 29; 20210529185303
38; 9; 35; 76; 16; 6; 13; 9; 10; 35; 41; 14; 5; 2; 3; 9; 5; 8; 10; 13.1; 37.3; 92.8; 15.9; 6.2; 15.7; 4.5; 4.2; 13.5; 16.5; 8.2; 4.6; 1.9; 2.9; 8.1; 4.7; 6.4; 7.0; 59; 1; 29; 29; 29; 20210529185304
39; 10; 35; 77; 16; 6; 13; 9; 10; 34; 43; 14; 5; 2; 3; 9; 5; 8; 10; 14.6; 37.3; 88.2; 15.9; 6.2; 15.7; 4.5; 4.7; 13.5; 16.9; 8.2; 4.6; 1.9; 2.9; 8.1; 4.7; 6.4; 7.0; 59; 1; 29; 29; 29; 20210529185305
40; 10; 35; 77; 16; 6; 13; 9; 10; 34; 43; 14; 5; 2; 3; 9; 5; 8; 10; 14.6; 37.3; 88.2; 15.9; 6.2; 15.7; 4.5; 4.7; 13.5; 17.3; 8.2; 4.6; 1.9; 2.9; 8.1; 4.7; 6.4; 7.0; 59; 1; 28; 29; 29; 20210529185305
41; 10; 35; 77; 16; 6; 13; 9; 10; 34; 43; 14; 5; 2; 3; 9; 5; 8; 10; 14.6; 37.3; 88.2; 15.9; 6.2; 15.7; 4.5; 4.7; 13.5; 17.3; 8.2; 4.6; 1.9; 2.9; 8.1; 4.7; 6.4; 7.0; 59; 1; 28; 29; 29; 20210529185305
42; 10; 35; 77; 16; 6; 13; 9; 10; 34; 43; 14; 5; 2; 3; 9; 5; 8; 10; 14.6; 37.3; 88.2; 15.9; 6.2; 15.7; 4.5; 4.7; 13.5; 17.3; 8.2; 4.6; 1.9; 2.9; 8.1; 4.7; 6.4; 7.0; 59; 1; 29; 29; 29; 20210529185306
43; 9; 35; 77; 16; 6; 13; 9; 10; 34; 43; 14; 5; 2; 3; 9; 5; 8; 10; 14.6; 37.3; 88.2; 15.9; 6.2; 15.7; 4.5; 4.7; 13.5; 17.3; 8.2; 4.6; 1.9; 2.9; 8.1; 4.7; 6.4; 7.0; 59; 1; 29; 29; 29; 20210529185306
44; 10; 35; 78; 16; 6; 13; 9; 10; 34; 43; 14; 5; 2; 3; 9; 5; 8; 10; 14.6; 37.3; 88.2; 15.9; 6.2; 15.7; 4.5; 4.7; 13.5; 17.3; 8.2; 4.6; 1.9; 2.9; 8.1; 4.7; 6.4; 7.0; 59; 1; 28; 29; 29; 20210529185307
45; 9; 35; 73; 16; 6; 13; 9; 9; 33; 41; 14; 5; 2; 3; 8; 5; 8; 10; 13.1; 37.3; 85.9; 15.9; 6.2; 15.7; 4.5; 4.2; 13.5; 16.5; 8.2; 4.6; 1.9; 2.9; 8.1; 4.7; 6.4; 7.0; 59; 1; 28; 29; 29; 20210529185307
46; 9; 35; 71; 16; 6; 13; 9; 9; 33; 42; 14; 5; 2; 3; 8; 5; 8; 9; 13.1; 37.3; 81.3; 15.9; 6.2; 15.7; 4.5; 4.2; 13.1; 16.9; 8.2; 4.6; 1.9; 2.9; 7.2; 4.7; 6.4; 6.3; 59; 1; 29; 29; 29; 20210529185308
47; 9; 34; 72; 16; 6; 13; 9; 10; 33; 42; 13; 5; 2; 3; 8; 5; 8; 9; 13.1; 36.2; 82.5; 14.9; 6.2; 15.7; 4.5; 4.2; 13.1; 16.5; 7.6; 4.6; 1.9; 2.9; 7.2; 4.7; 6.4; 6.3; 59; 1; 29; 30; 29; 20210529185308
48; 9; 36; 73; 16; 6; 13; 9; 10; 34; 42; 14; 5; 2; 3; 9; 5; 8; 9; 13.1; 36.2; 80.2; 14.9; 6.2; 15.7; 4.5; 4.2; 11.5; 16.9; 7.6; 4.6; 1.9; 2.9; 8.1; 4.7; 6.4; 6.3; 59; 1; 28; 29; 29; 20210529185309
49; 9; 35; 73; 16; 6; 13; 9; 9; 33; 42; 14; 5; 2; 3; 9; 5; 8; 10; 13.1; 37.3; 83.6; 15.9; 6.2; 15.7; 4.5; 4.2; 13.1; 16.9; 8.2; 4.6; 1.9; 2.9; 8.1; 4.7; 6.4; 7.0; 59; 1; 29; 29; 29; 20210529185309
50; 9; 35; 75; 16; 6; 13; 9; 9; 32; 42; 14; 5; 2; 3; 9; 5; 8; 10; 13.1; 37.3; 84.7; 15.9; 6.2; 15.7; 4.5; 4.2; 12.7; 16.9; 8.2; 4.6; 1.9; 2.9; 8.1; 4.7; 6.4; 6.3; 59; 1; 29; 29; 29; 20210529185310
