Sample,; R (610nm); S (680nm); T (730nm); U (760nm); V (810nm); W (860nm); G (560nm); H (585nm); I (645nm); J (705nm); K (900nm); L (940nm); A (410nm); B (435nm); C (460nm); D (485nm); E (510nm); F (535nm); Cal. R (610nm); Cal. S (680nm); Cal. T (730nm); Cal. U (760nm); Cal. V (810nm); Cal. W (860nm); Cal. G (560nm); Cal. H (585nm); Cal. I (645nm); Cal. J (705nm); Cal. K (900nm); Cal. L (940nm); Cal. A (410nm); Cal. B (435nm); Cal. C (460nm); Cal. D (485nm); Cal. E (510nm); Cal. F (535nm); Int Time; Gain; Temp AS72651; Temp AS72652; Temp AS72653; Timestamp
11; 10; 35; 76; 16; 6; 13; 9; 10; 34; 43; 14; 5; 2; 3; 9; 5; 8; 10; 14.6; 37.3; 87.0; 15.9; 6.2; 15.7; 4.5; 4.7; 13.5; 17.3; 8.2; 4.6; 1.9; 2.9; 8.1; 4.7; 6.4; 7.0; 59; 1; 28; 30; 29; 20210529184825
12; 10; 35; 78; 16; 6; 13; 10; 10; 33; 42; 14; 5; 2; 4; 9; 6; 8; 11; 14.6; 37.3; 83.6; 15.9; 6.2; 15.7; 4.5; 4.7; 13.1; 17.3; 8.2; 4.6; 1.9; 2.9; 8.1; 4.7; 6.4; 7.0; 59; 1; 28; 29; 29; 20210529184826
13; 10; 36; 78; 16; 7; 13; 10; 10; 35; 42; 14; 5; 2; 4; 10; 6; 9; 11; 14.6; 38.4; 89.3; 15.9; 7.3; 15.7; 5.0; 4.7; 13.9; 16.9; 8.2; 4.6; 1.9; 3.9; 9.0; 5.6; 7.2; 7.7; 59; 1; 28; 29; 29; 20210529184826
14; 10; 36; 78; 16; 7; 13; 10; 10; 36; 42; 14; 5; 2; 4; 10; 6; 9; 11; 14.6; 38.4; 89.3; 15.9; 7.3; 15.7; 5.0; 4.7; 14.3; 16.9; 8.2; 4.6; 1.9; 3.9; 9.0; 5.6; 7.2; 7.7; 59; 1; 28; 30; 29; 20210529184826
15; 10; 36; 78; 16; 7; 13; 10; 10; 36; 42; 14; 5; 2; 4; 10; 6; 9; 11; 14.6; 38.4; 89.3; 15.9; 7.3; 15.7; 5.0; 4.7; 14.3; 16.9; 8.2; 4.6; 1.9; 3.9; 9.0; 5.6; 7.2; 7.7; 59; 1; 28; 29; 29; 20210529184827
16; 10; 36; 78; 16; 7; 13; 10; 10; 36; 42; 14; 5; 2; 4; 10; 6; 9; 11; 14.6; 38.4; 89.3; 15.9; 7.3; 15.7; 5.0; 4.7; 14.3; 16.9; 8.2; 4.6; 1.9; 3.9; 9.0; 5.6; 7.2; 7.7; 59; 1; 28; 29; 29; 20210529184827
17; 10; 36; 78; 16; 7; 13; 10; 10; 36; 42; 14; 5; 2; 4; 10; 6; 9; 11; 14.6; 38.4; 89.3; 15.9; 7.3; 15.7; 5.0; 4.7; 14.3; 16.9; 8.2; 4.6; 1.9; 3.9; 9.0; 5.6; 7.2; 7.7; 59; 1; 28; 29; 29; 20210529184828
18; 10; 35; 73; 15; 6; 13; 9; 9; 33; 42; 14; 5; 2; 4; 9; 6; 9; 11; 14.6; 37.3; 83.6; 14.9; 6.2; 15.7; 4.5; 4.2; 13.1; 16.9; 8.2; 4.6; 1.9; 3.9; 8.1; 5.6; 7.2; 7.7; 59; 1; 28; 29; 29; 20210529184828
19; 10; 35; 71; 15; 7; 13; 10; 10; 31; 43; 14; 5; 2; 4; 10; 6; 9; 10; 14.6; 37.3; 91.6; 15.9; 7.3; 15.7; 4.5; 4.2; 12.3; 16.9; 8.2; 4.6; 1.9; 3.9; 9.0; 4.7; 7.2; 7.0; 59; 1; 28; 29; 29; 20210529184829
20; 10; 35; 73; 15; 7; 13; 10; 10; 35; 42; 14; 5; 2; 4; 9; 5; 9; 10; 14.6; 37.3; 83.6; 14.9; 7.3; 15.7; 5.0; 4.7; 13.9; 16.9; 8.2; 4.6; 1.9; 3.9; 8.1; 4.7; 7.2; 7.0; 59; 1; 28; 29; 29; 20210529184829
21; 10; 36; 77; 16; 6; 13; 10; 10; 34; 44; 14; 5; 2; 3; 9; 5; 8; 10; 14.6; 38.4; 85.9; 15.9; 7.3; 15.7; 5.0; 4.7; 13.1; 17.7; 8.2; 4.6; 1.9; 3.9; 8.1; 4.7; 6.4; 7.0; 59; 1; 28; 29; 29; 20210529184830
22; 10; 36; 77; 16; 6; 13; 10; 10; 34; 44; 14; 5; 2; 3; 9; 5; 8; 10; 14.6; 38.4; 88.2; 15.9; 6.2; 15.7; 5.0; 4.7; 13.5; 17.7; 8.2; 4.6; 1.9; 2.9; 8.1; 4.7; 6.4; 7.0; 59; 1; 28; 29; 29; 20210529184830
23; 10; 36; 77; 16; 6; 13; 10; 10; 34; 44; 14; 5; 2; 3; 9; 5; 8; 10; 14.6; 38.4; 88.2; 15.9; 6.2; 15.7; 5.0; 4.7; 13.5; 17.7; 8.2; 4.6; 1.9; 2.9; 8.1; 4.7; 6.4; 7.0; 59; 1; 28; 29; 29; 20210529184831
24; 10; 36; 77; 16; 6; 13; 10; 10; 34; 44; 14; 5; 2; 3; 9; 5; 8; 10; 14.6; 38.4; 88.2; 15.9; 6.2; 15.7; 5.0; 4.7; 13.5; 17.7; 8.2; 4.6; 1.9; 2.9; 8.1; 4.7; 6.4; 7.0; 59; 1; 29; 29; 29; 20210529184831
25; 10; 36; 77; 16; 6; 13; 10; 10; 34; 44; 14; 5; 2; 3; 9; 5; 8; 10; 14.6; 38.4; 88.2; 15.9; 6.2; 15.7; 5.0; 4.7; 13.5; 17.7; 8.2; 4.6; 1.9; 2.9; 8.1; 4.7; 6.4; 7.0; 59; 1; 28; 29; 29; 20210529184832
26; 10; 36; 77; 16; 6; 13; 10; 10; 34; 44; 14; 5; 2; 3; 9; 5; 8; 10; 14.6; 38.4; 88.2; 15.9; 6.2; 15.7; 5.0; 4.7; 13.5; 17.7; 8.2; 4.6; 1.9; 2.9; 8.1; 4.7; 6.4; 7.0; 59; 1; 28; 29; 29; 20210529184832
27; 10; 36; 75; 16; 6; 13; 10; 10; 34; 43; 14; 5; 2; 3; 9; 5; 8; 10; 14.6; 38.4; 88.2; 15.9; 6.2; 15.7; 5.0; 4.7; 13.5; 17.7; 8.2; 4.6; 1.9; 2.9; 8.1; 4.7; 6.4; 7.0; 59; 1; 28; 29; 29; 20210529184833
28; 10; 37; 79; 16; 7; 13; 10; 10; 35; 44; 14; 5; 2; 4; 9; 6; 9; 11; 14.6; 39.4; 89.3; 15.9; 7.3; 15.7; 5.0; 4.7; 13.9; 17.7; 8.2; 4.6; 1.9; 3.9; 8.1; 5.6; 7.2; 7.7; 59; 1; 28; 29; 29; 20210529184833
29; 10; 37; 78; 16; 7; 13; 10; 10; 35; 44; 14; 5; 2; 4; 9; 5; 9; 11; 14.6; 39.4; 89.3; 15.9; 7.3; 15.7; 5.0; 4.7; 13.9; 17.7; 8.2; 4.6; 1.9; 3.9; 8.1; 4.7; 7.2; 7.7; 59; 1; 28; 29; 29; 20210529184834
30; 10; 37; 78; 16; 7; 13; 10; 10; 35; 44; 14; 5; 2; 4; 9; 5; 9; 11; 14.6; 39.4; 89.3; 15.9; 7.3; 15.7; 5.0; 4.7; 13.9; 17.7; 8.2; 4.6; 1.9; 3.9; 8.1; 4.7; 7.2; 7.7; 59; 1; 28; 29; 29; 20210529184834
31; 10; 37; 78; 16; 7; 13; 10; 10; 35; 44; 14; 5; 2; 4; 9; 5; 9; 11; 14.6; 39.4; 89.3; 15.9; 7.3; 15.7; 5.0; 4.7; 13.9; 17.7; 8.2; 4.6; 1.9; 3.9; 8.1; 4.7; 7.2; 7.7; 59; 1; 28; 29; 29; 20210529184835
32; 10; 37; 78; 16; 7; 13; 10; 10; 35; 44; 14; 5; 2; 4; 9; 5; 9; 11; 14.6; 39.4; 89.3; 15.9; 7.3; 15.7; 5.0; 4.7; 13.9; 17.7; 8.2; 4.6; 1.9; 3.9; 8.1; 4.7; 7.2; 7.7; 59; 1; 28; 29; 29; 20210529184835
33; 10; 37; 78; 16; 7; 13; 10; 10; 35; 44; 14; 5; 2; 4; 9; 5; 9; 11; 14.6; 39.4; 89.3; 15.9; 7.3; 15.7; 5.0; 4.7; 13.9; 17.7; 8.2; 4.6; 1.9; 3.9; 8.1; 4.7; 7.2; 7.7; 59; 1; 28; 29; 29; 20210529184836
34; 9; 37; 73; 16; 6; 13; 10; 10; 36; 44; 14; 5; 2; 4; 9; 5; 9; 10; 13.1; 39.4; 83.6; 15.9; 6.2; 15.7; 5.0; 4.7; 14.3; 17.7; 8.2; 4.6; 1.9; 3.9; 8.1; 4.7; 7.2; 7.0; 59; 1; 28; 29; 29; 20210529184836
35; 9; 37; 72; 16; 6; 13; 10; 10; 35; 43; 14; 5; 2; 4; 9; 5; 8; 10; 13.1; 39.4; 82.5; 15.9; 6.2; 15.7; 5.0; 4.7; 13.9; 17.3; 8.2; 4.6; 1.9; 2.9; 8.1; 4.7; 7.2; 7.0; 59; 1; 28; 29; 29; 20210529184837
36; 10; 36; 72; 16; 6; 13; 10; 10; 34; 43; 14; 5; 2; 4; 9; 5; 8; 10; 14.6; 38.4; 82.5; 15.9; 6.2; 15.7; 5.0; 4.7; 13.5; 17.3; 8.2; 4.6; 1.9; 3.9; 8.1; 4.7; 6.4; 7.0; 59; 1; 28; 29; 29; 20210529184837
37; 10; 37; 75; 16; 6; 13; 10; 10; 36; 44; 14; 5; 2; 4; 9; 5; 8; 10; 14.6; 39.4; 85.9; 15.9; 6.2; 15.7; 5.0; 4.7; 14.3; 17.7; 8.2; 4.6; 1.9; 3.9; 8.1; 4.7; 6.4; 7.0; 59; 1; 28; 29; 29; 20210529184837
38; 10; 37; 75; 16; 6; 13; 10; 10; 36; 44; 14; 5; 2; 4; 9; 5; 8; 10; 14.6; 39.4; 85.9; 15.9; 6.2; 15.7; 5.0; 4.7; 14.3; 17.7; 8.2; 4.6; 1.9; 3.9; 8.1; 4.7; 6.4; 7.0; 59; 1; 28; 29; 29; 20210529184838
39; 10; 37; 75; 16; 6; 13; 10; 10; 36; 44; 14; 5; 2; 4; 9; 5; 8; 10; 14.6; 39.4; 85.9; 15.9; 6.2; 15.7; 5.0; 4.7; 14.3; 17.7; 8.2; 4.6; 1.9; 3.9; 8.1; 4.7; 6.4; 7.0; 59; 1; 28; 29; 29; 20210529184838
40; 10; 37; 75; 16; 6; 13; 10; 10; 36; 44; 14; 5; 2; 4; 9; 5; 8; 10; 14.6; 39.4; 85.9; 15.9; 6.2; 15.7; 5.0; 4.7; 14.3; 17.7; 8.2; 4.6; 1.9; 3.9; 8.1; 4.7; 6.4; 7.0; 59; 1; 28; 29; 29; 20210529184839
41; 9; 36; 71; 15; 6; 12; 9; 10; 36; 42; 14; 5; 2; 3; 9; 5; 9; 10; 14.6; 38.4; 79.0; 14.9; 6.2; 15.7; 5.0; 4.7; 14.3; 17.7; 8.2; 4.6; 1.9; 3.9; 8.1; 4.7; 7.2; 7.0; 59; 1; 28; 29; 30; 20210529184839
42; 10; 36; 75; 16; 6; 13; 10; 10; 38; 44; 14; 5; 2; 4; 9; 6; 9; 10; 14.6; 38.4; 85.9; 15.9; 6.2; 15.7; 5.0; 4.7; 15.1; 17.7; 8.2; 4.6; 1.9; 3.9; 8.1; 5.6; 7.2; 7.0; 59; 1; 28; 29; 29; 20210529184840
43; 10; 37; 75; 16; 7; 13; 10; 10; 38; 44; 14; 5; 2; 4; 9; 6; 9; 10; 14.6; 39.4; 85.9; 15.9; 7.3; 15.7; 5.0; 4.7; 15.1; 17.7; 8.2; 4.6; 1.9; 3.9; 8.1; 5.6; 7.2; 7.0; 59; 1; 28; 29; 29; 20210529184840
44; 10; 37; 75; 16; 7; 13; 10; 10; 38; 44; 14; 5; 2; 4; 9; 6; 9; 10; 14.6; 39.4; 85.9; 15.9; 7.3; 15.7; 5.0; 4.7; 15.1; 17.7; 8.2; 4.6; 1.9; 3.9; 8.1; 5.6; 7.2; 7.0; 59; 1; 28; 30; 29; 20210529184841
45; 10; 37; 75; 16; 7; 13; 10; 10; 38; 44; 14; 5; 2; 4; 9; 6; 9; 10; 14.6; 39.4; 85.9; 15.9; 7.3; 15.7; 5.0; 4.7; 15.1; 17.7; 8.2; 4.6; 1.9; 3.9; 8.1; 5.6; 7.2; 7.0; 59; 1; 28; 29; 29; 20210529184841
46; 10; 37; 75; 16; 7; 13; 10; 10; 38; 44; 14; 5; 2; 4; 9; 6; 9; 10; 14.6; 39.4; 85.9; 15.9; 7.3; 15.7; 5.0; 4.7; 15.1; 17.7; 8.2; 4.6; 1.9; 3.9; 8.1; 5.6; 7.2; 7.0; 59; 1; 29; 29; 29; 20210529184842
47; 10; 37; 74; 16; 7; 13; 10; 11; 38; 44; 14; 5; 2; 4; 9; 6; 9; 10; 14.6; 39.4; 87.0; 15.9; 7.3; 15.7; 5.0; 4.7; 15.1; 17.7; 8.2; 4.6; 1.9; 3.9; 8.1; 5.6; 7.2; 7.0; 59; 1; 28; 30; 30; 20210529184842
48; 10; 36; 76; 16; 6; 13; 10; 10; 35; 42; 14; 5; 2; 4; 9; 5; 9; 10; 14.6; 37.3; 85.9; 15.9; 6.2; 15.7; 5.0; 4.7; 13.9; 16.9; 8.2; 4.6; 1.9; 3.9; 8.1; 4.7; 6.4; 7.0; 59; 1; 28; 29; 29; 20210529184843
49; 10; 35; 77; 16; 6; 13; 10; 10; 37; 42; 14; 5; 2; 4; 9; 6; 9; 10; 14.6; 37.3; 84.7; 15.9; 6.2; 15.7; 5.0; 4.7; 14.7; 16.9; 8.2; 4.6; 1.9; 3.9; 8.1; 5.6; 7.2; 7.0; 59; 1; 28; 29; 29; 20210529184843
50; 10; 35; 75; 16; 6; 12; 9; 10; 36; 41; 14; 5; 2; 4; 9; 5; 9; 10; 14.6; 37.3; 85.9; 15.9; 6.2; 14.5; 4.5; 4.7; 14.3; 16.5; 8.2; 4.6; 1.9; 3.9; 8.1; 4.7; 7.2; 7.0; 59; 1; 28; 29; 29; 20210529184844
