Sample,; R (610nm); S (680nm); T (730nm); U (760nm); V (810nm); W (860nm); G (560nm); H (585nm); I (645nm); J (705nm); K (900nm); L (940nm); A (410nm); B (435nm); C (460nm); D (485nm); E (510nm); F (535nm); Cal. R (610nm); Cal. S (680nm); Cal. T (730nm); Cal. U (760nm); Cal. V (810nm); Cal. W (860nm); Cal. G (560nm); Cal. H (585nm); Cal. I (645nm); Cal. J (705nm); Cal. K (900nm); Cal. L (940nm); Cal. A (410nm); Cal. B (435nm); Cal. C (460nm); Cal. D (485nm); Cal. E (510nm); Cal. F (535nm); Int Time; Gain; Temp AS72651; Temp AS72652; Temp AS72653; Timestamp
16; 10; 37; 79; 17; 6; 14; 10; 10; 32; 45; 14; 5; 2; 3; 9; 5; 8; 11; 14.6; 39.4; 90.5; 16.9; 6.2; 16.9; 5.0; 4.7; 12.7; 18.1; 8.2; 4.6; 1.9; 2.9; 8.1; 4.7; 6.4; 7.7; 59; 1; 29; 29; 29; 20210529190438
17; 10; 38; 81; 17; 6; 13; 10; 10; 32; 44; 14; 5; 2; 3; 9; 5; 8; 10; 14.6; 40.5; 91.6; 16.9; 6.2; 15.7; 5.0; 4.7; 12.7; 17.7; 8.2; 4.6; 1.9; 2.9; 8.1; 4.7; 6.4; 7.0; 59; 1; 29; 29; 29; 20210529190438
18; 10; 38; 81; 17; 6; 13; 10; 10; 33; 44; 14; 5; 2; 3; 9; 5; 8; 10; 14.6; 40.5; 92.8; 16.9; 6.2; 15.7; 5.0; 4.7; 13.1; 17.7; 8.2; 4.6; 1.9; 2.9; 8.1; 4.7; 6.4; 7.0; 59; 1; 28; 29; 29; 20210529190439
19; 10; 38; 81; 17; 6; 13; 10; 10; 33; 44; 14; 5; 2; 3; 9; 5; 8; 10; 14.6; 40.5; 92.8; 16.9; 6.2; 15.7; 5.0; 4.7; 13.1; 17.7; 8.2; 4.6; 1.9; 2.9; 8.1; 4.7; 6.4; 7.0; 59; 1; 29; 29; 29; 20210529190439
20; 10; 38; 82; 17; 6; 13; 10; 10; 33; 44; 14; 5; 2; 3; 9; 5; 8; 10; 14.6; 40.5; 92.8; 16.9; 6.2; 15.7; 5.0; 4.7; 13.1; 17.7; 8.2; 4.6; 1.9; 2.9; 8.1; 4.7; 6.4; 7.0; 59; 1; 29; 30; 29; 20210529190440
21; 10; 36; 74; 16; 6; 13; 10; 10; 34; 44; 15; 5; 2; 3; 9; 5; 8; 10; 14.6; 39.4; 88.2; 15.9; 6.2; 15.7; 5.0; 4.7; 13.1; 17.7; 8.2; 4.6; 1.9; 2.9; 7.2; 4.7; 6.4; 7.0; 59; 1; 29; 29; 29; 20210529190440
22; 10; 36; 70; 15; 6; 13; 10; 10; 35; 44; 14; 5; 2; 3; 8; 5; 8; 10; 14.6; 38.4; 80.2; 14.9; 6.2; 15.7; 5.0; 4.7; 13.9; 17.7; 8.2; 4.6; 1.9; 2.9; 7.2; 4.7; 6.4; 7.0; 59; 1; 29; 30; 29; 20210529190441
23; 9; 37; 75; 16; 6; 13; 10; 10; 34; 44; 14; 5; 2; 3; 9; 5; 8; 10; 14.6; 39.4; 85.9; 15.9; 6.2; 15.7; 5.0; 4.7; 13.5; 17.3; 8.2; 4.6; 1.9; 2.9; 8.1; 4.7; 6.4; 7.0; 59; 1; 29; 29; 29; 20210529190441
24; 9; 37; 75; 16; 6; 13; 10; 10; 34; 44; 14; 5; 2; 3; 9; 5; 8; 10; 13.1; 39.4; 85.9; 15.9; 6.2; 15.7; 5.0; 4.7; 13.5; 17.7; 8.2; 4.6; 1.9; 2.9; 8.1; 4.7; 6.4; 7.0; 59; 1; 28; 29; 29; 20210529190442
25; 9; 37; 75; 16; 6; 13; 10; 10; 34; 44; 14; 5; 2; 3; 9; 5; 8; 10; 13.1; 39.4; 85.9; 15.9; 6.2; 15.7; 5.0; 4.7; 13.5; 17.7; 8.2; 4.6; 1.9; 2.9; 8.1; 4.7; 6.4; 7.0; 59; 1; 28; 29; 30; 20210529190442
26; 10; 37; 75; 16; 6; 13; 10; 10; 34; 44; 14; 5; 2; 3; 9; 5; 8; 10; 13.1; 39.4; 85.9; 15.9; 6.2; 15.7; 5.0; 4.7; 13.5; 17.7; 8.2; 4.6; 1.9; 2.9; 8.1; 4.7; 6.4; 7.0; 59; 1; 29; 29; 29; 20210529190443
27; 9; 37; 75; 16; 6; 13; 10; 10; 34; 44; 14; 5; 2; 3; 9; 5; 8; 10; 13.1; 39.4; 85.9; 15.9; 6.2; 15.7; 5.0; 4.7; 13.5; 17.7; 8.2; 4.6; 1.9; 2.9; 8.1; 4.7; 6.4; 7.0; 59; 1; 29; 30; 29; 20210529190443
28; 10; 38; 77; 17; 6; 13; 10; 10; 33; 42; 14; 5; 2; 3; 9; 5; 8; 10; 14.6; 39.4; 89.3; 15.9; 6.2; 15.7; 4.5; 4.2; 13.5; 16.9; 8.2; 4.6; 1.9; 2.9; 8.1; 4.7; 6.4; 7.0; 59; 1; 29; 29; 29; 20210529190444
29; 11; 39; 82; 17; 7; 14; 9; 10; 36; 43; 15; 5; 2; 4; 9; 6; 9; 11; 14.6; 41.6; 81.3; 15.9; 7.3; 15.7; 5.0; 5.1; 14.3; 17.3; 8.8; 4.6; 1.9; 3.9; 8.1; 4.7; 7.2; 7.7; 59; 1; 29; 29; 29; 20210529190444
30; 11; 36; 82; 17; 7; 14; 9; 10; 34; 43; 15; 5; 2; 4; 10; 6; 10; 11; 16.0; 38.4; 93.9; 16.9; 7.3; 16.9; 4.5; 4.7; 13.5; 17.3; 8.8; 4.6; 1.9; 3.9; 9.0; 5.6; 7.9; 7.7; 59; 1; 29; 30; 29; 20210529190444
31; 11; 36; 76; 16; 7; 14; 10; 11; 36; 43; 15; 5; 2; 4; 9; 6; 10; 11; 16.0; 38.4; 93.9; 16.9; 7.3; 16.9; 4.5; 4.7; 13.5; 17.3; 8.8; 4.6; 1.9; 3.9; 9.0; 5.6; 7.9; 7.7; 59; 1; 29; 29; 30; 20210529190445
32; 9; 36; 69; 16; 7; 13; 10; 11; 33; 44; 14; 5; 2; 3; 9; 5; 9; 10; 16.0; 38.4; 90.5; 16.9; 7.3; 15.7; 4.5; 4.7; 13.1; 16.9; 8.2; 4.6; 1.9; 3.9; 8.1; 4.7; 7.2; 7.7; 59; 1; 29; 29; 29; 20210529190445
33; 9; 36; 67; 15; 6; 13; 10; 11; 33; 42; 14; 5; 2; 3; 8; 5; 8; 9; 13.1; 38.4; 76.7; 14.9; 6.2; 15.7; 5.0; 5.1; 13.1; 16.9; 8.2; 4.6; 1.9; 2.9; 7.2; 4.7; 6.4; 6.3; 59; 1; 28; 29; 29; 20210529190446
34; 10; 35; 79; 16; 7; 13; 10; 10; 33; 42; 14; 5; 2; 4; 9; 5; 9; 10; 14.6; 36.2; 80.2; 15.9; 7.3; 15.7; 5.0; 4.7; 12.7; 16.9; 8.2; 4.6; 1.9; 2.9; 9.0; 4.7; 7.2; 7.0; 59; 1; 29; 30; 30; 20210529190446
35; 10; 36; 72; 16; 7; 13; 10; 10; 33; 43; 14; 5; 2; 4; 9; 5; 9; 11; 14.6; 38.4; 82.5; 15.9; 7.3; 15.7; 5.0; 4.7; 13.1; 17.3; 8.2; 4.6; 1.9; 3.9; 8.1; 4.7; 7.2; 7.7; 59; 1; 29; 29; 29; 20210529190447
36; 10; 36; 72; 16; 7; 13; 10; 10; 33; 43; 14; 5; 2; 4; 9; 5; 9; 11; 14.6; 38.4; 82.5; 15.9; 7.3; 15.7; 5.0; 4.7; 13.1; 17.3; 8.2; 4.6; 1.9; 3.9; 8.1; 4.7; 7.2; 7.7; 59; 1; 29; 29; 30; 20210529190447
37; 10; 36; 72; 16; 7; 13; 10; 10; 33; 43; 14; 5; 2; 4; 9; 5; 9; 11; 14.6; 38.4; 82.5; 15.9; 7.3; 15.7; 5.0; 4.7; 13.1; 17.3; 8.2; 4.6; 1.9; 3.9; 8.1; 4.7; 7.2; 7.7; 59; 1; 29; 29; 29; 20210529190448
38; 10; 36; 72; 16; 7; 13; 10; 10; 33; 43; 14; 5; 2; 4; 9; 5; 9; 11; 14.6; 38.4; 82.5; 15.9; 7.3; 15.7; 5.0; 4.7; 13.1; 17.3; 8.2; 4.6; 1.9; 3.9; 8.1; 4.7; 7.2; 7.7; 59; 1; 29; 30; 29; 20210529190448
39; 10; 36; 72; 16; 7; 13; 10; 10; 33; 43; 14; 5; 2; 4; 9; 5; 9; 11; 14.6; 38.4; 82.5; 15.9; 7.3; 15.7; 5.0; 4.7; 13.1; 17.3; 8.2; 4.6; 1.9; 3.9; 8.1; 4.7; 7.2; 7.7; 59; 1; 29; 30; 29; 20210529190449
40; 10; 36; 72; 16; 7; 13; 10; 10; 33; 43; 14; 5; 2; 4; 9; 5; 9; 11; 14.6; 38.4; 82.5; 15.9; 7.3; 15.7; 5.0; 4.7; 13.1; 17.3; 8.2; 4.6; 1.9; 3.9; 8.1; 4.7; 7.2; 7.7; 59; 1; 28; 29; 29; 20210529190449
41; 10; 36; 72; 16; 7; 13; 10; 10; 33; 43; 14; 5; 2; 4; 9; 5; 9; 11; 14.6; 38.4; 82.5; 15.9; 7.3; 15.7; 5.0; 4.7; 13.1; 17.3; 8.2; 4.6; 1.9; 3.9; 8.1; 4.7; 7.2; 7.7; 59; 1; 29; 29; 29; 20210529190450
42; 10; 36; 72; 16; 7; 13; 10; 10; 33; 43; 14; 5; 2; 4; 9; 5; 9; 11; 14.6; 38.4; 82.5; 15.9; 7.3; 15.7; 5.0; 4.7; 13.1; 17.3; 8.2; 4.6; 1.9; 3.9; 8.1; 4.7; 7.2; 7.7; 59; 1; 29; 30; 29; 20210529190450
43; 10; 36; 77; 16; 7; 13; 10; 10; 33; 44; 15; 5; 2; 3; 9; 5; 9; 11; 14.6; 38.4; 88.2; 15.9; 7.3; 15.7; 5.0; 4.7; 13.1; 17.7; 8.8; 4.6; 1.9; 2.9; 8.1; 4.7; 7.2; 7.7; 59; 1; 29; 29; 29; 20210529190451
44; 10; 36; 78; 16; 7; 13; 10; 11; 37; 42; 15; 5; 2; 4; 10; 5; 9; 11; 14.6; 37.3; 88.2; 15.9; 7.3; 15.7; 4.5; 4.7; 13.5; 16.9; 8.2; 4.6; 1.9; 3.9; 8.1; 4.7; 7.2; 7.7; 59; 1; 29; 29; 29; 20210529190451
45; 10; 36; 79; 17; 7; 13; 11; 11; 37; 44; 14; 5; 2; 4; 10; 5; 9; 11; 14.6; 38.4; 90.5; 16.9; 7.3; 15.7; 5.5; 5.1; 14.7; 17.7; 8.2; 4.6; 1.9; 3.9; 9.0; 4.7; 7.2; 7.7; 59; 1; 29; 29; 29; 20210529190452
46; 10; 36; 79; 17; 7; 13; 11; 11; 37; 44; 14; 5; 2; 4; 10; 5; 9; 11; 14.6; 38.4; 90.5; 16.9; 7.3; 15.7; 5.5; 5.1; 14.7; 17.7; 8.2; 4.6; 1.9; 3.9; 9.0; 4.7; 7.2; 7.7; 59; 1; 28; 30; 29; 20210529190452
47; 10; 36; 79; 17; 7; 13; 11; 11; 37; 44; 14; 5; 2; 4; 10; 5; 9; 11; 14.6; 38.4; 90.5; 16.9; 7.3; 15.7; 5.5; 5.1; 14.7; 17.7; 8.2; 4.6; 1.9; 3.9; 9.0; 4.7; 7.2; 7.7; 59; 1; 28; 29; 29; 20210529190453
48; 10; 36; 79; 16; 7; 13; 11; 11; 37; 44; 14; 5; 2; 4; 10; 5; 9; 11; 14.6; 38.4; 90.5; 15.9; 7.3; 15.7; 5.5; 5.1; 14.7; 17.7; 8.2; 4.6; 1.9; 3.9; 9.0; 4.7; 7.2; 7.7; 59; 1; 29; 29; 30; 20210529190453
49; 11; 34; 83; 16; 7; 13; 9; 10; 33; 41; 14; 5; 2; 4; 9; 5; 9; 11; 16.0; 36.2; 95.1; 15.9; 7.3; 15.7; 4.5; 4.7; 13.1; 16.5; 8.2; 4.6; 1.9; 3.9; 8.1; 4.7; 7.2; 7.7; 59; 1; 29; 29; 29; 20210529190454
50; 10; 36; 78; 16; 7; 13; 9; 10; 35; 43; 14; 5; 2; 4; 9; 6; 9; 11; 14.6; 37.3; 82.5; 14.9; 7.3; 15.7; 5.0; 4.7; 13.9; 17.3; 8.8; 4.6; 1.9; 3.9; 8.1; 5.6; 7.2; 7.7; 59; 1; 29; 30; 29; 20210529190454

