Sample,; R (610nm); S (680nm); T (730nm); U (760nm); V (810nm); W (860nm); G (560nm); H (585nm); I (645nm); J (705nm); K (900nm); L (940nm); A (410nm); B (435nm); C (460nm); D (485nm); E (510nm); F (535nm); Cal. R (610nm); Cal. S (680nm); Cal. T (730nm); Cal. U (760nm); Cal. V (810nm); Cal. W (860nm); Cal. G (560nm); Cal. H (585nm); Cal. I (645nm); Cal. J (705nm); Cal. K (900nm); Cal. L (940nm); Cal. A (410nm); Cal. B (435nm); Cal. C (460nm); Cal. D (485nm); Cal. E (510nm); Cal. F (535nm); Int Time; Gain; Temp AS72651; Temp AS72652; Temp AS72653; Timestamp
11; 10; 39; 78; 17; 7; 13; 10; 11; 38; 45; 15; 5; 2; 4; 9; 6; 9; 10; 14.6; 41.6; 89.3; 16.9; 7.3; 15.7; 5.0; 5.1; 15.1; 17.7; 8.8; 4.6; 1.9; 3.9; 8.1; 4.7; 7.2; 7.0; 59; 1; 29; 29; 29; 20210529185614
12; 10; 39; 79; 17; 7; 13; 10; 11; 38; 45; 15; 5; 2; 4; 9; 5; 9; 10; 14.6; 41.6; 90.5; 16.9; 7.3; 15.7; 5.0; 5.1; 15.1; 18.1; 8.8; 4.6; 1.9; 3.9; 8.1; 4.7; 7.2; 7.0; 59; 1; 29; 29; 29; 20210529185614
13; 10; 39; 79; 17; 7; 13; 10; 11; 38; 45; 15; 5; 2; 4; 9; 5; 9; 10; 14.6; 41.6; 90.5; 16.9; 7.3; 15.7; 5.0; 5.1; 15.1; 18.1; 8.8; 4.6; 1.9; 3.9; 8.1; 4.7; 7.2; 7.0; 59; 1; 28; 29; 29; 20210529185615
14; 10; 39; 79; 17; 7; 13; 10; 11; 38; 45; 15; 5; 2; 4; 9; 6; 9; 10; 14.6; 41.6; 90.5; 16.9; 7.3; 15.7; 5.0; 5.1; 15.1; 18.1; 8.8; 4.6; 1.9; 3.9; 8.1; 5.6; 7.2; 7.0; 59; 1; 29; 29; 29; 20210529185615
15; 10; 39; 77; 17; 7; 13; 10; 11; 38; 45; 15; 5; 2; 4; 9; 5; 9; 10; 14.6; 41.6; 89.3; 16.9; 7.3; 15.7; 5.0; 5.1; 15.1; 18.1; 8.8; 4.6; 1.9; 3.9; 8.1; 4.7; 7.2; 7.0; 59; 1; 29; 29; 29; 20210529185616
16; 10; 38; 75; 16; 7; 13; 10; 11; 39; 46; 15; 5; 2; 4; 9; 5; 9; 10; 14.6; 40.5; 87.0; 15.9; 7.3; 15.7; 5.0; 5.1; 14.3; 18.5; 8.8; 4.6; 1.9; 3.9; 8.1; 4.7; 7.2; 7.0; 59; 1; 28; 30; 29; 20210529185616
17; 10; 37; 77; 16; 7; 13; 10; 10; 37; 45; 15; 5; 2; 4; 9; 6; 9; 10; 14.6; 39.4; 88.2; 15.9; 7.3; 15.7; 5.0; 4.7; 14.7; 18.1; 8.8; 4.6; 1.9; 3.9; 8.1; 4.7; 7.2; 7.0; 59; 1; 29; 30; 29; 20210529185617
18; 10; 37; 77; 16; 7; 13; 10; 10; 37; 45; 15; 5; 2; 4; 9; 6; 9; 10; 14.6; 39.4; 88.2; 15.9; 7.3; 15.7; 5.0; 4.7; 14.7; 18.1; 8.8; 4.6; 1.9; 3.9; 8.1; 5.6; 7.2; 7.0; 59; 1; 28; 29; 30; 20210529185617
19; 10; 37; 77; 16; 7; 13; 10; 10; 37; 45; 15; 5; 2; 4; 9; 6; 9; 10; 14.6; 39.4; 88.2; 15.9; 7.3; 15.7; 5.0; 4.7; 14.7; 18.1; 8.8; 4.6; 1.9; 3.9; 8.1; 5.6; 7.2; 7.0; 59; 1; 29; 29; 29; 20210529185618
20; 10; 37; 74; 16; 7; 13; 10; 10; 36; 44; 15; 5; 2; 3; 9; 5; 9; 10; 14.6; 39.4; 90.5; 15.9; 7.3; 15.7; 5.0; 4.7; 14.3; 18.1; 8.8; 4.6; 1.9; 3.9; 8.1; 5.6; 7.2; 7.0; 59; 1; 29; 29; 29; 20210529185618
21; 10; 37; 78; 16; 7; 13; 9; 10; 37; 44; 15; 5; 2; 4; 9; 5; 8; 10; 14.6; 39.4; 89.3; 15.9; 7.3; 15.7; 4.5; 4.7; 14.7; 17.7; 8.8; 4.6; 1.9; 3.9; 8.1; 4.7; 6.4; 7.0; 59; 1; 28; 29; 29; 20210529185619
22; 10; 37; 77; 16; 7; 13; 10; 10; 38; 43; 14; 5; 2; 4; 9; 6; 9; 10; 14.6; 40.5; 87.0; 15.9; 7.3; 15.7; 4.5; 4.7; 14.7; 17.3; 8.8; 4.6; 1.9; 3.9; 8.1; 5.6; 7.2; 7.0; 59; 1; 29; 29; 29; 20210529185619
23; 10; 38; 78; 16; 7; 13; 10; 11; 39; 44; 15; 5; 2; 4; 9; 5; 9; 10; 14.6; 40.5; 89.3; 15.9; 7.3; 15.7; 5.0; 5.1; 15.5; 17.7; 8.8; 4.6; 1.9; 3.9; 8.1; 4.7; 7.2; 7.0; 59; 1; 29; 30; 29; 20210529185620
24; 10; 38; 79; 17; 7; 13; 10; 11; 39; 45; 15; 5; 2; 4; 9; 6; 9; 10; 14.6; 40.5; 90.5; 16.9; 7.3; 15.7; 5.0; 5.1; 15.5; 18.1; 8.8; 4.6; 1.9; 3.9; 8.1; 5.6; 7.2; 7.0; 59; 1; 29; 29; 29; 20210529185620
25; 10; 38; 79; 17; 7; 13; 10; 11; 39; 46; 15; 5; 2; 4; 9; 6; 9; 10; 14.6; 40.5; 90.5; 16.9; 7.3; 15.7; 5.0; 5.1; 15.5; 18.5; 8.8; 4.6; 1.9; 3.9; 8.1; 5.6; 7.2; 7.0; 59; 1; 29; 29; 29; 20210529185621
26; 10; 38; 75; 16; 7; 13; 9; 10; 37; 45; 14; 5; 2; 3; 9; 6; 8; 10; 14.6; 40.5; 85.9; 15.9; 7.3; 15.7; 4.5; 4.7; 14.7; 18.1; 8.2; 4.6; 1.9; 2.9; 8.1; 5.6; 6.4; 7.0; 59; 1; 29; 29; 29; 20210529185621
27; 10; 38; 76; 16; 7; 13; 10; 10; 36; 45; 15; 5; 2; 4; 9; 6; 9; 10; 14.6; 40.5; 89.3; 15.9; 7.3; 15.7; 5.0; 4.7; 14.3; 17.3; 8.8; 4.6; 1.9; 3.9; 8.1; 4.7; 7.2; 7.0; 59; 1; 28; 29; 29; 20210529185622
28; 10; 38; 78; 17; 7; 13; 10; 10; 36; 44; 14; 5; 2; 4; 9; 5; 8; 10; 14.6; 40.5; 88.2; 15.9; 7.3; 15.7; 5.0; 4.7; 14.7; 17.7; 8.2; 4.6; 1.9; 2.9; 8.1; 4.7; 6.4; 7.0; 59; 1; 28; 29; 29; 20210529185622
29; 10; 38; 79; 17; 7; 13; 10; 10; 36; 44; 14; 5; 2; 4; 9; 5; 8; 10; 14.6; 40.5; 90.5; 16.9; 7.3; 15.7; 5.0; 4.7; 14.3; 17.7; 8.2; 4.6; 1.9; 3.9; 8.1; 4.7; 6.4; 7.0; 59; 1; 28; 29; 29; 20210529185622
30; 10; 38; 78; 17; 7; 13; 10; 10; 36; 44; 14; 5; 2; 4; 9; 5; 8; 10; 14.6; 40.5; 90.5; 16.9; 7.3; 15.7; 5.0; 4.7; 14.3; 17.7; 8.2; 4.6; 1.9; 3.9; 8.1; 4.7; 6.4; 7.0; 59; 1; 28; 29; 29; 20210529185623
31; 10; 38; 79; 16; 7; 13; 9; 10; 35; 44; 14; 5; 2; 4; 9; 5; 9; 10; 14.6; 39.4; 88.2; 15.9; 7.3; 15.7; 5.0; 4.7; 14.3; 17.7; 8.2; 4.6; 1.9; 2.9; 8.1; 4.7; 6.4; 7.0; 59; 1; 28; 29; 29; 20210529185623
32; 10; 38; 79; 17; 7; 13; 10; 10; 37; 45; 15; 5; 2; 4; 9; 5; 9; 11; 14.6; 40.5; 87.0; 16.9; 7.3; 15.7; 5.0; 5.1; 14.7; 17.7; 8.8; 4.6; 1.9; 3.9; 8.1; 4.7; 7.2; 7.0; 59; 1; 29; 29; 29; 20210529185624
33; 10; 38; 81; 16; 7; 13; 9; 10; 36; 43; 14; 5; 2; 4; 9; 5; 9; 10; 14.6; 40.5; 89.3; 15.9; 7.3; 15.7; 5.0; 4.7; 14.3; 18.1; 8.2; 4.6; 1.9; 3.9; 8.1; 4.7; 7.2; 7.7; 59; 1; 28; 30; 29; 20210529185625
34; 10; 37; 73; 16; 7; 13; 10; 10; 38; 44; 15; 5; 2; 4; 9; 6; 9; 10; 14.6; 39.4; 88.2; 15.9; 7.3; 15.7; 5.0; 4.7; 13.9; 17.7; 8.8; 4.6; 1.9; 3.9; 8.1; 5.6; 7.2; 7.0; 59; 1; 29; 29; 29; 20210529185625
35; 10; 37; 72; 16; 6; 13; 10; 10; 39; 44; 14; 5; 2; 3; 9; 6; 8; 10; 14.6; 39.4; 82.5; 15.9; 6.2; 15.7; 5.0; 4.7; 15.5; 17.7; 8.2; 4.6; 1.9; 2.9; 8.1; 5.6; 6.4; 7.0; 59; 1; 29; 29; 29; 20210529185625
36; 10; 37; 77; 16; 7; 13; 10; 10; 39; 44; 15; 5; 2; 4; 9; 6; 8; 10; 14.6; 39.4; 88.2; 15.9; 7.3; 15.7; 5.0; 4.7; 15.5; 17.7; 8.8; 4.6; 1.9; 3.9; 8.1; 5.6; 6.4; 7.0; 59; 1; 29; 29; 29; 20210529185626
37; 10; 37; 77; 16; 7; 13; 10; 10; 39; 44; 15; 5; 2; 4; 9; 6; 8; 10; 14.6; 39.4; 88.2; 15.9; 7.3; 15.7; 5.0; 4.7; 15.5; 17.7; 8.8; 4.6; 1.9; 3.9; 8.1; 5.6; 6.4; 7.0; 59; 1; 28; 29; 29; 20210529185626
38; 10; 38; 77; 16; 7; 13; 10; 10; 38; 45; 15; 5; 2; 4; 9; 6; 9; 10; 14.6; 39.4; 88.2; 15.9; 7.3; 15.7; 5.0; 4.7; 15.5; 18.1; 8.8; 4.6; 1.9; 3.9; 8.1; 5.6; 6.4; 7.0; 59; 1; 29; 29; 29; 20210529185627
39; 10; 37; 74; 16; 7; 13; 9; 10; 36; 44; 14; 5; 2; 4; 9; 6; 9; 10; 14.6; 39.4; 84.7; 15.9; 7.3; 15.7; 4.5; 4.7; 14.3; 17.7; 8.2; 4.6; 1.9; 3.9; 8.1; 5.6; 7.2; 7.0; 59; 1; 29; 29; 29; 20210529185627
40; 10; 37; 78; 17; 7; 13; 10; 10; 36; 45; 14; 5; 2; 4; 9; 6; 8; 10; 14.6; 39.4; 84.7; 15.9; 7.3; 15.7; 4.5; 4.7; 14.3; 17.7; 8.2; 4.6; 1.9; 3.9; 8.1; 5.6; 6.4; 7.0; 59; 1; 29; 29; 29; 20210529185628
41; 10; 37; 78; 16; 7; 13; 9; 10; 37; 44; 15; 5; 2; 4; 9; 6; 9; 11; 14.6; 40.5; 91.6; 15.9; 7.3; 15.7; 4.5; 4.7; 14.7; 17.7; 8.8; 4.6; 1.9; 3.9; 8.1; 5.6; 7.2; 7.7; 59; 1; 29; 29; 30; 20210529185628
42; 10; 37; 76; 16; 6; 13; 9; 10; 36; 43; 14; 5; 2; 4; 9; 6; 8; 10; 14.6; 39.4; 87.0; 15.9; 7.3; 15.7; 4.5; 4.7; 14.7; 17.3; 8.8; 4.6; 1.9; 3.9; 8.1; 5.6; 7.2; 7.0; 59; 1; 29; 29; 29; 20210529185629
43; 10; 36; 77; 16; 6; 13; 9; 10; 35; 43; 14; 5; 2; 4; 9; 5; 8; 10; 14.6; 38.4; 88.2; 15.9; 6.2; 15.7; 4.5; 4.7; 13.9; 17.3; 8.2; 4.6; 1.9; 3.9; 8.1; 4.7; 6.4; 7.0; 59; 1; 29; 29; 30; 20210529185629
44; 10; 36; 77; 16; 6; 13; 9; 10; 35; 43; 14; 5; 2; 4; 9; 5; 8; 10; 14.6; 38.4; 88.2; 15.9; 6.2; 15.7; 4.5; 4.7; 13.9; 17.3; 8.2; 4.6; 1.9; 3.9; 8.1; 4.7; 6.4; 7.0; 59; 1; 29; 29; 30; 20210529185630
45; 10; 37; 75; 16; 7; 13; 9; 10; 37; 43; 14; 5; 2; 4; 9; 5; 8; 10; 14.6; 39.4; 88.2; 15.9; 6.2; 15.7; 4.5; 4.7; 13.9; 17.3; 8.2; 4.6; 1.9; 3.9; 8.1; 4.7; 6.4; 7.0; 59; 1; 29; 29; 29; 20210529185630
46; 10; 37; 74; 16; 7; 13; 10; 10; 38; 45; 15; 5; 2; 4; 9; 5; 8; 10; 14.6; 39.4; 82.5; 15.9; 7.3; 15.7; 5.0; 4.7; 14.7; 18.1; 8.2; 4.6; 1.9; 2.9; 8.1; 4.7; 6.4; 7.0; 59; 1; 29; 30; 29; 20210529185631
47; 10; 37; 77; 16; 7; 13; 10; 11; 40; 45; 15; 5; 2; 4; 9; 6; 9; 10; 14.6; 39.4; 84.7; 15.9; 7.3; 15.7; 5.0; 5.1; 15.9; 17.3; 8.8; 4.6; 1.9; 3.9; 8.1; 5.6; 7.2; 7.0; 59; 1; 28; 29; 30; 20210529185631
48; 10; 37; 76; 16; 6; 13; 9; 10; 39; 44; 14; 5; 2; 4; 9; 6; 9; 10; 14.6; 39.4; 85.9; 15.9; 7.3; 15.7; 4.5; 4.7; 14.7; 17.7; 8.2; 4.6; 1.9; 3.9; 8.1; 5.6; 7.2; 7.0; 59; 1; 28; 30; 29; 20210529185632
49; 10; 37; 79; 16; 7; 13; 10; 11; 41; 44; 15; 5; 2; 4; 9; 6; 9; 10; 14.6; 39.4; 90.5; 15.9; 6.2; 15.7; 5.0; 5.1; 15.5; 17.7; 8.2; 4.6; 1.9; 3.9; 8.1; 5.6; 7.2; 7.0; 59; 1; 28; 29; 30; 20210529185632
50; 10; 37; 79; 16; 7; 13; 10; 11; 41; 44; 15; 5; 2; 4; 9; 6; 9; 10; 14.6; 39.4; 90.5; 15.9; 7.3; 15.7; 5.0; 5.1; 16.3; 17.7; 8.8; 4.6; 1.9; 3.9; 8.1; 5.6; 7.2; 7.0; 59; 1; 29; 29; 29; 20210529185633
