Sample,; R (610nm); S (680nm); T (730nm); U (760nm); V (810nm); W (860nm); G (560nm); H (585nm); I (645nm); J (705nm); K (900nm); L (940nm); A (410nm); B (435nm); C (460nm); D (485nm); E (510nm); F (535nm); Cal. R (610nm); Cal. S (680nm); Cal. T (730nm); Cal. U (760nm); Cal. V (810nm); Cal. W (860nm); Cal. G (560nm); Cal. H (585nm); Cal. I (645nm); Cal. J (705nm); Cal. K (900nm); Cal. L (940nm); Cal. A (410nm); Cal. B (435nm); Cal. C (460nm); Cal. D (485nm); Cal. E (510nm); Cal. F (535nm); Int Time; Gain; Temp AS72651; Temp AS72652; Temp AS72653; Timestamp
27; 10; 36; 83; 17; 7; 13; 9; 9; 32; 44; 14; 5; 2; 4; 9; 5; 8; 10; 14.6; 38.4; 95.1; 16.9; 7.3; 15.7; 4.5; 4.2; 12.7; 17.7; 8.2; 4.6; 1.9; 3.9; 8.1; 4.7; 6.4; 7.0; 59; 1; 29; 29; 29; 20210529190148
28; 10; 36; 83; 17; 7; 13; 9; 9; 32; 44; 14; 5; 2; 4; 9; 5; 8; 10; 14.6; 38.4; 95.1; 16.9; 7.3; 15.7; 4.5; 4.2; 12.7; 17.7; 8.2; 4.6; 1.9; 3.9; 8.1; 4.7; 6.4; 7.0; 59; 1; 29; 30; 29; 20210529190149
29; 10; 36; 83; 17; 7; 13; 9; 9; 32; 44; 14; 5; 2; 3; 9; 5; 8; 10; 14.6; 38.4; 95.1; 16.9; 7.3; 15.7; 4.5; 4.2; 12.7; 17.7; 8.2; 4.6; 1.9; 2.9; 8.1; 4.7; 6.4; 7.0; 59; 1; 28; 29; 30; 20210529190149
30; 9; 35; 77; 16; 7; 13; 9; 10; 34; 45; 14; 5; 2; 3; 9; 5; 8; 10; 13.1; 38.4; 84.7; 15.9; 7.3; 15.7; 5.0; 4.7; 13.1; 18.1; 8.2; 4.6; 1.9; 2.9; 8.1; 4.7; 6.4; 7.0; 59; 1; 29; 29; 29; 20210529190149
31; 9; 36; 74; 16; 6; 13; 9; 10; 33; 44; 14; 5; 2; 3; 8; 5; 8; 9; 14.6; 38.4; 89.3; 15.9; 6.2; 15.7; 4.5; 4.7; 13.1; 17.3; 8.2; 4.6; 1.9; 2.9; 7.2; 4.7; 6.4; 7.0; 59; 1; 29; 29; 30; 20210529190150
32; 9; 35; 75; 16; 7; 12; 9; 9; 32; 41; 14; 5; 2; 3; 8; 5; 8; 9; 13.1; 37.3; 85.9; 15.9; 7.3; 14.5; 4.5; 4.2; 12.7; 16.5; 8.2; 4.6; 1.9; 2.9; 7.2; 4.7; 6.4; 6.3; 59; 1; 29; 29; 29; 20210529190150
33; 10; 37; 75; 16; 7; 13; 9; 10; 34; 44; 14; 5; 2; 3; 8; 5; 8; 10; 14.6; 38.4; 85.9; 15.9; 6.2; 15.7; 4.5; 4.7; 13.5; 17.7; 8.2; 4.6; 1.9; 2.9; 7.2; 4.7; 6.4; 7.0; 59; 1; 29; 30; 29; 20210529190151
34; 10; 37; 75; 16; 7; 13; 9; 10; 34; 45; 14; 5; 2; 3; 8; 5; 8; 10; 14.6; 39.4; 85.9; 15.9; 7.3; 15.7; 4.5; 4.7; 13.5; 18.1; 8.2; 4.6; 1.9; 2.9; 7.2; 4.7; 6.4; 7.0; 59; 1; 29; 29; 29; 20210529190151
35; 10; 37; 76; 16; 7; 13; 9; 10; 34; 45; 14; 5; 2; 3; 8; 5; 8; 10; 14.6; 39.4; 85.9; 15.9; 7.3; 15.7; 4.5; 4.7; 13.5; 18.1; 8.2; 4.6; 1.9; 2.9; 7.2; 4.7; 6.4; 7.0; 59; 1; 29; 29; 29; 20210529190152
36; 9; 35; 81; 16; 7; 13; 9; 9; 32; 44; 14; 5; 2; 3; 8; 5; 8; 9; 13.1; 39.4; 88.2; 15.9; 7.3; 15.7; 4.5; 4.7; 13.1; 17.7; 8.2; 4.6; 1.9; 2.9; 7.2; 4.7; 6.4; 6.3; 59; 1; 29; 29; 29; 20210529190152
37; 9; 36; 80; 17; 7; 13; 9; 10; 34; 43; 14; 5; 2; 4; 9; 5; 8; 9; 13.1; 37.3; 87.0; 15.9; 7.3; 15.7; 4.5; 4.7; 12.7; 17.3; 8.2; 4.6; 1.9; 2.9; 7.2; 4.7; 6.4; 6.3; 59; 1; 29; 29; 29; 20210529190153
38; 9; 35; 74; 16; 6; 13; 9; 9; 33; 43; 14; 5; 2; 3; 9; 5; 8; 10; 14.6; 37.3; 87.0; 15.9; 6.2; 15.7; 4.5; 4.2; 13.1; 17.3; 8.2; 4.6; 1.9; 2.9; 8.1; 4.7; 6.4; 7.0; 59; 1; 29; 30; 30; 20210529190153
39; 9; 34; 76; 16; 6; 13; 9; 10; 34; 43; 13; 5; 2; 3; 8; 5; 8; 9; 13.1; 37.3; 80.2; 14.9; 6.2; 15.7; 4.5; 4.7; 13.5; 17.3; 8.2; 4.6; 1.9; 2.9; 7.2; 4.7; 6.4; 6.3; 59; 1; 28; 29; 29; 20210529190154
40; 10; 35; 77; 16; 7; 12; 10; 10; 37; 39; 14; 5; 2; 3; 9; 5; 8; 10; 14.6; 36.2; 97.3; 15.9; 6.2; 14.5; 4.0; 4.2; 13.5; 15.7; 7.6; 4.6; 1.9; 2.9; 7.2; 4.7; 6.4; 7.0; 59; 1; 28; 29; 30; 20210529190154
41; 10; 35; 78; 16; 7; 13; 10; 10; 36; 43; 14; 5; 2; 3; 9; 5; 8; 10; 14.6; 37.3; 89.3; 15.9; 7.3; 15.7; 5.0; 4.7; 14.7; 17.3; 8.2; 4.6; 1.9; 2.9; 8.1; 4.7; 6.4; 7.0; 59; 1; 29; 29; 30; 20210529190155
42; 10; 36; 78; 16; 7; 13; 10; 10; 36; 43; 14; 5; 2; 3; 9; 5; 8; 10; 14.6; 38.4; 89.3; 15.9; 7.3; 15.7; 5.0; 4.7; 14.3; 17.3; 8.2; 4.6; 1.9; 2.9; 8.1; 4.7; 6.4; 7.0; 59; 1; 29; 29; 29; 20210529190155
43; 9; 35; 75; 16; 6; 13; 9; 9; 34; 43; 13; 5; 2; 3; 8; 5; 8; 9; 14.6; 37.3; 89.3; 15.9; 6.2; 15.7; 4.5; 4.2; 13.5; 16.9; 7.6; 4.6; 1.9; 2.9; 7.2; 4.7; 6.4; 7.0; 59; 1; 29; 29; 29; 20210529190156
44; 9; 35; 74; 16; 6; 12; 9; 9; 34; 42; 13; 5; 2; 3; 8; 5; 8; 9; 13.1; 36.2; 88.2; 15.9; 6.2; 14.5; 4.5; 4.2; 12.7; 16.9; 7.6; 4.6; 1.9; 2.9; 7.2; 4.7; 5.6; 6.3; 59; 1; 29; 29; 29; 20210529190156
45; 9; 34; 73; 15; 6; 12; 9; 9; 34; 41; 13; 5; 2; 3; 8; 5; 8; 9; 13.1; 37.3; 84.7; 15.9; 6.2; 14.5; 4.5; 4.2; 13.5; 16.5; 7.6; 4.6; 1.9; 2.9; 7.2; 4.7; 6.4; 6.3; 59; 1; 29; 29; 29; 20210529190157
46; 9; 35; 75; 16; 6; 13; 9; 9; 32; 42; 13; 5; 2; 3; 8; 5; 8; 9; 13.1; 37.3; 85.9; 15.9; 6.2; 15.7; 4.5; 4.2; 12.7; 16.9; 7.6; 4.6; 1.9; 2.9; 7.2; 4.7; 6.4; 6.3; 59; 1; 29; 29; 29; 20210529190157
47; 9; 35; 74; 16; 6; 12; 9; 9; 35; 41; 14; 5; 2; 3; 8; 5; 8; 9; 13.1; 37.3; 84.7; 15.9; 6.2; 14.5; 4.5; 4.2; 13.9; 16.5; 8.2; 4.6; 1.9; 2.9; 7.2; 4.7; 6.4; 6.3; 59; 1; 29; 29; 29; 20210529190158
48; 9; 35; 75; 16; 6; 13; 9; 10; 34; 42; 14; 5; 2; 3; 8; 5; 8; 10; 13.1; 37.3; 87.0; 15.9; 6.2; 15.7; 4.5; 4.2; 13.9; 16.9; 8.2; 4.6; 1.9; 2.9; 7.2; 4.7; 6.4; 7.0; 59; 1; 29; 29; 29; 20210529190158
49; 9; 35; 77; 16; 6; 13; 9; 9; 34; 42; 14; 5; 2; 3; 9; 5; 8; 10; 13.1; 37.3; 88.2; 15.9; 6.2; 15.7; 4.5; 4.2; 13.5; 16.9; 8.2; 4.6; 1.9; 2.9; 8.1; 4.7; 6.4; 7.0; 59; 1; 29; 30; 29; 20210529190159
50; 10; 35; 79; 16; 6; 13; 9; 10; 34; 42; 14; 5; 2; 3; 9; 5; 8; 10; 13.1; 37.3; 90.5; 15.9; 6.2; 15.7; 4.5; 4.7; 13.5; 16.9; 8.2; 4.6; 1.9; 2.9; 8.1; 4.7; 6.4; 7.0; 59; 1; 29; 29; 29; 20210529190159
