Sample,; R (610nm); S (680nm); T (730nm); U (760nm); V (810nm); W (860nm); G (560nm); H (585nm); I (645nm); J (705nm); K (900nm); L (940nm); A (410nm); B (435nm); C (460nm); D (485nm); E (510nm); F (535nm); Cal. R (610nm); Cal. S (680nm); Cal. T (730nm); Cal. U (760nm); Cal. V (810nm); Cal. W (860nm); Cal. G (560nm); Cal. H (585nm); Cal. I (645nm); Cal. J (705nm); Cal. K (900nm); Cal. L (940nm); Cal. A (410nm); Cal. B (435nm); Cal. C (460nm); Cal. D (485nm); Cal. E (510nm); Cal. F (535nm); Int Time; Gain; Temp AS72651; Temp AS72652; Temp AS72653; Timestamp
10; 5; 21; 48; 10; 4; 8; 5; 6; 20; 27; 8; 3; 1; 2; 5; 2; 4; 5; 7.3; 22.4; 53.8; 10.0; 4.2; 9.7; 2.5; 2.8; 8.0; 10.9; 4.7; 2.7; 1.0; 1.9; 4.5; 1.9; 3.2; 3.5; 59; 1; 28; 29; 28; 20210428210422
11; 5; 21; 48; 10; 4; 8; 5; 6; 20; 27; 8; 3; 1; 2; 5; 2; 4; 5; 7.3; 22.4; 55.0; 10.0; 4.2; 9.7; 2.5; 2.8; 8.0; 10.9; 4.7; 2.7; 1.0; 1.9; 4.5; 1.9; 3.2; 3.5; 59; 1; 27; 29; 28; 20210428210423
12; 5; 21; 49; 10; 4; 8; 5; 6; 20; 27; 8; 3; 1; 2; 4; 2; 4; 5; 7.3; 22.4; 56.1; 10.0; 4.2; 9.7; 2.5; 2.8; 8.0; 10.9; 4.7; 2.7; 1.0; 1.9; 4.5; 1.9; 3.2; 3.5; 59; 1; 28; 29; 28; 20210428210423
13; 5; 21; 50; 10; 4; 8; 5; 6; 21; 27; 8; 3; 1; 2; 4; 2; 4; 5; 7.3; 22.4; 56.1; 10.0; 4.2; 9.7; 2.5; 2.8; 8.0; 10.9; 4.7; 2.7; 1.0; 1.9; 3.6; 1.9; 3.2; 3.5; 59; 1; 28; 29; 28; 20210428210423
14; 5; 21; 51; 11; 4; 8; 5; 6; 20; 27; 8; 3; 1; 2; 4; 2; 4; 5; 7.3; 22.4; 58.4; 11.0; 4.2; 9.7; 2.5; 2.8; 8.4; 10.9; 4.7; 2.7; 1.0; 1.9; 3.6; 1.9; 3.2; 3.5; 59; 1; 28; 29; 29; 20210428210424
15; 5; 21; 52; 11; 4; 8; 5; 6; 20; 27; 8; 3; 1; 2; 4; 2; 4; 5; 7.3; 22.4; 58.4; 11.0; 4.2; 9.7; 2.5; 2.8; 8.0; 10.9; 4.7; 2.7; 1.0; 1.9; 3.6; 1.9; 3.2; 3.5; 59; 1; 27; 29; 28; 20210428210424
16; 5; 21; 52; 11; 4; 8; 5; 6; 19; 27; 8; 3; 1; 2; 4; 2; 4; 5; 7.3; 22.4; 59.6; 11.0; 4.2; 9.7; 2.5; 2.8; 8.0; 10.9; 4.7; 2.7; 1.0; 1.9; 3.6; 1.9; 3.2; 3.5; 59; 1; 28; 29; 28; 20210428210425
17; 5; 21; 53; 11; 4; 8; 5; 6; 19; 27; 8; 3; 1; 2; 4; 2; 4; 5; 7.3; 22.4; 60.7; 11.0; 4.2; 9.7; 2.5; 2.8; 7.6; 10.9; 4.7; 2.7; 1.0; 1.9; 3.6; 1.9; 3.2; 3.5; 59; 1; 28; 29; 28; 20210428210425
18; 5; 21; 54; 11; 4; 8; 5; 6; 20; 27; 8; 3; 1; 2; 4; 2; 4; 5; 7.3; 22.4; 60.7; 11.0; 4.2; 9.7; 2.5; 2.8; 7.6; 10.9; 4.7; 2.7; 1.0; 1.9; 3.6; 1.9; 3.2; 3.5; 59; 1; 28; 29; 29; 20210428210426
19; 5; 21; 54; 11; 4; 8; 5; 6; 20; 27; 8; 3; 1; 2; 4; 2; 4; 5; 7.3; 22.4; 61.8; 11.0; 4.2; 9.7; 2.5; 2.8; 8.0; 10.9; 4.7; 2.7; 1.0; 1.9; 3.6; 1.9; 3.2; 3.5; 59; 1; 28; 30; 28; 20210428210426
20; 5; 21; 54; 11; 4; 8; 5; 6; 21; 27; 8; 3; 1; 2; 4; 2; 4; 5; 7.3; 22.4; 61.8; 11.0; 4.2; 9.7; 2.5; 2.8; 8.0; 10.9; 4.7; 2.7; 1.0; 1.9; 3.6; 1.9; 3.2; 3.5; 59; 1; 28; 29; 28; 20210428210426
21; 5; 21; 52; 10; 4; 8; 5; 6; 21; 27; 9; 3; 1; 2; 4; 2; 4; 5; 7.3; 22.4; 60.7; 10.0; 4.2; 9.7; 2.5; 2.8; 8.4; 10.9; 4.7; 2.7; 1.0; 1.9; 3.6; 1.9; 3.2; 3.5; 59; 1; 28; 29; 28; 20210428210427
22; 5; 21; 50; 10; 4; 8; 6; 6; 21; 27; 8; 3; 1; 2; 4; 2; 4; 5; 7.3; 22.4; 58.4; 10.0; 4.2; 9.7; 2.5; 2.8; 8.4; 10.9; 5.3; 2.7; 1.0; 1.9; 3.6; 1.9; 3.2; 3.5; 59; 1; 28; 29; 28; 20210428210427
23; 5; 20; 49; 10; 4; 8; 6; 6; 21; 27; 9; 3; 1; 2; 4; 2; 4; 5; 7.3; 22.4; 56.1; 10.0; 4.2; 9.7; 3.0; 2.8; 8.4; 10.9; 4.7; 2.7; 1.0; 1.9; 3.6; 1.9; 3.2; 3.5; 59; 1; 27; 29; 28; 20210428210428
24; 5; 20; 49; 10; 4; 8; 6; 6; 21; 27; 8; 3; 1; 2; 4; 2; 4; 5; 7.3; 21.3; 56.1; 10.0; 4.2; 9.7; 3.0; 2.8; 8.4; 10.9; 5.3; 2.7; 1.0; 1.9; 3.6; 1.9; 3.2; 3.5; 59; 1; 28; 29; 28; 20210428210428
25; 5; 20; 49; 10; 4; 8; 6; 6; 21; 27; 8; 3; 1; 2; 4; 2; 4; 5; 7.3; 21.3; 56.1; 10.0; 4.2; 9.7; 3.0; 2.8; 8.4; 10.9; 4.7; 2.7; 1.0; 1.9; 3.6; 1.9; 3.2; 3.5; 59; 1; 28; 29; 28; 20210428210428
26; 5; 21; 49; 10; 4; 8; 6; 6; 21; 27; 8; 3; 1; 2; 4; 2; 4; 5; 7.3; 21.3; 56.1; 10.0; 4.2; 9.7; 3.0; 2.8; 8.4; 10.9; 4.7; 2.7; 1.0; 1.9; 3.6; 1.9; 3.2; 3.5; 59; 1; 28; 29; 29; 20210428210429
27; 5; 21; 49; 10; 4; 8; 6; 6; 21; 27; 9; 3; 1; 2; 4; 2; 4; 5; 7.3; 22.4; 56.1; 10.0; 4.2; 9.7; 3.0; 2.8; 8.4; 10.9; 4.7; 2.7; 1.0; 1.9; 3.6; 1.9; 3.2; 3.5; 59; 1; 27; 29; 28; 20210428210429
28; 5; 21; 49; 10; 4; 8; 5; 6; 21; 27; 8; 3; 1; 2; 4; 2; 4; 5; 7.3; 22.4; 56.1; 10.0; 4.2; 9.7; 2.5; 2.8; 8.4; 10.9; 5.3; 2.7; 1.0; 1.9; 3.6; 1.9; 3.2; 3.5; 59; 1; 27; 29; 28; 20210428210430
29; 5; 21; 49; 10; 4; 8; 5; 6; 21; 27; 8; 3; 1; 2; 4; 2; 4; 5; 7.3; 22.4; 56.1; 10.0; 4.2; 9.7; 2.5; 2.8; 8.4; 10.9; 4.7; 2.7; 1.0; 1.9; 3.6; 1.9; 3.2; 3.5; 59; 1; 28; 29; 28; 20210428210430
30; 5; 21; 49; 10; 4; 8; 5; 6; 21; 27; 8; 3; 1; 2; 5; 2; 4; 5; 7.3; 22.4; 56.1; 10.0; 4.2; 9.7; 2.5; 2.8; 8.4; 10.9; 4.7; 2.7; 1.0; 1.9; 4.5; 1.9; 3.2; 3.5; 59; 1; 28; 29; 28; 20210428210430
31; 5; 21; 48; 10; 4; 8; 5; 6; 20; 27; 8; 3; 1; 2; 5; 2; 4; 5; 7.3; 22.4; 55.0; 10.0; 4.2; 9.7; 2.5; 2.8; 8.0; 10.9; 4.7; 2.7; 1.0; 1.9; 4.5; 1.9; 3.2; 3.5; 59; 1; 28; 29; 29; 20210428210431
32; 5; 21; 48; 10; 4; 8; 5; 6; 20; 27; 8; 3; 1; 2; 5; 2; 4; 5; 7.3; 22.4; 55.0; 10.0; 4.2; 9.7; 2.5; 2.8; 8.0; 10.9; 4.7; 2.7; 1.0; 1.9; 4.5; 1.9; 3.2; 3.5; 59; 1; 27; 29; 28; 20210428210431
33; 5; 21; 48; 10; 4; 8; 5; 6; 20; 27; 8; 3; 1; 2; 5; 2; 4; 5; 7.3; 22.4; 55.0; 10.0; 4.2; 9.7; 2.5; 2.8; 8.0; 10.9; 4.7; 2.7; 1.0; 1.9; 4.5; 1.9; 3.2; 3.5; 59; 1; 28; 29; 28; 20210428210432
34; 5; 21; 48; 10; 4; 8; 5; 6; 20; 27; 8; 3; 1; 2; 5; 2; 4; 5; 7.3; 22.4; 55.0; 10.0; 4.2; 9.7; 2.5; 2.8; 8.0; 10.9; 4.7; 2.7; 1.0; 1.9; 4.5; 1.9; 3.2; 3.5; 59; 1; 27; 29; 28; 20210428210432
35; 5; 21; 48; 10; 4; 8; 5; 6; 20; 27; 8; 3; 1; 2; 5; 2; 4; 5; 7.3; 22.4; 55.0; 10.0; 4.2; 9.7; 2.5; 2.8; 8.0; 10.9; 4.7; 2.7; 1.0; 1.9; 4.5; 1.9; 3.2; 3.5; 59; 1; 28; 29; 28; 20210428210432
36; 5; 21; 48; 10; 4; 8; 5; 6; 20; 27; 8; 3; 1; 2; 5; 2; 4; 5; 7.3; 22.4; 55.0; 10.0; 4.2; 9.7; 2.5; 2.8; 8.0; 10.9; 4.7; 2.7; 1.0; 1.9; 4.5; 1.9; 3.2; 3.5; 59; 1; 28; 29; 28; 20210428210433
37; 5; 21; 49; 10; 4; 8; 5; 6; 20; 27; 8; 3; 1; 2; 5; 2; 4; 5; 7.3; 22.4; 56.1; 10.0; 4.2; 9.7; 2.5; 2.8; 8.0; 10.9; 4.7; 2.7; 1.0; 1.9; 4.5; 1.9; 3.2; 3.5; 59; 1; 28; 29; 28; 20210428210433
38; 5; 21; 49; 10; 4; 8; 5; 6; 20; 27; 8; 3; 1; 2; 5; 2; 4; 5; 7.3; 22.4; 56.1; 10.0; 4.2; 9.7; 2.5; 2.8; 8.0; 10.9; 4.7; 2.7; 1.0; 1.9; 4.5; 1.9; 3.2; 3.5; 59; 1; 28; 29; 28; 20210428210434
39; 5; 21; 49; 10; 4; 8; 5; 6; 19; 27; 8; 3; 1; 2; 5; 2; 4; 5; 7.3; 22.4; 56.1; 10.0; 4.2; 9.7; 2.5; 2.8; 8.0; 10.9; 4.7; 2.7; 1.0; 1.9; 4.5; 1.9; 3.2; 3.5; 59; 1; 27; 29; 28; 20210428210434
40; 5; 21; 49; 10; 4; 8; 5; 6; 19; 27; 8; 3; 1; 2; 5; 2; 4; 5; 7.3; 22.4; 56.1; 10.0; 4.2; 9.7; 2.5; 2.8; 7.6; 10.9; 4.7; 2.7; 1.0; 1.9; 4.5; 1.9; 3.2; 3.5; 59; 1; 28; 29; 29; 20210428210434
41; 5; 21; 49; 10; 4; 8; 5; 6; 19; 27; 8; 3; 1; 2; 5; 2; 4; 5; 7.3; 22.4; 56.1; 10.0; 4.2; 9.7; 2.5; 2.8; 7.6; 10.9; 4.7; 2.7; 1.0; 1.9; 4.5; 1.9; 3.2; 3.5; 59; 1; 28; 29; 28; 20210428210435
42; 5; 21; 50; 11; 4; 8; 5; 6; 19; 27; 8; 3; 1; 2; 5; 2; 4; 5; 7.3; 22.4; 56.1; 11.0; 4.2; 9.7; 2.5; 2.8; 7.6; 10.9; 4.7; 2.7; 1.0; 1.9; 4.5; 1.9; 3.2; 3.5; 59; 1; 28; 29; 29; 20210428210435
43; 5; 21; 50; 11; 4; 8; 5; 6; 19; 27; 8; 3; 1; 2; 4; 2; 4; 5; 7.3; 22.4; 57.3; 11.0; 4.2; 9.7; 2.5; 2.8; 7.6; 10.9; 4.7; 2.7; 1.0; 1.9; 4.5; 1.9; 3.2; 3.5; 59; 1; 27; 29; 28; 20210428210436
44; 5; 21; 50; 11; 4; 8; 5; 5; 19; 27; 8; 3; 1; 2; 4; 2; 4; 5; 7.3; 22.4; 57.3; 11.0; 4.2; 9.7; 2.5; 2.3; 7.6; 10.9; 4.7; 2.7; 1.0; 1.9; 3.6; 1.9; 3.2; 3.5; 59; 1; 27; 29; 28; 20210428210436
45; 5; 21; 51; 11; 4; 8; 5; 5; 19; 27; 8; 3; 1; 2; 4; 2; 4; 5; 7.3; 22.4; 57.3; 11.0; 4.2; 9.7; 2.5; 2.3; 7.6; 10.9; 4.7; 2.7; 1.0; 1.9; 3.6; 1.9; 3.2; 3.5; 59; 1; 28; 29; 28; 20210428210436
46; 5; 21; 51; 11; 4; 8; 5; 5; 18; 27; 8; 3; 1; 2; 4; 2; 4; 5; 7.3; 22.4; 58.4; 11.0; 4.2; 9.7; 2.5; 2.3; 7.6; 10.9; 4.7; 2.7; 1.0; 1.9; 3.6; 1.9; 3.2; 3.5; 59; 1; 28; 29; 28; 20210428210437
47; 5; 21; 52; 11; 4; 8; 5; 5; 18; 27; 8; 3; 1; 2; 4; 2; 4; 5; 7.3; 22.4; 58.4; 11.0; 4.2; 9.7; 2.5; 2.3; 7.2; 10.9; 4.7; 2.7; 1.0; 1.9; 3.6; 1.9; 3.2; 3.5; 59; 1; 28; 29; 28; 20210428210437
48; 5; 21; 52; 11; 4; 8; 5; 5; 18; 27; 8; 3; 1; 2; 4; 2; 4; 5; 7.3; 22.4; 59.6; 11.0; 4.2; 9.7; 2.5; 2.3; 7.2; 10.9; 4.7; 2.7; 1.0; 1.9; 3.6; 1.9; 3.2; 3.5; 59; 1; 27; 30; 28; 20210428210438
