Sample,; R (610nm); S (680nm); T (730nm); U (760nm); V (810nm); W (860nm); G (560nm); H (585nm); I (645nm); J (705nm); K (900nm); L (940nm); A (410nm); B (435nm); C (460nm); D (485nm); E (510nm); F (535nm); Cal. R (610nm); Cal. S (680nm); Cal. T (730nm); Cal. U (760nm); Cal. V (810nm); Cal. W (860nm); Cal. G (560nm); Cal. H (585nm); Cal. I (645nm); Cal. J (705nm); Cal. K (900nm); Cal. L (940nm); Cal. A (410nm); Cal. B (435nm); Cal. C (460nm); Cal. D (485nm); Cal. E (510nm); Cal. F (535nm); Int Time; Gain; Temp AS72651; Temp AS72652; Temp AS72653; Timestamp
36; 5; 21; 46; 10; 4; 8; 6; 6; 22; 27; 8; 3; 1; 2; 5; 3; 4; 5; 7.3; 22.4; 52.7; 10.0; 4.2; 9.7; 3.0; 2.8; 8.7; 10.9; 4.7; 2.7; 1.0; 1.9; 4.5; 2.8; 3.2; 3.5; 59; 1; 27; 29; 29; 20210428211542
37; 5; 20; 46; 10; 4; 8; 6; 6; 22; 27; 8; 3; 1; 2; 5; 3; 4; 5; 7.3; 22.4; 52.7; 10.0; 4.2; 9.7; 3.0; 2.8; 8.7; 10.9; 4.7; 2.7; 1.0; 1.9; 4.5; 2.8; 3.2; 3.5; 59; 1; 27; 29; 28; 20210428211542
38; 5; 20; 45; 9; 4; 8; 6; 6; 22; 27; 8; 3; 1; 2; 5; 3; 4; 5; 7.3; 21.3; 51.5; 9.0; 4.2; 9.7; 3.0; 2.8; 8.7; 10.9; 4.7; 2.7; 1.0; 1.9; 4.5; 2.8; 3.2; 3.5; 59; 1; 27; 29; 28; 20210428211542
39; 5; 20; 45; 9; 4; 8; 6; 6; 22; 27; 8; 3; 1; 2; 5; 3; 4; 5; 7.3; 21.3; 51.5; 9.0; 4.2; 9.7; 3.0; 2.8; 8.7; 10.9; 4.7; 2.7; 1.0; 1.9; 4.5; 2.8; 3.2; 3.5; 59; 1; 27; 29; 28; 20210428211543
40; 5; 20; 44; 9; 4; 8; 6; 6; 22; 27; 8; 3; 1; 2; 5; 3; 4; 5; 7.3; 21.3; 51.5; 9.0; 4.2; 9.7; 3.0; 2.8; 8.7; 10.9; 4.7; 2.7; 1.0; 1.9; 4.5; 2.8; 3.2; 3.5; 59; 1; 27; 28; 29; 20210428211543
41; 5; 20; 44; 9; 4; 8; 6; 6; 22; 27; 8; 3; 1; 2; 5; 3; 4; 5; 7.3; 21.3; 50.4; 9.0; 4.2; 9.7; 3.0; 2.8; 8.7; 10.9; 4.7; 2.7; 1.0; 1.9; 4.5; 2.8; 3.2; 3.5; 59; 1; 27; 29; 28; 20210428211544
42; 5; 20; 44; 9; 4; 8; 6; 6; 22; 27; 8; 3; 1; 2; 5; 3; 4; 5; 7.3; 21.3; 50.4; 9.0; 4.2; 9.7; 3.0; 2.8; 8.7; 10.9; 4.7; 2.7; 1.0; 1.9; 4.5; 2.8; 3.2; 3.5; 59; 1; 27; 29; 28; 20210428211544
43; 5; 20; 44; 9; 4; 8; 6; 6; 22; 27; 8; 3; 1; 2; 5; 3; 4; 5; 7.3; 21.3; 50.4; 9.0; 4.2; 9.7; 3.0; 2.8; 8.7; 10.9; 4.7; 2.7; 1.0; 1.9; 4.5; 2.8; 3.2; 3.5; 59; 1; 27; 29; 28; 20210428211544
44; 5; 20; 44; 9; 4; 8; 6; 6; 22; 27; 8; 3; 1; 2; 5; 3; 4; 5; 7.3; 21.3; 50.4; 9.0; 4.2; 9.7; 3.0; 2.8; 8.7; 10.9; 4.7; 2.7; 1.0; 1.9; 4.5; 2.8; 3.2; 3.5; 59; 1; 27; 29; 28; 20210428211545
45; 5; 20; 45; 9; 4; 8; 6; 6; 22; 27; 8; 3; 1; 2; 5; 3; 4; 5; 7.3; 21.3; 50.4; 9.0; 4.2; 9.7; 3.0; 2.8; 8.7; 10.9; 4.7; 2.7; 1.0; 1.9; 4.5; 2.8; 3.2; 3.5; 59; 1; 28; 29; 28; 20210428211545
46; 5; 20; 45; 9; 4; 8; 6; 6; 22; 27; 8; 3; 1; 2; 5; 3; 4; 5; 7.3; 21.3; 50.4; 9.0; 4.2; 9.7; 3.0; 2.8; 8.7; 10.9; 4.7; 2.7; 1.0; 1.9; 4.5; 2.8; 3.2; 3.5; 59; 1; 28; 29; 28; 20210428211546
47; 5; 21; 45; 10; 4; 8; 6; 6; 22; 27; 8; 3; 1; 2; 5; 3; 4; 5; 7.3; 22.4; 51.5; 9.0; 4.2; 9.7; 3.0; 2.8; 8.7; 10.9; 4.7; 2.7; 1.0; 1.9; 4.5; 2.8; 3.2; 3.5; 59; 1; 27; 29; 28; 20210428211546
48; 5; 21; 45; 10; 4; 8; 6; 6; 21; 27; 8; 3; 1; 2; 5; 3; 4; 5; 7.3; 22.4; 51.5; 10.0; 4.2; 9.7; 3.0; 2.8; 8.4; 10.9; 4.7; 2.7; 1.0; 1.9; 4.5; 2.8; 3.2; 3.5; 59; 1; 28; 29; 28; 20210428211547
49; 5; 21; 46; 10; 4; 8; 6; 6; 21; 27; 8; 3; 1; 2; 5; 2; 4; 5; 7.3; 22.4; 52.7; 10.0; 4.2; 9.7; 3.0; 2.8; 8.4; 10.9; 4.7; 2.7; 1.0; 1.9; 4.5; 2.8; 3.2; 3.5; 59; 1; 28; 29; 28; 20210428211547
50; 5; 21; 46; 10; 4; 8; 6; 6; 21; 28; 8; 3; 1; 2; 5; 2; 4; 5; 7.3; 22.4; 52.7; 10.0; 4.2; 9.7; 3.0; 2.8; 8.4; 10.9; 4.7; 2.7; 1.0; 1.9; 4.5; 1.9; 3.2; 3.5; 59; 1; 28; 29; 29; 20210428211547
51; 5; 21; 47; 10; 4; 8; 6; 6; 21; 28; 8; 3; 1; 2; 5; 2; 4; 5; 7.3; 22.4; 53.8; 10.0; 4.2; 9.7; 3.0; 2.8; 8.4; 11.3; 4.7; 2.7; 1.0; 1.9; 4.5; 1.9; 3.2; 3.5; 59; 1; 27; 29; 29; 20210428211548
52; 5; 21; 47; 10; 4; 8; 6; 6; 21; 28; 8; 3; 1; 2; 5; 2; 4; 5; 7.3; 22.4; 53.8; 10.0; 4.2; 9.7; 3.0; 2.8; 8.4; 11.3; 4.7; 2.7; 1.0; 1.9; 4.5; 1.9; 3.2; 3.5; 59; 1; 28; 29; 28; 20210428211548
53; 5; 21; 47; 10; 4; 8; 6; 6; 21; 28; 8; 3; 1; 2; 5; 2; 4; 5; 7.3; 22.4; 53.8; 10.0; 4.2; 9.7; 3.0; 2.8; 8.4; 11.3; 4.7; 2.7; 1.0; 1.9; 4.5; 1.9; 3.2; 3.5; 59; 1; 27; 29; 28; 20210428211549
54; 5; 21; 47; 10; 4; 8; 6; 6; 21; 28; 8; 3; 1; 2; 5; 2; 4; 5; 7.3; 22.4; 53.8; 10.0; 4.2; 9.7; 3.0; 2.8; 8.4; 11.3; 4.7; 2.7; 1.0; 1.9; 4.5; 1.9; 3.2; 3.5; 59; 1; 27; 28; 28; 20210428211549
55; 5; 21; 48; 10; 4; 8; 6; 6; 20; 28; 8; 3; 1; 2; 5; 2; 4; 5; 7.3; 22.4; 53.8; 10.0; 4.2; 9.7; 3.0; 2.8; 8.0; 11.3; 4.7; 2.7; 1.0; 1.9; 4.5; 1.9; 3.2; 3.5; 59; 1; 28; 28; 28; 20210428211549
56; 5; 21; 48; 10; 4; 8; 6; 6; 20; 28; 8; 3; 1; 2; 5; 2; 4; 5; 7.3; 22.4; 55.0; 10.0; 4.2; 9.7; 3.0; 2.8; 8.0; 11.3; 4.7; 2.7; 1.0; 1.9; 4.5; 1.9; 3.2; 3.5; 59; 1; 27; 29; 28; 20210428211550
57; 5; 21; 48; 10; 4; 8; 6; 6; 20; 28; 8; 3; 1; 2; 5; 2; 4; 5; 7.3; 22.4; 55.0; 10.0; 4.2; 9.7; 3.0; 2.8; 8.0; 11.3; 4.7; 2.7; 1.0; 1.9; 4.5; 1.9; 3.2; 3.5; 59; 1; 27; 29; 28; 20210428211550
58; 5; 21; 48; 10; 4; 8; 6; 6; 20; 28; 8; 3; 1; 2; 5; 2; 4; 5; 7.3; 22.4; 55.0; 10.0; 4.2; 9.7; 3.0; 2.8; 8.0; 11.3; 4.7; 2.7; 1.0; 1.9; 4.5; 1.9; 3.2; 3.5; 59; 1; 27; 29; 28; 20210428211551
59; 5; 21; 48; 10; 4; 8; 6; 6; 20; 28; 8; 3; 1; 2; 5; 2; 4; 6; 7.3; 22.4; 55.0; 10.0; 4.2; 9.7; 3.0; 2.8; 8.0; 11.3; 4.7; 2.7; 1.0; 1.9; 4.5; 1.9; 3.2; 3.5; 59; 1; 27; 29; 28; 20210428211551
