Sample,; R (610nm); S (680nm); T (730nm); U (760nm); V (810nm); W (860nm); G (560nm); H (585nm); I (645nm); J (705nm); K (900nm); L (940nm); A (410nm); B (435nm); C (460nm); D (485nm); E (510nm); F (535nm); Cal. R (610nm); Cal. S (680nm); Cal. T (730nm); Cal. U (760nm); Cal. V (810nm); Cal. W (860nm); Cal. G (560nm); Cal. H (585nm); Cal. I (645nm); Cal. J (705nm); Cal. K (900nm); Cal. L (940nm); Cal. A (410nm); Cal. B (435nm); Cal. C (460nm); Cal. D (485nm); Cal. E (510nm); Cal. F (535nm); Int Time; Gain; Temp AS72651; Temp AS72652; Temp AS72653; Timestamp
19; 28; 80; 146; 26; 12; 20; 34; 35; 98; 96; 20; 8; 4; 16; 42; 25; 42; 44; 40.8; 85.3; 167.2; 25.9; 12.5; 24.2; 17.0; 16.3; 39.0; 38.6; 11.7; 7.3; 3.8; 15.4; 37.8; 23.3; 33.4; 30.7; 59; 1; 23; 24; 23; 20210711215721
20; 28; 80; 146; 26; 12; 20; 34; 35; 98; 96; 20; 8; 4; 16; 42; 25; 42; 44; 40.8; 85.3; 167.2; 25.9; 12.5; 24.2; 17.0; 16.3; 39.0; 38.6; 11.7; 7.3; 3.8; 15.4; 37.8; 23.3; 33.4; 30.7; 59; 1; 23; 24; 23; 20210711215721
21; 28; 80; 146; 26; 12; 20; 34; 35; 98; 96; 20; 8; 4; 16; 42; 25; 42; 44; 40.8; 85.3; 167.2; 25.9; 12.5; 24.2; 17.0; 16.3; 39.0; 38.6; 11.7; 7.3; 3.8; 15.4; 37.8; 23.3; 33.4; 30.7; 59; 1; 23; 24; 23; 20210711215722
22; 28; 80; 146; 26; 12; 20; 34; 35; 98; 96; 20; 8; 4; 16; 42; 25; 42; 44; 40.8; 85.3; 167.2; 25.9; 12.5; 24.2; 17.0; 16.3; 39.0; 38.6; 11.7; 7.3; 3.8; 15.4; 37.8; 23.3; 33.4; 30.7; 59; 1; 23; 24; 23; 20210711215722
23; 28; 80; 146; 26; 12; 20; 34; 35; 98; 96; 20; 8; 4; 16; 42; 25; 42; 44; 40.8; 85.3; 167.2; 25.9; 12.5; 24.2; 17.0; 16.3; 39.0; 38.6; 11.7; 7.3; 3.8; 15.4; 37.8; 23.3; 33.4; 30.7; 59; 1; 23; 24; 23; 20210711215722
24; 28; 80; 146; 26; 12; 20; 34; 35; 98; 96; 20; 8; 4; 16; 43; 25; 42; 44; 40.8; 85.3; 167.2; 25.9; 12.5; 24.2; 17.0; 16.3; 39.0; 38.6; 11.7; 7.3; 3.8; 15.4; 37.8; 23.3; 33.4; 30.7; 59; 1; 23; 24; 23; 20210711215723
25; 28; 80; 146; 26; 12; 20; 34; 35; 98; 96; 20; 8; 4; 16; 42; 25; 42; 44; 40.8; 85.3; 167.2; 25.9; 12.5; 24.2; 17.0; 16.3; 39.0; 38.6; 11.7; 7.3; 3.8; 15.4; 38.8; 23.3; 33.4; 30.7; 59; 1; 23; 24; 24; 20210711215723
26; 28; 80; 146; 26; 12; 20; 34; 35; 98; 96; 20; 8; 4; 16; 42; 25; 41; 44; 40.8; 85.3; 167.2; 25.9; 12.5; 24.2; 17.0; 16.3; 39.0; 38.6; 11.7; 7.3; 3.8; 15.4; 37.8; 23.3; 33.4; 30.7; 59; 1; 23; 24; 24; 20210711215723
27; 28; 80; 146; 26; 12; 20; 34; 35; 98; 96; 20; 8; 4; 16; 42; 25; 41; 44; 40.8; 85.3; 167.2; 25.9; 12.5; 24.2; 17.0; 16.3; 39.0; 38.6; 11.7; 7.3; 3.8; 15.4; 37.8; 23.3; 32.6; 30.7; 59; 1; 23; 24; 23; 20210711215724
28; 28; 80; 146; 26; 12; 20; 34; 35; 98; 96; 20; 8; 4; 16; 42; 25; 41; 44; 40.8; 85.3; 167.2; 25.9; 12.5; 24.2; 17.0; 16.3; 39.0; 38.6; 11.7; 7.3; 3.8; 15.4; 37.8; 23.3; 32.6; 30.7; 59; 1; 23; 24; 23; 20210711215725
29; 28; 80; 146; 26; 12; 20; 34; 35; 98; 96; 20; 8; 4; 16; 42; 25; 42; 44; 40.8; 85.3; 167.2; 25.9; 12.5; 24.2; 17.0; 16.3; 39.0; 38.6; 11.7; 7.3; 3.8; 15.4; 37.8; 23.3; 33.4; 30.7; 59; 1; 23; 24; 23; 20210711215725
30; 28; 80; 146; 26; 12; 20; 34; 35; 98; 96; 20; 8; 4; 16; 42; 25; 41; 44; 40.8; 85.3; 167.2; 25.9; 12.5; 24.2; 17.0; 15.8; 39.0; 38.6; 11.7; 7.3; 3.8; 15.4; 37.8; 23.3; 32.6; 30.7; 59; 1; 23; 24; 23; 20210711215726
31; 28; 80; 146; 26; 12; 20; 34; 35; 98; 96; 20; 8; 4; 16; 42; 25; 41; 44; 40.8; 85.3; 167.2; 25.9; 12.5; 24.2; 17.0; 16.3; 39.0; 38.6; 11.7; 7.3; 3.8; 15.4; 37.8; 23.3; 32.6; 30.7; 59; 1; 23; 24; 23; 20210711215726
32; 28; 80; 146; 26; 12; 20; 34; 35; 98; 96; 20; 8; 4; 16; 42; 25; 42; 44; 40.8; 85.3; 167.2; 25.9; 12.5; 24.2; 17.0; 16.3; 39.0; 38.6; 11.7; 7.3; 3.8; 15.4; 37.8; 23.3; 33.4; 30.7; 59; 1; 23; 24; 23; 20210711215726
33; 28; 80; 146; 26; 12; 20; 34; 35; 98; 96; 20; 8; 4; 16; 43; 25; 42; 44; 40.8; 85.3; 167.2; 25.9; 12.5; 24.2; 17.0; 16.3; 39.0; 38.6; 11.7; 7.3; 3.8; 15.4; 38.8; 23.3; 33.4; 30.7; 59; 1; 23; 24; 24; 20210711215727
34; 28; 80; 146; 26; 12; 20; 34; 35; 98; 96; 20; 8; 4; 16; 42; 25; 42; 44; 40.8; 85.3; 167.2; 25.9; 12.5; 24.2; 17.0; 16.3; 39.0; 38.6; 11.7; 7.3; 3.8; 15.4; 37.8; 23.3; 33.4; 30.7; 59; 1; 23; 24; 23; 20210711215727
35; 28; 80; 146; 26; 12; 20; 34; 35; 98; 96; 20; 8; 4; 16; 42; 25; 42; 44; 40.8; 85.3; 167.2; 25.9; 12.5; 24.2; 17.0; 16.3; 39.0; 38.6; 11.7; 7.3; 3.8; 15.4; 37.8; 23.3; 33.4; 30.7; 59; 1; 23; 25; 23; 20210711215728
36; 28; 80; 146; 26; 12; 20; 34; 35; 98; 96; 20; 8; 4; 16; 42; 25; 42; 44; 40.8; 85.3; 167.2; 25.9; 12.5; 24.2; 17.0; 16.3; 39.0; 38.6; 11.7; 7.3; 3.8; 15.4; 37.8; 23.3; 33.4; 30.7; 59; 1; 23; 24; 23; 20210711215728
37; 28; 80; 146; 26; 12; 20; 34; 35; 98; 96; 20; 8; 4; 16; 43; 25; 42; 44; 40.8; 85.3; 167.2; 25.9; 12.5; 24.2; 17.0; 16.3; 39.0; 38.6; 11.7; 7.3; 3.8; 15.4; 38.8; 23.3; 33.4; 30.7; 59; 1; 23; 24; 23; 20210711215728
