Sample,; R (610nm); S (680nm); T (730nm); U (760nm); V (810nm); W (860nm); G (560nm); H (585nm); I (645nm); J (705nm); K (900nm); L (940nm); A (410nm); B (435nm); C (460nm); D (485nm); E (510nm); F (535nm); Cal. R (610nm); Cal. S (680nm); Cal. T (730nm); Cal. U (760nm); Cal. V (810nm); Cal. W (860nm); Cal. G (560nm); Cal. H (585nm); Cal. I (645nm); Cal. J (705nm); Cal. K (900nm); Cal. L (940nm); Cal. A (410nm); Cal. B (435nm); Cal. C (460nm); Cal. D (485nm); Cal. E (510nm); Cal. F (535nm); Int Time; Gain; Temp AS72651; Temp AS72652; Temp AS72653; Timestamp
24; 6; 24; 51; 11; 4; 9; 7; 7; 23; 30; 9; 3; 1; 2; 5; 3; 5; 7; 8.7; 24.5; 58.4; 11.0; 4.2; 10.9; 3.5; 3.3; 9.1; 12.1; 5.3; 2.7; 1.0; 1.9; 4.5; 2.8; 4.0; 4.9; 59; 1; 28; 29; 28; 20210428210830
25; 6; 24; 50; 10; 4; 9; 7; 7; 23; 30; 9; 3; 1; 2; 5; 3; 5; 7; 8.7; 25.6; 57.3; 11.0; 4.2; 10.9; 3.5; 3.3; 9.1; 12.1; 5.3; 2.7; 1.0; 1.9; 4.5; 2.8; 4.0; 4.9; 59; 1; 28; 29; 28; 20210428210831
26; 6; 24; 50; 11; 4; 9; 7; 7; 23; 31; 9; 3; 1; 2; 5; 3; 5; 7; 8.7; 25.6; 57.3; 10.0; 4.2; 10.9; 3.5; 3.3; 9.1; 12.5; 5.3; 2.7; 1.0; 1.9; 4.5; 2.8; 4.0; 4.9; 59; 1; 28; 29; 28; 20210428210831
27; 6; 24; 51; 11; 4; 9; 7; 7; 23; 31; 9; 3; 1; 2; 5; 3; 5; 7; 8.7; 25.6; 57.3; 10.0; 4.2; 10.9; 3.5; 3.3; 9.1; 12.5; 5.3; 2.7; 1.0; 1.9; 4.5; 2.8; 4.0; 4.9; 59; 1; 28; 29; 28; 20210428210832
28; 6; 24; 51; 11; 4; 9; 7; 7; 23; 31; 9; 3; 1; 2; 5; 3; 5; 7; 8.7; 25.6; 58.4; 11.0; 4.2; 10.9; 3.5; 3.3; 9.1; 12.5; 5.3; 2.7; 1.0; 1.9; 4.5; 2.8; 4.0; 4.9; 59; 1; 28; 30; 28; 20210428210832
29; 6; 24; 51; 11; 4; 9; 7; 7; 23; 31; 9; 3; 1; 2; 5; 3; 5; 7; 8.7; 25.6; 58.4; 11.0; 4.2; 10.9; 3.5; 3.3; 9.1; 12.5; 5.3; 2.7; 1.0; 1.9; 4.5; 2.8; 4.0; 4.9; 59; 1; 28; 30; 28; 20210428210832
30; 6; 25; 53; 11; 4; 9; 6; 7; 23; 31; 9; 3; 1; 2; 5; 3; 5; 7; 8.7; 25.6; 60.7; 11.0; 4.2; 10.9; 3.0; 3.3; 9.1; 12.5; 5.3; 2.7; 1.0; 1.9; 4.5; 2.8; 4.0; 4.9; 59; 1; 28; 29; 29; 20210428210833
31; 6; 25; 54; 11; 4; 8; 6; 6; 23; 30; 9; 3; 1; 2; 5; 3; 5; 7; 8.7; 26.6; 61.8; 11.0; 4.2; 9.7; 3.0; 2.8; 9.1; 12.1; 5.3; 2.7; 1.0; 1.9; 4.5; 2.8; 4.0; 4.9; 59; 1; 28; 29; 28; 20210428210833
32; 6; 25; 56; 11; 4; 8; 6; 6; 22; 30; 9; 3; 1; 2; 5; 3; 5; 7; 8.7; 26.6; 64.1; 11.0; 4.2; 9.7; 3.0; 2.8; 9.1; 12.1; 5.3; 2.7; 1.0; 1.9; 4.5; 2.8; 4.0; 4.9; 59; 1; 28; 29; 28; 20210428210834
33; 6; 25; 57; 11; 4; 8; 6; 6; 22; 30; 9; 3; 1; 2; 5; 3; 5; 7; 8.7; 26.6; 64.1; 11.0; 4.2; 9.7; 3.0; 2.8; 8.7; 12.1; 5.3; 2.7; 1.0; 1.9; 4.5; 2.8; 4.0; 4.9; 59; 1; 28; 29; 28; 20210428210834
34; 6; 24; 58; 12; 4; 8; 6; 6; 21; 30; 9; 3; 1; 2; 5; 3; 5; 7; 8.7; 26.6; 65.3; 11.0; 4.2; 9.7; 3.0; 2.8; 8.7; 12.1; 5.3; 2.7; 1.0; 1.9; 4.5; 2.8; 4.0; 4.9; 59; 1; 28; 29; 28; 20210428210834
35; 6; 24; 58; 11; 4; 8; 6; 6; 21; 30; 9; 3; 1; 2; 5; 3; 5; 7; 8.7; 25.6; 66.4; 11.0; 4.2; 9.7; 3.0; 2.8; 8.4; 12.1; 5.3; 2.7; 1.0; 1.9; 4.5; 2.8; 4.0; 4.9; 59; 1; 28; 29; 28; 20210428210835
36; 6; 24; 59; 11; 4; 8; 6; 6; 21; 30; 9; 3; 1; 2; 5; 3; 5; 7; 8.7; 25.6; 66.4; 11.9; 4.2; 9.7; 3.0; 2.8; 8.4; 12.1; 5.3; 2.7; 1.0; 1.9; 4.5; 2.8; 4.0; 4.9; 59; 1; 27; 29; 28; 20210428210835
37; 6; 24; 59; 12; 4; 8; 6; 6; 20; 30; 9; 3; 1; 2; 5; 3; 5; 7; 8.7; 25.6; 67.6; 11.9; 4.2; 9.7; 3.0; 2.8; 8.4; 12.1; 5.3; 2.7; 1.0; 1.9; 4.5; 2.8; 4.0; 4.9; 59; 1; 28; 30; 29; 20210428210836
38; 6; 24; 59; 12; 4; 8; 6; 6; 20; 30; 9; 3; 1; 2; 5; 3; 5; 7; 8.7; 25.6; 67.6; 11.9; 4.2; 9.7; 3.0; 2.8; 8.0; 12.1; 5.3; 2.7; 1.0; 1.9; 4.5; 2.8; 4.0; 4.9; 59; 1; 27; 29; 28; 20210428210836
39; 6; 24; 59; 12; 4; 8; 6; 6; 20; 30; 9; 3; 1; 2; 5; 3; 5; 7; 8.7; 25.6; 67.6; 11.9; 4.2; 9.7; 3.0; 2.8; 8.0; 12.1; 5.3; 2.7; 1.0; 1.9; 4.5; 2.8; 4.0; 4.9; 59; 1; 28; 29; 28; 20210428210836
40; 6; 24; 59; 12; 4; 8; 6; 6; 20; 30; 9; 3; 1; 2; 5; 3; 5; 7; 8.7; 25.6; 67.6; 11.9; 4.2; 9.7; 3.0; 2.8; 8.0; 12.1; 5.3; 2.7; 1.0; 1.9; 4.5; 2.8; 4.0; 4.9; 59; 1; 28; 29; 28; 20210428210837
41; 6; 24; 58; 11; 4; 8; 6; 6; 22; 30; 9; 3; 1; 2; 5; 3; 5; 7; 8.7; 25.6; 67.6; 11.0; 4.2; 9.7; 3.0; 2.8; 8.0; 12.1; 5.3; 2.7; 1.0; 1.9; 4.5; 2.8; 4.0; 4.9; 59; 1; 28; 29; 28; 20210428210837
42; 6; 24; 58; 12; 4; 8; 6; 6; 21; 30; 9; 3; 1; 2; 5; 3; 5; 7; 8.7; 25.6; 66.4; 11.0; 4.2; 9.7; 3.0; 2.8; 8.7; 12.1; 5.3; 2.7; 1.0; 1.9; 4.5; 2.8; 4.0; 4.9; 59; 1; 28; 29; 28; 20210428210838
43; 6; 25; 57; 11; 4; 8; 6; 6; 21; 30; 9; 3; 1; 2; 5; 3; 5; 7; 8.7; 25.6; 66.4; 11.0; 4.2; 9.7; 3.0; 2.8; 8.4; 12.1; 5.3; 2.7; 1.0; 1.9; 4.5; 2.8; 4.0; 4.9; 59; 1; 28; 29; 28; 20210428210838
44; 6; 25; 57; 11; 4; 8; 6; 6; 21; 30; 9; 3; 1; 2; 5; 3; 5; 7; 8.7; 26.6; 65.3; 11.0; 4.2; 9.7; 3.0; 2.8; 8.4; 12.1; 5.3; 2.7; 1.0; 1.9; 4.5; 2.8; 4.0; 4.9; 59; 1; 27; 29; 28; 20210428210838
45; 6; 25; 57; 11; 4; 8; 6; 6; 21; 30; 9; 3; 1; 2; 5; 3; 5; 7; 8.7; 26.6; 65.3; 11.0; 4.2; 9.7; 3.0; 2.8; 8.4; 12.1; 5.3; 2.7; 1.0; 1.9; 4.5; 2.8; 4.0; 4.9; 59; 1; 28; 29; 28; 20210428210839
46; 6; 24; 57; 11; 4; 8; 6; 6; 21; 30; 9; 3; 1; 2; 5; 3; 5; 7; 8.7; 26.6; 65.3; 11.0; 4.2; 9.7; 3.0; 2.8; 8.4; 12.1; 5.3; 2.7; 1.0; 1.9; 4.5; 2.8; 4.0; 4.9; 59; 1; 27; 29; 28; 20210428210839
47; 6; 25; 57; 11; 4; 8; 6; 6; 21; 30; 9; 3; 1; 2; 5; 3; 5; 7; 8.7; 25.6; 65.3; 11.0; 4.2; 9.7; 3.0; 2.8; 8.4; 12.1; 5.3; 2.7; 1.0; 1.9; 4.5; 2.8; 4.0; 4.9; 59; 1; 28; 29; 28; 20210428210840
48; 6; 25; 56; 11; 4; 8; 6; 6; 21; 30; 9; 3; 1; 2; 5; 3; 5; 7; 8.7; 26.6; 64.1; 11.0; 4.2; 9.7; 3.0; 2.8; 8.4; 12.1; 5.3; 2.7; 1.0; 1.9; 4.5; 2.8; 4.0; 4.9; 59; 1; 28; 29; 28; 20210428210840
49; 6; 25; 55; 11; 4; 8; 6; 6; 21; 30; 9; 3; 1; 2; 5; 3; 5; 7; 8.7; 26.6; 64.1; 11.0; 4.2; 9.7; 3.0; 2.8; 8.4; 12.1; 5.3; 2.7; 1.0; 1.9; 4.5; 2.8; 4.0; 4.9; 59; 1; 28; 29; 28; 20210428210840
50; 6; 25; 54; 11; 4; 8; 6; 6; 22; 30; 9; 3; 1; 2; 5; 3; 5; 7; 8.7; 26.6; 61.8; 11.0; 4.2; 9.7; 3.0; 2.8; 8.4; 12.1; 5.3; 2.7; 1.0; 1.9; 4.5; 2.8; 4.0; 4.9; 59; 1; 27; 29; 28; 20210428210841
51; 6; 25; 54; 11; 4; 8; 6; 6; 22; 30; 9; 3; 1; 2; 5; 3; 5; 7; 8.7; 26.6; 61.8; 11.0; 4.2; 9.7; 3.0; 2.8; 8.7; 12.1; 5.3; 2.7; 1.0; 1.9; 4.5; 2.8; 4.0; 4.9; 59; 1; 28; 29; 28; 20210428210841
52; 6; 25; 53; 11; 4; 8; 6; 6; 22; 30; 9; 3; 1; 2; 5; 3; 5; 7; 8.7; 26.6; 61.8; 11.0; 4.2; 9.7; 3.0; 2.8; 8.7; 12.1; 5.3; 2.7; 1.0; 1.9; 4.5; 2.8; 4.0; 4.9; 59; 1; 27; 30; 28; 20210428210842
53; 6; 25; 53; 11; 4; 8; 6; 6; 22; 30; 9; 3; 1; 2; 5; 3; 5; 7; 8.7; 26.6; 60.7; 11.0; 4.2; 9.7; 3.0; 2.8; 8.7; 12.1; 5.3; 2.7; 1.0; 1.9; 4.5; 2.8; 4.0; 4.9; 59; 1; 28; 29; 28; 20210428210842
54; 6; 25; 53; 11; 4; 8; 6; 6; 22; 30; 9; 3; 1; 2; 5; 3; 5; 7; 8.7; 26.6; 60.7; 11.0; 4.2; 9.7; 3.0; 2.8; 8.7; 12.1; 5.3; 2.7; 1.0; 1.9; 4.5; 2.8; 4.0; 4.9; 59; 1; 27; 29; 29; 20210428210842
55; 6; 25; 52; 11; 4; 8; 6; 6; 22; 30; 9; 3; 1; 2; 5; 3; 5; 7; 8.7; 26.6; 60.7; 11.0; 4.2; 9.7; 3.0; 2.8; 8.7; 12.1; 5.3; 2.7; 1.0; 1.9; 4.5; 2.8; 4.0; 4.9; 59; 1; 28; 30; 28; 20210428210843
56; 6; 24; 51; 11; 4; 9; 7; 7; 23; 30; 9; 3; 1; 2; 5; 3; 5; 7; 8.7; 26.6; 58.4; 11.0; 4.2; 10.9; 3.0; 3.3; 8.7; 12.1; 5.3; 2.7; 1.0; 1.9; 4.5; 2.8; 4.0; 4.9; 59; 1; 28; 29; 28; 20210428210843
57; 6; 24; 51; 11; 4; 8; 7; 7; 23; 31; 9; 3; 1; 2; 5; 3; 5; 7; 8.7; 25.6; 58.4; 11.0; 4.2; 9.7; 3.5; 3.3; 9.1; 12.5; 5.3; 2.7; 1.0; 1.9; 4.5; 2.8; 4.0; 4.9; 59; 1; 28; 29; 28; 20210428210844
58; 6; 24; 51; 11; 4; 9; 7; 7; 23; 31; 9; 3; 1; 2; 5; 3; 5; 7; 8.7; 25.6; 58.4; 11.0; 4.2; 10.9; 3.5; 3.3; 9.1; 12.5; 5.3; 2.7; 1.0; 1.9; 4.5; 2.8; 4.0; 4.9; 59; 1; 28; 29; 28; 20210428210844
59; 6; 24; 51; 11; 4; 9; 7; 7; 23; 31; 9; 3; 1; 2; 5; 3; 5; 7; 8.7; 25.6; 58.4; 11.0; 4.2; 10.9; 3.5; 3.3; 9.1; 12.5; 5.3; 2.7; 1.0; 1.9; 4.5; 2.8; 4.0; 4.9; 59; 1; 27; 29; 28; 20210428210844
