Sample,; R (610nm); S (680nm); T (730nm); U (760nm); V (810nm); W (860nm); G (560nm); H (585nm); I (645nm); J (705nm); K (900nm); L (940nm); A (410nm); B (435nm); C (460nm); D (485nm); E (510nm); F (535nm); Cal. R (610nm); Cal. S (680nm); Cal. T (730nm); Cal. U (760nm); Cal. V (810nm); Cal. W (860nm); Cal. G (560nm); Cal. H (585nm); Cal. I (645nm); Cal. J (705nm); Cal. K (900nm); Cal. L (940nm); Cal. A (410nm); Cal. B (435nm); Cal. C (460nm); Cal. D (485nm); Cal. E (510nm); Cal. F (535nm); Int Time; Gain; Temp AS72651; Temp AS72652; Temp AS72653; Timestamp
26; 6; 21; 52; 10; 4; 8; 6; 6; 22; 27; 9; 3; 1; 2; 5; 3; 5; 6; 8.7; 22.4; 59.6; 10.0; 4.2; 9.7; 3.0; 2.8; 8.7; 10.9; 5.3; 2.7; 1.0; 1.9; 4.5; 2.8; 4.0; 4.2; 59; 1; 27; 28; 28; 20210428204950
27; 6; 21; 52; 10; 4; 8; 6; 6; 22; 27; 9; 3; 1; 2; 5; 3; 5; 6; 8.7; 22.4; 59.6; 10.0; 4.2; 9.7; 3.0; 2.8; 8.7; 10.9; 5.3; 2.7; 1.0; 1.9; 4.5; 2.8; 4.0; 4.2; 59; 1; 27; 28; 28; 20210428204950
28; 6; 21; 51; 10; 4; 8; 6; 6; 22; 27; 9; 3; 1; 2; 5; 3; 5; 6; 8.7; 22.4; 58.4; 10.0; 4.2; 9.7; 3.0; 2.8; 8.7; 10.9; 5.3; 2.7; 1.0; 1.9; 4.5; 2.8; 4.0; 4.2; 59; 1; 27; 28; 28; 20210428204950
29; 6; 21; 51; 10; 4; 8; 6; 6; 22; 27; 9; 3; 1; 2; 5; 3; 5; 6; 8.7; 22.4; 58.4; 10.0; 4.2; 9.7; 3.0; 2.8; 8.7; 10.9; 5.3; 2.7; 1.0; 1.9; 4.5; 2.8; 4.0; 4.2; 59; 1; 27; 28; 28; 20210428204951
30; 6; 21; 51; 10; 4; 8; 6; 6; 22; 27; 9; 3; 1; 2; 5; 3; 5; 6; 8.7; 22.4; 58.4; 10.0; 4.2; 9.7; 3.0; 2.8; 8.7; 10.9; 5.3; 2.7; 1.0; 1.9; 4.5; 2.8; 4.0; 4.2; 59; 1; 27; 29; 29; 20210428204951
31; 6; 21; 50; 10; 4; 8; 6; 6; 22; 27; 9; 3; 1; 2; 5; 3; 5; 6; 8.7; 22.4; 57.3; 10.0; 4.2; 9.7; 3.0; 2.8; 8.7; 10.9; 5.3; 2.7; 1.0; 1.9; 4.5; 2.8; 4.0; 4.2; 59; 1; 27; 28; 28; 20210428204952
32; 6; 21; 49; 10; 4; 8; 6; 6; 22; 27; 9; 3; 1; 2; 5; 3; 5; 6; 8.7; 22.4; 56.1; 10.0; 4.2; 9.7; 3.0; 2.8; 8.7; 10.9; 5.3; 2.7; 1.0; 1.9; 4.5; 2.8; 4.0; 4.2; 59; 1; 27; 28; 28; 20210428204952
33; 6; 21; 49; 10; 4; 8; 6; 6; 22; 28; 9; 3; 1; 2; 5; 3; 5; 6; 8.7; 22.4; 56.1; 10.0; 4.2; 9.7; 3.0; 2.8; 8.7; 11.3; 5.3; 2.7; 1.0; 1.9; 4.5; 2.8; 4.0; 4.2; 59; 1; 27; 28; 28; 20210428204952
34; 6; 21; 49; 10; 4; 8; 6; 6; 22; 28; 9; 3; 1; 2; 5; 3; 5; 6; 8.7; 22.4; 56.1; 10.0; 4.2; 9.7; 3.0; 2.8; 8.7; 11.3; 5.3; 2.7; 1.0; 1.9; 4.5; 2.8; 4.0; 4.2; 59; 1; 27; 28; 28; 20210428204953
35; 6; 21; 48; 10; 4; 8; 6; 6; 22; 28; 9; 3; 1; 2; 5; 3; 5; 6; 8.7; 22.4; 55.0; 10.0; 4.2; 9.7; 3.0; 2.8; 8.7; 11.3; 5.3; 2.7; 1.0; 1.9; 4.5; 2.8; 4.0; 4.2; 59; 1; 27; 28; 28; 20210428204953
36; 6; 22; 49; 10; 4; 8; 6; 6; 22; 28; 9; 3; 1; 2; 5; 3; 5; 6; 8.7; 22.4; 56.1; 10.0; 4.2; 9.7; 3.0; 2.8; 8.7; 11.3; 5.3; 2.7; 1.0; 1.9; 4.5; 2.8; 4.0; 4.2; 59; 1; 27; 28; 28; 20210428204954
37; 6; 22; 49; 10; 4; 8; 6; 6; 22; 28; 9; 3; 1; 2; 5; 3; 5; 6; 8.7; 23.4; 56.1; 10.0; 4.2; 9.7; 3.0; 2.8; 8.7; 11.3; 5.3; 2.7; 1.0; 1.9; 4.5; 2.8; 4.0; 4.2; 59; 1; 27; 28; 28; 20210428204954
38; 6; 22; 49; 10; 4; 8; 6; 6; 22; 28; 9; 3; 1; 2; 5; 3; 5; 6; 8.7; 23.4; 56.1; 10.0; 4.2; 9.7; 3.0; 2.8; 8.7; 11.3; 5.3; 2.7; 1.0; 1.9; 4.5; 2.8; 4.0; 4.2; 59; 1; 27; 28; 28; 20210428204954
39; 6; 22; 50; 10; 4; 8; 6; 6; 22; 28; 9; 3; 1; 2; 5; 3; 5; 6; 8.7; 23.4; 57.3; 10.0; 4.2; 9.7; 3.0; 2.8; 8.7; 11.3; 5.3; 2.7; 1.0; 1.9; 4.5; 2.8; 4.0; 4.2; 59; 1; 27; 28; 28; 20210428204955
40; 6; 22; 51; 11; 4; 8; 6; 6; 21; 28; 9; 3; 1; 2; 5; 3; 5; 6; 8.7; 23.4; 58.4; 11.0; 4.2; 9.7; 3.0; 2.8; 8.4; 11.3; 5.3; 2.7; 1.0; 1.9; 4.5; 2.8; 4.0; 4.2; 59; 1; 27; 29; 28; 20210428204955
41; 6; 22; 52; 11; 4; 8; 6; 6; 21; 28; 9; 3; 1; 2; 5; 3; 5; 6; 8.7; 23.4; 58.4; 11.0; 4.2; 9.7; 3.0; 2.8; 8.4; 11.3; 5.3; 2.7; 1.0; 1.9; 4.5; 2.8; 4.0; 4.2; 59; 1; 27; 28; 28; 20210428204956
42; 6; 22; 52; 11; 4; 8; 6; 6; 20; 27; 8; 3; 1; 2; 5; 3; 5; 6; 8.7; 23.4; 59.6; 11.0; 4.2; 9.7; 3.0; 2.8; 8.0; 11.3; 4.7; 2.7; 1.0; 1.9; 4.5; 2.8; 4.0; 4.2; 59; 1; 27; 28; 28; 20210428204956
43; 6; 22; 52; 11; 4; 8; 6; 6; 20; 27; 8; 3; 1; 2; 5; 2; 5; 6; 8.7; 23.4; 59.6; 11.0; 4.2; 9.7; 3.0; 2.8; 8.0; 10.9; 4.7; 2.7; 1.0; 1.9; 4.5; 2.8; 4.0; 4.2; 59; 1; 27; 28; 28; 20210428204956
44; 6; 22; 53; 11; 4; 8; 6; 6; 20; 27; 8; 3; 1; 2; 5; 2; 4; 6; 8.7; 23.4; 59.6; 11.0; 4.2; 9.7; 3.0; 2.8; 8.0; 10.9; 4.7; 2.7; 1.0; 1.9; 4.5; 1.9; 3.2; 4.2; 59; 1; 27; 28; 28; 20210428204957
45; 6; 22; 53; 11; 4; 8; 6; 6; 20; 27; 8; 3; 1; 2; 5; 2; 4; 6; 8.7; 23.4; 60.7; 11.0; 4.2; 9.7; 3.0; 2.8; 8.0; 10.9; 4.7; 2.7; 1.0; 1.9; 4.5; 1.9; 3.2; 4.2; 59; 1; 27; 28; 28; 20210428204957
46; 6; 22; 53; 11; 4; 8; 5; 6; 20; 27; 8; 3; 1; 2; 5; 2; 4; 6; 8.7; 23.4; 60.7; 11.0; 4.2; 9.7; 3.0; 2.8; 8.0; 10.9; 4.7; 2.7; 1.0; 1.9; 4.5; 1.9; 3.2; 4.2; 59; 1; 27; 29; 28; 20210428204958
47; 6; 22; 53; 11; 4; 8; 5; 6; 20; 27; 8; 3; 1; 2; 5; 2; 4; 6; 8.7; 23.4; 60.7; 11.0; 4.2; 9.7; 2.5; 2.8; 8.0; 10.9; 4.7; 2.7; 1.0; 1.9; 4.5; 1.9; 3.2; 4.2; 59; 1; 27; 28; 29; 20210428204958
48; 6; 22; 53; 11; 4; 8; 5; 6; 20; 27; 8; 3; 1; 2; 5; 2; 4; 6; 8.7; 23.4; 60.7; 11.0; 4.2; 9.7; 2.5; 2.8; 8.0; 10.9; 4.7; 2.7; 1.0; 1.9; 4.5; 1.9; 3.2; 4.2; 59; 1; 27; 28; 28; 20210428204959
49; 6; 22; 54; 11; 4; 8; 6; 6; 20; 27; 8; 3; 1; 2; 5; 2; 4; 6; 8.7; 23.4; 60.7; 11.0; 4.2; 9.7; 3.0; 2.8; 8.0; 10.9; 4.7; 2.7; 1.0; 1.9; 4.5; 1.9; 3.2; 4.2; 59; 1; 27; 28; 28; 20210428204959
50; 6; 22; 54; 11; 4; 8; 6; 6; 20; 27; 8; 3; 1; 2; 5; 2; 4; 6; 8.7; 23.4; 61.8; 11.0; 4.2; 9.7; 3.0; 2.8; 8.0; 10.9; 4.7; 2.7; 1.0; 1.9; 4.5; 1.9; 3.2; 4.2; 59; 1; 27; 28; 28; 20210428204959
51; 6; 22; 54; 11; 4; 8; 6; 6; 20; 27; 8; 3; 1; 2; 5; 2; 4; 6; 8.7; 23.4; 61.8; 11.0; 4.2; 9.7; 3.0; 2.8; 8.0; 10.9; 4.7; 2.7; 1.0; 1.9; 4.5; 1.9; 3.2; 4.2; 59; 1; 27; 28; 28; 20210428205000
52; 6; 22; 54; 11; 4; 8; 6; 6; 20; 27; 8; 3; 1; 2; 5; 2; 4; 6; 8.7; 23.4; 61.8; 11.0; 4.2; 9.7; 3.0; 2.8; 8.0; 10.9; 4.7; 2.7; 1.0; 1.9; 4.5; 1.9; 3.2; 4.2; 59; 1; 27; 28; 28; 20210428205000
53; 6; 22; 54; 11; 4; 8; 6; 6; 20; 27; 8; 3; 1; 2; 5; 2; 4; 6; 8.7; 23.4; 61.8; 11.0; 4.2; 9.7; 3.0; 2.8; 8.0; 10.9; 4.7; 2.7; 1.0; 1.9; 4.5; 1.9; 3.2; 4.2; 59; 1; 27; 28; 28; 20210428205001
54; 6; 22; 54; 11; 4; 8; 6; 6; 20; 27; 8; 3; 1; 2; 5; 2; 4; 6; 8.7; 23.4; 61.8; 11.0; 4.2; 9.7; 3.0; 2.8; 8.0; 10.9; 4.7; 2.7; 1.0; 1.9; 4.5; 1.9; 3.2; 4.2; 59; 1; 27; 28; 28; 20210428205001
55; 6; 22; 53; 11; 4; 8; 6; 6; 21; 27; 8; 3; 1; 2; 5; 3; 4; 6; 8.7; 23.4; 60.7; 11.0; 4.2; 9.7; 3.0; 2.8; 8.4; 10.9; 4.7; 2.7; 1.0; 1.9; 4.5; 1.9; 3.2; 4.2; 59; 1; 27; 28; 28; 20210428205001
56; 6; 22; 53; 11; 4; 8; 6; 6; 21; 27; 8; 3; 1; 2; 5; 3; 5; 6; 8.7; 23.4; 60.7; 11.0; 4.2; 9.7; 3.0; 2.8; 8.4; 10.9; 4.7; 2.7; 1.0; 1.9; 4.5; 2.8; 4.0; 4.2; 59; 1; 27; 28; 29; 20210428205002
57; 6; 22; 53; 11; 4; 8; 6; 6; 21; 27; 8; 3; 1; 2; 5; 3; 5; 6; 8.7; 23.4; 60.7; 11.0; 4.2; 9.7; 3.0; 2.8; 8.4; 10.9; 4.7; 2.7; 1.0; 1.9; 4.5; 2.8; 4.0; 4.2; 59; 1; 27; 28; 28; 20210428205002
58; 6; 22; 53; 11; 4; 8; 6; 6; 21; 27; 8; 3; 1; 2; 5; 3; 5; 6; 8.7; 23.4; 60.7; 11.0; 4.2; 9.7; 3.0; 2.8; 8.4; 10.9; 4.7; 2.7; 1.0; 1.9; 4.5; 2.8; 4.0; 4.2; 59; 1; 27; 28; 28; 20210428205003
59; 6; 22; 53; 11; 4; 8; 6; 6; 21; 27; 8; 3; 1; 2; 5; 3; 5; 6; 8.7; 23.4; 60.7; 11.0; 4.2; 9.7; 3.0; 2.8; 8.4; 10.9; 4.7; 2.7; 1.0; 1.9; 4.5; 2.8; 4.0; 4.2; 59; 1; 27; 29; 28; 20210428205003
